tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
235.0,0.04833571949790582,0.1852558844836807,0.13008952738476207,0.6736233072208262,0.04833571949790582,0.1852558844836807,0.13008952738476207,0.6736233072208262
236.0,0.05025554994828091,0.1918341418132958,0.1370703719657008,0.7071313866505041,,,,
237.0,0.0520912768411574,0.1981210318186022,0.14383715545377646,0.7394432158080606,,,,
238.0,0.05399198206195701,0.20464512897446224,0.15093112002619027,0.7732664954327979,,,,
239.0,0.056132497452347586,0.2120286815647126,0.15901921302230473,0.8119105999884848,,,,
240.0,0.05817250999481689,0.2190535348703999,0.1668309288482826,0.8490147911664547,0.05817250999481689,0.2190535348703999,0.1668309288482826,0.8490147911664547
241.0,0.06042193812008768,0.22682548332011365,0.1755493352923997,0.8904564103807888,,,,
242.0,0.06261585090489423,0.23439158418955486,0.18416205232248012,0.9311883256332681,,,,
243.0,0.06511763253846958,0.24304961047626636,0.19410110307178136,0.9782774986470678,,,,
244.0,0.06744859762911466,0.25107643443514444,0.20348326457305466,1.022383808682133,,,,
245.0,0.07009161321262466,0.260194768234268,0.21424563000473834,1.0730313807571672,0.07009161321262466,0.260194768234268,0.21424563000473834,1.0730313807571672
246.0,0.07255370438727564,0.26863398715148257,0.22439918194052177,1.1204282710143285,,,,
247.0,0.0753769124748206,0.2783160047602149,0.23617431951631163,1.175446864296247,,,,
248.0,0.07803372011435143,0.2873537644843357,0.24739514819849762,1.227444262108378,,,,
249.0,0.0810632845507656,0.2976396885122596,0.26033606613231114,1.2874094311453959,,,,
250.0,0.08396069350080061,0.30737819987514275,0.2728685063683736,1.3449987890337387,0.08396069350080061,0.30737819987514275,0.2728685063683736,1.3449987890337387
251.0,0.08686356551669763,0.3170488276500466,0.28557064122272363,1.4030143162746231,,,,
252.0,0.09034631424237495,0.153669224956635,0.3009826090206489,1.1988329251547714,,,,
253.0,0.09174772316358532,-0.2726513853918954,0.31191554082157863,0.5768777084856122,,,,
254.0,0.08885408546329154,-0.7675567503782158,0.3180379197096731,-0.1423911210847361,,,,
255.0,0.08149131802764661,-1.214828073315985,0.3166720367193521,-0.7929319216361577,0.08149131802764661,-1.214828073315985,0.3166720367193521,-0.7929319216361577
256.0,0.06930607016526158,-1.6840450991510327,0.3087185886427364,-1.478643986257953,,,,
257.0,0.05324964830175987,-2.132883322037362,0.2946205507450243,-2.1399057743238163,,,,
258.0,0.030628219575856964,-2.636849397783018,0.2719246416655841,-2.8914395859594486,,,,
259.0,0.005060671453639455,-3.1028690482359904,0.243888523706531,-3.595948468124914,,,,
260.0,-0.025242143010818764,-3.577904888758604,0.20877026458589845,-4.325017465717598,-0.025242143010818764,-3.577904888758604,0.20877026458589845,-4.325017465717598
261.0,-0.06362488688304524,-4.106042393655727,0.1623727099300668,-5.149105676718549,,,,
262.0,-0.10317257500507278,-4.584623619961571,0.11277867122143953,-5.906971270481067,,,,
263.0,-0.14719400720621667,-5.06346747471281,0.05606009258711167,-6.674670550335648,,,,
264.0,-0.201150382040112,-5.591966848148271,-0.015065283038432215,-7.528950035462043,,,,
265.0,-0.25595811042094224,-6.0697318234080795,-0.08885768198176452,-8.292578212940207,-0.25595811042094224,-6.0697318234080795,-0.08885768198176452,-8.292578212940207
266.0,-0.3177058387787901,-5.725483773241004,-0.17321855356164448,-7.725915637515966,,,,
267.0,-0.3725133015565945,-5.400000763848977,-0.24717524447161093,-7.228612236753773,,,,
268.0,-0.42969008661984387,-5.041359024632326,-0.32371390182392007,-6.712514207351797,,,,
269.0,-0.47778535774072317,-4.7258406043623244,-0.3877522274277753,-6.278104035199913,,,,
270.0,-0.5242526537378005,-4.40727922178428,-0.44948230741286693,-5.8652405535603584,-0.5242526537378005,-4.40727922178428,-0.44948230741286693,-5.8652405535603584
271.0,-0.5711446105534734,-4.383092481517006,-0.511886478537686,-5.905570576421301,,,,
272.0,-0.6129454802086931,-4.358749825842785,-0.5682069844238061,-5.947379045230739,,,,
273.0,-0.6588541563049418,-4.328481602609448,-0.6308479500948106,-5.998611633033566,,,,
274.0,-0.7002878712773059,-4.298000894717109,-0.6882687242718762,-6.050671755364504,,,,
275.0,-0.7413703559610864,-4.264524272700507,-0.7461041309656914,-6.107726715933813,-0.7413703559610864,-4.264524272700507,-0.7461041309656914,-6.107726715933813
276.0,-0.7842379211418872,-4.2257482710391585,-0.8074998122560717,-6.172665570852077,,,,
277.0,-0.829204556656247,-4.180499683131218,-0.873183801238285,-6.246865074077354,,,,
278.0,-0.8691855847062272,-4.136267111934744,-0.9329269196886755,-6.31964014961456,,,,
279.0,-0.9126746653430362,-4.083264532027989,-0.9993721788135507,-6.405458820847667,,,,
