tick,tick_dt,input_force,output_position,output_speed,output_angle,output_ang_vel
11583.0,0.009966630022972822,0.0598436746754748,0.00014711077809443195,0.004373215982119392,0.00024726939991345255,0.0026892943793533513
11584.0,0.010311548947356641,0.05971354730036471,0.0001922054087514184,0.00420189327918752,0.0002750001905400057,0.0024536966652379836
11585.0,0.009999222005717456,0.059631873573147476,0.00023422107249434655,0.0040350737461446115,0.0002995352482304089,0.0022278588047763568
11586.0,0.010187144041992724,0.05963267378545695,0.0002753269499663849,0.003866007466105484,0.0003222307667798874,0.0020022662286946513
11587.0,0.00991487200371921,0.05971074144514442,0.0003136579191582436,0.0037037799058397217,0.0003420829801547645,0.001790663705538842
11588.0,0.010020702960900962,0.05980904946740857,0.0003507723974272172,0.0035424514023460764,0.00036002668925083544,0.0015831843138197452
11589.0,0.00996746402233839,0.05997685431410055,0.00038608165433098385,0.0033859294522835125,0.00037580702193956424,0.001386562487652497
11590.0,0.00926055305171758,0.06015707525992957,0.0004174372336532284,0.0032442746215966684,0.0003886473574159917,0.001211547912284503
11591.0,0.009901853976771235,0.060371618808275386,0.00044956156721682333,0.0030974808943512347,0.0004006439279292949,0.001033521362055914
11592.0,0.010301956092007458,0.06063130190887002,0.00048147167938626174,0.0029505461215734805,0.00041129121962134665,0.0008615441463938711
11593.0,0.010280678980052471,0.06085822369562105,0.0005118052968779976,0.002808866880611389,0.00042014847841756535,0.0006979277640114012
11594.0,0.009894743096083403,0.06115504956977692,0.0005395983130527445,0.0026786099710294836,0.0004270542943420821,0.0005515369204116164
11595.0,0.009949074941687286,0.0614522408284566,0.0005662480043940677,0.0025537297559119062,0.0004325415764963647,0.00041525730223954555
11596.0,0.009769727010279894,0.0617538455933352,0.0005911972469673558,0.0024371313448535927,0.00043659852697827033,0.0002926918745297824
11597.0,0.010140571044757962,0.06203018773561471,0.0006159111505152501,0.0023217821418657506,0.000439566589726163,0.00017467433871262757
11598.0,0.010386417037807405,0.06233558178219941,0.0006400261481116016,0.0022100356224479794,0.0004413808302538356,6.533375994650719e-05
11599.0,0.009972945088520646,0.06262252271860987,0.0006620667120179498,0.0021084399452161477,0.0004420324002542087,-3.079518094730953e-05
11600.0,0.01000929600559175,0.06291331347203574,0.0006831707115396319,0.0020122417914309036,0.00044172416217256135,-0.00011825663911521922
11601.0,0.010044813971035182,0.06320860177000112,0.0007033833059992979,0.001921579180681114,0.00044053629623180915,-0.00019561668184453447
11602.0,0.009100076043978333,0.06346493431443917,0.0007208698226680216,0.001844012729726186,0.0004387561695515532,-0.00025880712351203345
11603.0,0.011151660000905395,0.0636991057689138,0.0007414336256672694,0.0017540017289198661,0.0004358700405043347,-0.0003296423872170367
11604.0,0.008929264033213258,0.0640114380453682,0.0007570955702195074,0.0016874664106744533,0.00043292657659233506,-0.00037390096113827957
11605.0,0.010977014899253845,0.06413005165566175,0.0007756189141514713,0.0016079080344077506,0.0004288222601710748,-0.00043288302064142776
11606.0,0.009825152112171054,0.06450505713756777,0.0007914168551719094,0.0015440615220283676,0.00042456911864649673,-0.00046614349185554617
11607.0,0.009074278990738094,0.06456549462718116,0.0008054281002016585,0.0014858660122433031,0.00042033920255168266,-0.0005033388456882446
11608.0,0.010566893965005875,0.06483944582199527,0.0008211290887992395,0.0014237200587813939,0.00041502047434082654,-0.0005349984960315925
11609.0,0.010322010959498584,0.0650358569248895,0.000835824742849239,0.001366890934460388,0.0004094982140014732,-0.0005578529998615686
11610.0,0.009512103046290576,0.06513627685390332,0.0008488267502708667,0.001316131919373599,0.00040419185878210763,-0.0005810167864314955
11611.0,0.009641692973673344,0.06534286188528884,0.0008615164901503183,0.0012684593475239092,0.00039858987331478483,-0.0005981767137665039
11612.0,0.010963237029500306,0.06550447297110122,0.0008754229106395083,0.0012175440823810797,0.00039203192021623507,-0.0006116242597661309
11613.0,0.009906112914904952,0.06562412731447208,0.0008874840397984496,0.0011736662053169887,0.00038597310123749664,-0.0006212055524162579
11614.0,0.00924268295057118,0.0657217575746816,0.0008983318644239944,0.0011342468850263517,0.00038023149526937876,-0.0006314412993006945
11615.0,0.009986425982788205,0.06589270854780159,0.0009096589369875182,0.0010948657182358605,0.00037392565347143673,-0.000635898449128413
11616.0,0.009930092957802117,0.06599199562944322,0.000920531055345911,0.0010574612736487601,0.0003676111227598694,-0.0006370259587793088
11617.0,0.011052124085836112,0.06604137442430366,0.0009322182485582435,0.0010165565710283891,0.00036057063281754175,-0.0006408341237675943
11618.0,0.009914742084220052,0.06617437678683974,0.0009422971447740091,0.0009822827314367839,0.0003542169277616189,-0.0006396073591499202
11619.0,0.010014814091846347,0.06622812434157324,0.0009521345237149796,0.0009484107457130228,0.00034781137896795566,-0.0006413302233460192
11620.0,0.00978383794426918,0.06637417725815105,0.0009614136207556393,0.0009180088359987009,0.00034153670799397625,-0.0006361653533115486
11621.0,0.009959926945157349,0.06639888598050289,0.0009705569216971954,0.0008872671302470563,0.000335200547549953,-0.0006332181437959389
11622.0,0.009804707020521164,0.06647502517412485,0.0009792563159582064,0.0008582713314499808,0.0003289920291699556,-0.0006285554002622298
11623.0,0.010517637012526393,0.06652413248922653,0.000988283302280655,0.000827910574391946,0.0003223811116277342,-0.000624138973278084
11624.0,0.009163999930024147,0.06659739831904092,0.000995870274726449,0.000802614766112204,0.00031666150212028847,-0.0006182610185554018
11625.0,0.010169551009312272,0.06662360739078911,0.0010040325065312544,0.0007747504807828738,0.00031037406515502,-0.0006156185161056897
11626.0,0.00999524095095694,0.06675077925544852,0.001011776324263549,0.0007497840723440608,0.000304220809752673,-0.0006047245534703549
11627.0,0.010117849102243781,0.06670399456270931,0.001019362526366792,0.0007232292957720128,0.0002981022979722382,-0.000601040839228423
11628.0,0.009920298005454242,0.06679538060899026,0.0010265371765071252,0.0006988044754904093,0.00029213979373364393,-0.0005942608793928647
11629.0,0.009877094998955727,0.06683214579036265,0.0010334393346972395,0.0006749727459729168,0.00028627022257371763,-0.0005881686112582121
11630.0,0.009693266008980572,0.06688367756843619,0.001039982025072767,0.0006523757092329537,0.0002805689477666591,-0.0005813643476181833
11631.0,0.010971645009703934,0.06691875308811247,0.0010471396597674248,0.0006272873820063064,0.00027419042452329423,-0.0005742971802519582
11632.0,0.010011240025050938,0.06697147828949078,0.0010534195843133758,0.0006052622514027055,0.00026844099760608194,-0.0005657619839686686
11633.0,0.008938707993365824,0.06696775796593157,0.0010588298468380717,0.0005852697919824446,0.0002633838164376387,-0.0005629998488258621
11634.0,0.010900089982897043,0.067073014181071,0.0010652093402349519,0.0005629573456301114,0.00025724706742507935,-0.0005555791650544733
11635.0,0.010004870011471212,0.06714278844801798,0.001070841655299984,0.0005437974944411748,0.00025168857009762765,-0.000541492414270953
11636.0,0.00984670699108392,0.06702227426358871,0.0010761962698902319,0.0005221643154896472,0.00024635665295640697,-0.0005418695874027994
11637.0,0.010081256972625852,0.06718838838426676,0.0010814603425366182,0.0005032519620982108,0.0002408939264001486,-0.0005330011640727124
11638.0,0.009934111963957548,0.06719554818773764,0.0010864597038741832,0.0004845438420245605,0.00023559903315933055,-0.0005256831677103844
11639.0,0.010065442998893559,0.06721994721133134,0.0010913368522965463,0.0004658548917178271,0.00023030779919926389,-0.0005193991523399768
11640.0,0.009662674041464925,0.0672675505482909,0.0010958382562658376,0.00044865608507120623,0.0002252890144927895,-0.0005123574323021078
11641.0,0.010281068040058017,0.06729335354674243,0.0011004509200030408,0.0004306544136208124,0.00022002143287046212,-0.0005061396481219121
11642.0,0.010255826986394823,0.06734980202269047,0.001104867637160063,0.0004136872766902371,0.00021483055220836904,-0.0004973735191174392
11643.0,0.010125366970896721,0.06734957639817685,0.0011090563726477425,0.00039669138842388454,0.00020979446280569865,-0.0004917556386064038
11644.0,0.008772804983891547,0.06740809261321833,0.0011125364688371745,0.00038285338930622154,0.00020548038648847563,-0.0004855461826431191
11645.0,0.011140326969325542,0.06743767895473843,0.0011168015807753603,0.0003656318568797008,0.00020007124325512342,-0.00048107082828943606
11646.0,0.008845858974382281,0.06756971446883175,0.0011200359086178597,0.00035436764507119705,0.0001958157585513858,-0.00046459329193292186
11647.0,0.01131521095521748,0.06737403886969147,0.001124045653277544,0.0003349038564482139,0.00019055878744478585,-0.0004702545994181978
11648.0,0.008807859965600073,0.06768580584760729,0.0011269954395470793,0.0003254474930002576,0.00018641685078493102,-0.0004504332756994997
11649.0,0.010996569995768368,0.06742898491548524,0.0011305742456838039,0.0003073221071644647,0.00018146362974027824,-0.0004573760493551012
11650.0,0.009805467096157372,0.06776565486147826,0.0011335876824935269,0.00029798960255411605,0.00017697884393775635,-0.00043510172239208476
11651.0,0.009960890049114823,0.06748653850311995,0.0011365559241603479,0.0002824153274463154,0.0001726448435208283,-0.00043961935726226045
11652.0,0.00990190904121846,0.06773697609282273,0.0011393523750445672,0.0002719096680202398,0.0001682917726324585,-0.000428022104265351
11653.0,0.010246124002151191,0.06769662104074864,0.0011421383952204863,0.0002599877809850373,0.00016390620507649402,-0.0004207637418323836
11654.0,0.009779541986063123,0.06773390085154389,0.0011446809566404929,0.0002491928309858113,0.0001597913283970312,-0.0004129649003826172
11655.0,0.010010258993133903,0.06775031091997037,0.0011471754414178932,0.000238274714526768,0.00015565744278912746,-0.00040692037590585545
11656.0,0.009947279002517462,0.06781257782534225,0.001149545626482536,0.00022855394097089047,0.00015160969227818262,-0.00039758972394903506
11657.0,0.010059201973490417,0.06780568934427617,0.0011518446967365994,0.00021839955085032614,0.00014761025694239496,-0.0003906408386936119
11658.0,0.010004980955272913,0.0678422843347905,0.0011540297800834971,0.0002088883128617753,0.00014370190279091354,-0.0003829604753333002
11659.0,0.010121145052835345,0.0678636593555759,0.0011561439689978133,0.00019953878108459308,0.00013982590427056245,-0.0003756780001356452
11660.0,0.00994283496402204,0.06789451945737929,0.0011581279501670595,0.00019082862585357107,0.00013609059991559987,-0.00036804865237633817
11661.0,0.01005851710215211,0.06791435498853994,0.001160047403163788,0.00018225939238515824,0.00013238857625124843,-0.0003610021182620561
11662.0,0.009966704063117504,0.06794853580398293,0.0011618639285904144,0.00017432363136438668,0.00012879057497237198,-0.00035304718153692844
11663.0,0.010194587986916304,0.06796112088762692,0.0011636410861885574,0.00016630779075024673,0.00012519140441666094,-0.0003458593583633148
11664.0,0.009906889987178147,0.0679909082087006,0.0011652886791755307,0.00015898682757996505,0.00012176501380231955,-0.0003381492760373558
11665.0,0.00994798296596855,0.06800283531362777,0.0011668702774281095,0.00015171846781684078,0.00011840111056434534,-0.00033181236739646396
11666.0,0.010063924011774361,0.06804526000893561,0.0011683971605594011,0.00014511478310648193,0.00011506177611270037,-0.0003235045929015322
11667.0,0.010003665927797556,0.06804862088086461,0.0011698488403707832,0.0001384823723217753,0.00011182554423920529,-0.0003163188256119741
11668.0,0.009020837023854256,0.06806691301958238,0.0011710980672821746,0.00013272559243029245,0.0001089720836657827,-0.00031010071310349173
11669.0,0.010851129074580967,0.06808799223593032,0.0011725382898171359,0.00012601254367370195,0.00010560714080177712,-0.0003065696743393678
11670.0,0.009804577915929258,0.06822384477810722,0.0011737737896199692,0.0001228432128499455,0.00010260135454305572,-0.00028530072431126607
11671.0,0.009936667047441006,0.06791990236526774,0.001174994441725097,0.00011301213311209275,9.976641623718092e-05,-0.00029486660957686025
11672.0,0.009741856949403882,0.0682467890601178,0.001176095389759422,0.00010991767700571456,9.689386790752742e-05,-0.0002815688390117388
11673.0,0.010131051996722817,0.06815299222490317,0.0011772089714605259,0.00010459829731730624,9.404127935884262e-05,-0.00027543203100815924
11674.0,0.009984147967770696,0.06818439110616348,0.0011782532963381187,9.990736626759937e-05,9.129132520619355e-05,-0.00026755097755705546
11675.0,0.010058460989966989,0.06817189262474477,0.0011792582106843318,9.478592970809889e-05,8.860017413560837e-05,-0.0002624008570334389
11676.0,0.010245828074403107,0.06821368306932524,0.0011802293710239935,9.034133275208998e-05,8.591166006786773e-05,-0.000255241989614164
11677.0,0.010018295957706869,0.06821955520173924,0.0011811344372327176,8.60103491822916e-05,8.335457027507909e-05,-0.0002487783777222716
11678.0,0.009957833914086223,0.06823031940074809,0.0011819909140047674,8.180408267969614e-05,8.087727650830489e-05,-0.00024340025240353675
11679.0,0.009953759959898889,0.06826480725335954,0.001182805172207501,7.821632415174375e-05,7.845452882170129e-05,-0.00023630603020144024
11680.0,0.010099608916789293,0.06826310384061807,0.0011835951264923424,7.444049792649031e-05,7.606793033198775e-05,-0.00023007042444243438
11681.0,0.009965481935068965,0.06827378184041875,0.0011843369619296664,7.084090005844012e-05,7.377516767341301e-05,-0.00022398509356755396
11682.0,0.009890706045553088,0.06828131808355901,0.0011850376284481467,6.731920420933215e-05,7.155979695435064e-05,-0.00021875368883883544
11683.0,0.010280400980263948,0.06830488324837501,0.001185729696861091,6.406433319526962e-05,6.931092131717552e-05,-0.000212504843016729
11684.0,0.010049258009530604,0.06831211813222832,0.0011863734958745787,6.0962625298116295e-05,6.717540532142561e-05,-0.00020587764990876714
11685.0,0.00984374398831278,0.06829773740043224,0.0011869735963508689,5.7512881154085794e-05,6.514879844280823e-05,-0.00020257150554386794
11686.0,0.009840355021879077,0.06835154713193967,0.0011875395435197562,5.5075386896426406e-05,6.315542291094002e-05,-0.00019655123617880256
11687.0,0.009937501046806574,0.06835750899192898,0.0011880868552346926,5.267088469624602e-05,6.120219479566204e-05,-0.00019011536498102517
11688.0,0.009845837019383907,0.0683467980444602,0.0011886054441810786,4.999637440556988e-05,5.9330349897178176e-05,-0.00018499671406154081
11689.0,0.009782116045244038,0.06835317129261058,0.0011890945145173553,4.7386406445182384e-05,5.752069057223936e-05,-0.0001804763205859674
11690.0,0.00987600302323699,0.06837015271296078,0.0011895625028106682,4.502489262344769e-05,5.573830588450966e-05,-0.0001754346839526344
11691.0,0.010159551980905235,0.06837659447035933,0.0011900199355477108,4.265979149764358e-05,5.395596809363919e-05,-0.0001702841789297327
11692.0,0.010303993010893464,0.06837914070759482,0.0011904595017411487,4.025046439002172e-05,5.220136110408149e-05,-0.00016509436831049266
11693.0,0.010358139988966286,0.06837463353155944,0.0011908764216859214,3.764593246533517e-05,5.0491290525731444e-05,-0.00016134493137758685
11694.0,0.009772634017281234,0.06839820515479428,0.0011912443216061444,3.559297116149192e-05,4.891452556083493e-05,-0.00015717148717513265
11695.0,0.009884501923806965,0.06841087015301729,0.0011915961403980641,3.3553707568929435e-05,4.736096369348473e-05,-0.00014184217121940645
11696.0,0.010179310920648277,0.06809714622385442,0.0011919376940199488,2.5365996453642308e-05,4.591710813098256e-05,-0.0001587677261328824
11697.0,0.009085464989766479,0.06848150511334526,0.001192168155892659,2.482398979862698e-05,4.4474629513697424e-05,-0.0001526155996375304
11698.0,0.01071381801739335,0.06846779969946935,0.0011924341156018272,4.607806553608527e-05,4.2839533752565564e-05,-7.989689717400894e-05
11699.0,0.0100251289550215,0.06734028379567829,0.0011928960541508244,4.5927470968688984e-05,4.203855705529003e-05,-8.385796988989163e-05
11700.0,0.010063072084449232,0.06757102490144995,0.0011933582256018387,2.7239079437301336e-05,4.119468825943248e-05,-0.00011002364635986575
11701.0,0.009908428066410124,0.06777834915778572,0.0011936281220610383,1.2775044920227545e-05,4.01045268738716e-05,-0.00014584300404957564
11702.0,0.009934204979799688,0.06843661486062079,0.001193755031975902,1.1029001402054068e-05,3.865569257677336e-05,-0.00014313865076984292
11703.0,0.010269474936649203,0.06847397435675397,0.0011938682940293766,9.98988476837555e-06,3.718573379022667e-05,-0.0001380939039041446
11704.0,0.010114663979038596,0.06847086727431631,0.001193969338356998,8.945378916875886e-06,3.57889603546826e-05,-0.00012999729461526794
11705.0,0.00995522306766361,0.06836977040664319,0.0011940583915995403,7.014100574483198e-06,3.449480828859483e-05,-0.00012689420257529859
11706.0,0.010008796001784503,0.068368359780896,0.0011941285943013263,7.824630348516294e-06,3.3224750101209545e-05,-0.00011965471197157819
11707.0,0.009931075968779624,0.06834253721256221,0.001194206301299745,4.020584858176672e-06,3.2036450066597356e-05,-0.00012591446213406967
11708.0,0.00999355607200414,0.06853132310086574,0.0011942464812399675,3.846779498064592e-06,3.077811682898429e-05,-0.00011910763609590372
11709.0,0.010224345955066383,0.06847924970245593,0.0011942858120443686,2.621301377918913e-06,2.9560319151649615e-05,-0.00011821812782921183
11710.0,0.00981689291074872,0.06855564852579264,0.0011943115450792825,5.95252849225354e-06,2.839978445064104e-05,-0.00010593031080346934
11711.0,0.009335033944807947,0.06845938506414018,0.001194367112134815,1.80267344239433e-05,2.7410921403506597e-05,-7.239800261065471e-05
11712.0,0.009801245061680675,0.06804584126297271,0.001194543796576566,2.5305432527479072e-05,2.6701330837943372e-05,-5.127673645924231e-05
11713.0,0.010182810015976429,0.06779193289958538,0.0011948014769883654,1.3855724794069579e-05,2.6179189572339615e-05,-7.676008449229175e-05
11714.0,0.009932002052664757,0.06819196335182616,0.0011949390920754613,9.637910388387532e-06,2.5416808255599455e-05,-8.151895792340352e-05
11715.0,0.00991018710192293,0.06827523048885231,0.0011950346055706817,1.150077276109317e-05,2.4608940130224743e-05,-7.104833924892947e-05
11716.0,0.010955200996249914,0.06814060892614039,0.0011951605988478916,3.3875738432977254e-06,2.383059129330297e-05,-8.810128120895273e-05
11717.0,0.01006229396443814,0.06844011641493196,0.0011951946856117292,2.5870268036399866e-05,2.294409030313486e-05,-3.569650260823768e-05
11718.0,0.009131352067925036,0.0678436450111708,0.001195430916137261,3.3166146582698e-05,2.2618132970225436e-05,-9.500684454768132e-06
11719.0,0.010218327981419861,0.06740128870234519,0.001195769818700923,4.3621393628624244e-05,2.252105186041864e-05,1.8380617992404324e-05
11720.0,0.010433379909954965,0.06700336683782968,0.001196224937272852,3.330687907927226e-05,2.2712823830913148e-05,-9.284183050702777e-06
11721.0,0.009537269012071192,0.06743446238597832,0.0011965425939385835,1.0097046675284402e-05,2.2624278079601283e-05,-5.8223622903052646e-05
11722.0,0.010152663919143379,0.06803992479637413,0.0011966451058600537,3.859706199156953e-05,2.203315320411165e-05,1.765840658734055e-05
11723.0,0.00963841495104134,0.06695025713968594,0.0011970171203594196,1.7283690126562312e-05,2.220335225417464e-05,-3.228800415658754e-05
11724.0,0.010150423040613532,0.06762607891266836,0.001197192557125907,2.3902565405353412e-05,2.187561535284819e-05,-9.36454579691938e-06
11725.0,0.010231106076389551,0.06725071728484042,0.001197437106808067,1.4557948854162772e-05,2.17798056914427e-05,-3.082437051791288e-05
11726.0,0.01035241805948317,0.06755918811849713,0.0011975878167806938,2.1810462616395602e-06,2.146069892142086e-05,-5.3144719149725425e-05
11727.0,0.009964036988094449,0.06780377472558387,0.0011976095488063175,3.023789331577774e-06,2.0931162974091104e-05,-4.8021068961794296e-05
11728.0,0.010057257954031229,0.06774987682819085,0.0011976399598356239,1.8328411362362442e-05,2.0448202696314016e-05,-8.469385355143404e-06
11729.0,0.00932888500392437,0.0672176116267838,0.001197810943477528,2.4132388481738094e-06,2.036919277428196e-05,-4.292599810824304e-05
11730.0,0.010466248029842973,0.06765829220803578,0.0011978362010338682,3.4305837504356574e-05,1.9919918631152518e-05,3.500373824381317e-05
11731.0,0.010103182983584702,0.06661100447282159,0.00119818279918758,3.1840855248737004e-05,2.0273567803739265e-05,2.5312764831161333e-05
11732.0,0.01006159104872495,0.06678041976739456,0.0011985031688517343,1.4971946508517216e-05,2.0528254491782957e-05,-3.2165074489395725e-06
11733.0,0.009079241892322898,0.06698383174363387,0.001198639102775684,1.991571111866949e-06,2.0499051042605575e-05,-3.0365332742735463e-05
11734.0,0.010385232046246529,0.06731123480409695,0.0011986597857038175,4.283177838944462e-05,2.018370001591078e-05,6.772892438394454e-05
11735.0,0.00966159999370575,0.06598787118589416,0.0011990736092136354,3.626010607685335e-05,2.0838069791312397e-05,4.750568010261469e-05
11736.0,0.010504174046218395,0.06628181834325035,0.001199454491678801,3.066063610409341e-05,2.1337077723294237e-05,4.643211201572685e-05
11737.0,0.010336844949051738,0.06607270905569264,0.0011997714259202482,2.3539519904433686e-05,2.181703926585781e-05,2.8131182242941125e-05
11738.0,0.010044110007584095,0.06630615893460369,0.001200007859447694,6.763863381755781e-06,2.2099591954949305e-05,-1.842372767149212e-06
11739.0,0.009213406010530889,0.06654667534114314,0.0012000701776672298,1.3009143527429393e-05,2.2082617426622815e-05,1.59393206537281e-05
11740.0,0.010655022924765944,0.06626342209525289,0.0012002087903897462,3.958886661308235e-05,2.2252451253593482e-05,8.138913448748745e-05
11741.0,0.009167536976747215,0.06531829466761127,0.0012005717227882892,3.6346727513479615e-05,2.2998589153512975e-05,6.90001900459671e-05
11742.0,0.01030817802529782,0.06549213357484814,0.0012009463913261352,4.889113744982986e-05,2.3709855396286186e-05,0.0001102350215705878
11743.0,0.010444305022247136,0.06468929399161721,0.0012014570252785457,3.515403872342859e-05,2.4861183585703397e-05,7.46245126259194e-05
11744.0,0.009545712964609265,0.06511602218934598,0.0012017925956417464,3.213848717368007e-06,2.5573527763354283e-05,1.1720343122899413e-05
11745.0,0.010221365955658257,0.0657157882702694,0.0012018254455656127,3.866080274389571e-05,2.569332567953932e-05,9.892975396687324e-05
11746.0,0.01012225600425154,0.06446145334413404,0.0012022167801083164,1.9494157717136602e-05,2.669471797562963e-05,5.436978944857681e-05
11747.0,0.010175903094932437,0.06496161788046999,0.0012024151507681632,3.860986242153558e-06,2.7247979684350227e-05,2.7011862441053722e-05
11748.0,0.010059720021672547,0.06513349125904579,0.0012024539912087668,9.892986180730888e-07,2.751971145777116e-05,2.4574716661433342e-05
11749.0,0.009391736006364226,0.06507005250778354,0.0012024632824402192,4.6232890290563795e-06,2.7750510709086543e-05,3.7439713610795433e-05
11750.0,0.010461675003170967,0.06480220343036133,0.001202511649787487,3.233530256731093e-05,2.814219282509448e-05,0.00010649799897190474
11751.0,0.010249105980619788,0.06376209439945953,0.0012028430577304147,2.9854079643441208e-05,2.9233702103281468e-05,9.874400429980617e-05
11752.0,0.008923060959205031,0.0637864837893658,0.0012031094475029541,7.1903047768094145e-06,3.0114800873004643e-05,5.7301063062139684e-05
11753.0,0.010400120983831584,0.06407668594044283,0.0012031842275425436,5.067414533789587e-05,3.071073886135306e-05,0.00016319680799502058
11754.0,0.010119811980985105,0.0625182074128897,0.0012036970403656601,4.330276992436035e-05,3.236225987415959e-05,0.00014164172929214967
11755.0,0.010035573039203882,0.06270926343120531,0.0012041316084760358,1.0260243719689824e-05,3.3783715793870104e-05,8.031416050828242e-05
11756.0,0.010086054098792374,0.0631450432864406,0.0012042350938492594,4.155551468320296e-06,3.459376876165573e-05,7.175702538250798e-05
11757.0,0.010153662995435297,0.06308165842301615,0.001204277287918429,7.277949377284648e-07,3.532236541494461e-05,6.940625901451949e-05
11758.0,0.010346214985474944,0.06294161203381442,0.0012042848178413202,1.7825600561904738e-06,3.604045749204639e-05,7.76216789799029e-05
11759.0,0.009222758002579212,0.06265714585822532,0.0012043012579613435,4.509983379703258e-06,3.675634345303192e-05,8.879018657127045e-05
11760.0,0.010303215007297695,0.06234851376886374,0.0012043477252897839,4.349312561143681e-05,3.76711678358138e-05,0.00018646423733316596
11761.0,0.010077720042318106,0.06082570898893396,0.0012047860368334614,3.1168351827623035e-05,3.955030221756181e-05,0.00015724457269947716
11762.0,0.010082941967993975,0.06102805792340793,0.0012051003055161774,8.401625719485745e-06,4.1135790118872644e-05,0.00011821797343846606
11763.0,0.010299011948518455,0.061163789597841405,0.0012051868339598493,-2.6404610895231523e-08,4.235331843984504e-05,0.00010567030232528439
11764.0,0.009164425893686712,0.06108255473105844,0.0012051865919767495,4.342815597206925e-06,4.332172609466858e-05,0.00012121594338587507
11765.0,0.010240253061056137,0.06067572274051705,0.0012052310635074625,4.296237890794205e-05,4.45630080299746e-05,0.00021910533974739426
11766.0,0.009969167993403971,0.05909469802591642,0.001205659362680192,3.070314607877933e-05,4.6747305970168227e-05,0.00019123380764277275
11767.0,0.01008277595974505,0.059223622897032056,0.0012059689356233637,1.0186456497657807e-05,4.867547360855928e-05,0.00015855039400604145
11768.0,0.010301177971996367,0.059216239716617526,0.00120607386812465,2.036779619729491e-06,5.030872943474566e-05,0.00014750307498536953
11769.0,0.010276474989950657,0.05905341066403706,0.0012060947990394722,5.647096121309988e-06,5.1824541095773626e-05,0.00016364140967754117
11770.0,0.008990002912469208,0.05853824337702526,0.0012061455664500497,7.835010472595617e-08,5.3295677845375286e-05,0.00015972374351781027
11771.0,0.010268790065310895,0.058278492298264414,0.0012061463710108266,4.6726120652961464e-05,5.493584743600524e-05,0.0002769315775886878
11772.0,0.010178180993534625,0.05637893900784776,0.0012066219579239582,3.745139391360597e-05,5.7754507155527985e-05,0.00025646661915473086
11773.0,0.010201791999861598,0.056328973192530225,0.0012070040292547696,1.8244628651421918e-06,6.0370926259052267e-05,0.00019231599345752166
11774.0,0.00929697894025594,0.05660824916380881,0.0012070209912476042,-1.07852934975491e-07,6.215888400010124e-05,0.0001970748131910261
11775.0,0.01112477108836174,0.05618942068546029,0.0012070197914083914,3.854034905465901e-05,6.435129618413305e-05,0.0002982432566628486
11776.0,0.008921467931941152,0.05439908884686419,0.0012073636278965684,3.9785425429980706e-05,6.701206383436835e-05,0.00030175581743552293
11777.0,0.01015625603031367,0.05404683943206938,0.0012077676988635102,5.369311215372386e-05,7.007677317488012e-05,0.0003541747973054017
11778.0,0.010127275018021464,0.052692146872315944,0.0012083114637768645,3.662295854398091e-05,7.366359875164393e-05,0.00031861857768662836
11779.0,0.01017540309112519,0.05270976908562797,0.001208684117142439,9.292037581632578e-08,7.690567121192635e-05,0.0002548058992875019
11780.0,0.010287011973559856,0.05287183504478046,0.0012086850730154575,4.386473610358889e-07,7.952686254883058e-05,0.00026868359583067606
11781.0,0.010184811078943312,0.052171701711907055,0.00120868954055596,2.822139841686034e-06,8.226335421237717e-05,0.0002871674887806584
11782.0,0.008952171076089144,0.051398503930929484,0.0012087148048346235,1.431746113856433e-06,8.483412669943253e-05,0.0002968461185863054
11783.0,0.010509804007597268,0.05076447874172771,0.0012087298522056688,4.396429742338311e-05,8.795392122619058e-05,0.0004102293496870007
11784.0,0.01043952803593129,0.048652053785799086,0.0012091888187212004,4.006528448912097e-05,9.223652202340988e-05,0.00040776531473554344
11785.0,0.008972929907031357,0.04810092969203819,0.0012095483217106264,2.0291272395569276e-07,9.589537161105049e-05,0.00033823853146851745
11786.0,0.011027755099348724,0.048257630323177696,0.0012095505593824527,4.6705804659093894e-05,9.962538330124866e-05,0.0004634746974413073
11787.0,0.010128774913027883,0.04587263334535589,0.0012100236319649764,4.6603656701764034e-05,0.00010431981418951536,0.0004700613835476638
11788.0,0.008969984948635101,0.045148893427660354,0.0012104416660641427,2.6333285122621226e-05,0.0001085362577248725,0.0004493159797925757
11789.0,0.010633819038048387,0.0445395963124631,0.001210721689452814,4.184735575442241e-05,0.00011331420254489015,0.0005044496307860979
11790.0,0.009358089067973197,0.042954309638866775,0.001211113300735223,3.630635557869019e-05,0.00011803488712009265,0.0005013723129539127
11791.0,0.010798388975672424,0.04230566158871094,0.0012115053508850507,3.640487039672384e-05,0.00012344890037700157,0.0005312486945751732
11792.0,0.010153403971344233,0.04082450491264545,0.0012118749842407132,3.293290799192613e-05,0.00012884288298227258,0.0005368511716992694
11793.0,0.009036447969265282,0.03991831050637797,0.0012121725807502587,1.9144360725814485e-05,0.00013369411066257213,0.0005318336183648892
11794.0,0.01032988098450005,0.0390061070420787,0.0012123703397180806,3.768768605230766e-05,0.00013918788864383745,0.0005977716865503016
11795.0,0.010187441017478704,0.03712801733244235,0.0012127542807968239,3.0273185710685606e-05,0.0001452776524424874,0.0005977556689882697
11796.0,0.009995926055125892,0.03616008287626585,0.001213056889322641,4.414347141717546e-07,0.00015125277390872646,0.0005597679511479446
