tick,tick_dt,input_force,output_ang_vel,output_angle,output_position,output_speed
25580.0,0.010316206142306328,0.06140272342427434,8.113762696047253e-05,4.2739483275012326e-05,0.0012049060848868648,8.824809192754186e-08
25581.0,0.009669048711657524,0.06173560305269281,9.074278201377506e-05,4.352400694244143e-05,0.0012049069381619645,1.4515416571900204e-06
25582.0,0.010270485654473305,0.06141379814785869,0.0001645363406646883,4.445597938336091e-05,0.0012049218461997315,2.9923353564409515e-05
25583.0,0.010309557430446148,0.06019808084767541,0.00013735939916176228,4.615227623683897e-05,0.0012052303427318152,1.655499711715111e-05
25584.0,0.009098297916352749,0.06031764513550139,0.00011168750635602654,4.740201297202389e-05,0.0012053809650275915,9.616892269525099e-07
25585.0,0.010672442615032196,0.06035683259574344,0.00022458755594185673,4.859399147442463e-05,0.0012053912286006797,4.596610466554895e-05
25586.0,0.009512977674603462,0.058576188525668246,0.0002115225150993026,5.073048788009327e-05,0.0012058285031281515,4.0970099548275435e-05
25587.0,0.01009837631136179,0.05854554286687062,0.00022478934028586386,5.286652183589174e-05,0.001206242234610904,3.896010497985581e-05
25588.0,0.009938896633684635,0.05785892008632276,0.00017663428845039595,5.51006798533471e-05,0.0012066294550671364,1.596983405981944e-05
25589.0,0.010062024928629398,0.05817833380851028,0.00016559597820207172,5.6877978466985696e-05,0.0012067901439355524,5.663717095932046e-06
25590.0,0.01017109863460064,0.057923220216919674,0.00016642513951590503,5.8562271494772145e-05,0.0012068477501607736,2.0967799330845834e-06
25591.0,0.01020689308643341,0.05757362081128568,0.0001778547970168431,6.0260955100705754e-05,0.0012068691517693763,2.8216655710573727e-06
25592.0,0.009972804225981236,0.057068657572522004,0.00018377004999744245,6.203466617200636e-05,0.0012068972916877076,8.853939346553979e-07
25593.0,0.009366367943584919,0.05661851097883686,0.00021171841769671726,6.37559240772934e-05,0.0012069055846130746,8.692115202786903e-06
25594.0,0.010298150591552258,0.05588818830552534,0.00026946066250037185,6.593623222573936e-05,0.001206995097324392,2.886227129105163e-05
25595.0,0.010021024383604527,0.054692989728866576,0.00026481496355783025,6.863650409507781e-05,0.0012072843268487658,2.4503129690076274e-05
25596.0,0.010388724505901337,0.05436618482650199,0.00024940416966628753,7.138759379652042e-05,0.0012075388831126483,1.0293488022828439e-05
25597.0,0.013671047985553741,0.05436618482650199,0.0002659884269255686,7.479721016782543e-05,0.0012076796058813472,1.1479700240318017e-05
25598.0,0.016043570823967457,0.05315275616314454,0.0004292628253099132,7.906461433356148e-05,0.0012078637812651906,7.968654007520854e-05
25599.0,0.010363390669226646,0.05039903254170637,0.0003431084297864517,8.351323269202411e-05,0.001208689604011069,3.190712714966095e-05
25600.0,0.009419329464435577,0.0506837142635202,0.0004983927427855598,8.674508403420785e-05,0.0012089901477539554,9.064349331792047e-05
25601.0,0.009960693307220936,0.047947665663780926,0.00041286410654795,9.170942129163946e-05,0.0012098930197911903,4.6876277884281425e-05
25602.0,0.010567203164100647,0.04830292700871038,0.0003532058458462833,9.607224018469654e-05,0.0012103883709431702,1.5594464773788778e-05
25603.0,0.009435719810426235,0.04840904972264044,0.0003637478227954675,9.940499158150667e-05,0.0012105355159433692,1.3407080692887765e-05
25604.0,0.010273633524775505,0.04763781687313452,0.00043911741645304966,0.00010314200340834229,0.001210673255377045,3.723889434930926e-05
25605.0,0.01021967176347971,0.04588289154816451,0.0004172216056681097,0.00010762963927011968,0.0012110538246541298,2.234252291586324e-05
25606.0,0.00949157029390335,0.04546739536459134,0.0003879163005430857,0.00011158972746845377,0.0012112658902809288,1.578442442952405e-07
25607.0,0.010115468874573708,0.04505528355878044,0.0004738119132411307,0.00011551368273253713,0.001211267486949469,2.9066962658548348e-05
25608.0,0.010154838673770428,0.04314943385310455,0.00045788035385715476,0.00012032516627321133,0.0012115626572660031,1.5215716031300652e-05
25609.0,0.010162209160625935,0.0425557342213287,0.00044852485180618966,0.00012497824219964915,0.001211717282554842,9.59027747959726e-07
25610.0,0.009482348337769508,0.04176752430554624,0.0004662290439553734,0.0001292313110826219,0.0012117263763900136,-1.0967845836800488e-08
25611.0,0.010509611107409,0.04071591159903214,0.0005495952844845482,0.00013413119702157197,0.0012117262611222191,2.61252289943881e-05
25612.0,0.009322608821094036,0.03866709002250898,0.0005571378389269165,0.00013925485886873932,0.0012119698164124954,2.2593438911420804e-05
25613.0,0.010170357301831245,0.037727319895687075,0.0006112014596973299,0.00014492114975699617,0.0012121995997589016,3.3461500842302456e-05
25614.0,0.010093506425619125,0.03589649250475346,0.0006026048475541147,0.00015109031561779895,0.0012125373436326643,2.1234109545679013e-05
25615.0,0.010127265006303787,0.03499067155696544,0.0005843937493131358,0.00015719305460306276,0.0012127523870872064,2.4038435986807576e-07
25616.0,0.010369260795414448,0.03404653268671716,0.0006106881742884417,0.00016325278579690074,0.001212754879695325,-1.7699762408532927e-07
25617.0,0.009881897829473019,0.03255157434904921,0.0006481013870540118,0.00016928754394088653,0.0012127531306228877,4.801713371059713e-06
25618.0,0.009265739470720291,0.03093275570234133,0.0006999224459786309,0.00017529268254394147,0.0012127976220479971,1.537815781156335e-05
25619.0,0.010188263840973377,0.02910554028819764,0.0007490506228806724,0.0001824236770917912,0.0012129542987771695,2.3676340051096915e-05
25620.0,0.010103968903422356,0.0271467856332854,0.0007642955473254511,0.00018999206129246665,0.0012131935237807926,1.873874057626099e-05
25621.0,0.010394038632512093,0.025642928937061122,0.0007588511600282531,0.00019793617873802436,0.001213388294974267,2.6825526600039787e-07
25622.0,0.009539569728076458,0.02420096098938526,0.0007991126036652381,0.0002051752922923456,0.0012133908540140818,4.471743097642479e-06
25623.0,0.010385168716311455,0.02232904157219764,0.0008752282334720284,0.00021347421150474,0.0012134372938206069,2.1476643288210446e-05
25624.0,0.010319927707314491,0.01975919667284723,0.0008937103299557028,0.0002225065036015719,0.001213658931226737,1.4929506034253207e-05
25625.0,0.009181111119687557,0.01792871683389572,0.0008969746590724428,0.00023071175744970783,0.0012137960006805995,1.6686309610828724e-07
25626.0,0.010264262557029724,0.01633455376893911,0.0009903833244454786,0.0002399185408574296,0.001213797713407229,2.347857987342841e-05
25627.0,0.010177357122302055,0.013382094002242963,0.001014162516767785,0.000249998025638284,0.0012140366632993256,1.76252921785246e-05
25628.0,0.010353649966418743,0.011300177277129071,0.0010212838105437066,0.00026049830934595994,0.0012142191494050978,2.5401080575959854e-07
25629.0,0.00905602052807808,0.009230341755063834,0.0010627316899222453,0.00026974707649923753,0.0012142214497321692,1.27744120488206e-06
25630.0,0.010383778251707554,0.006970612335161944,0.00114497092010569,0.00028078224670845253,0.0012142347143983703,1.6565320837770662e-05
25631.0,0.010119357146322727,0.0038349373832591432,0.0011825374019239629,0.00029236861637115576,0.001214402344796171,1.3245040875232157e-05
25632.0,0.01020339410752058,0.0012626895095972784,0.001206626276148499,0.0003044345115298694,0.0012145374891681913,8.228628226747882e-07
25633.0,0.009981785900890827,-0.0013076391901061385,0.0012546878609502811,0.0003164787966807729,0.0012145457028087132,-3.9299811795766745e-07
25634.0,0.010025673545897007,-0.004171106693643241,0.0013053540136881015,0.00032905788757666023,0.0012145417627378785,-1.628091515732904e-06
25635.0,0.010144468396902084,-0.007174811194332477,0.0013641144211781456,0.00034230001011528846,0.0012145252466149498,-2.46048471691588e-07
25636.0,0.009502439759671688,-0.010397477432467196,0.0014179188685806974,0.0003552624252278332,0.0012145229085541696,-4.957341878750119e-07
25637.0,0.010068636387586594,-0.01350173069997096,0.0014580470803871991,0.00036953893474267046,0.001214517917186887,-1.0020947009322956e-05
25638.0,0.010329187847673893,-0.016701798477316863,0.0015096931099893127,0.0003845993769267423,0.001214414408942816,-1.435825010577817e-05
25639.0,0.010089079849421978,-0.020146109126550932,0.0015831497515223837,0.0003998307912615467,0.0012142695474110009,-1.0705874316052795e-05
25640.0,0.00945136696100235,-0.023955405070248667,0.0016713462190695839,0.0004147937205174044,0.0012141683622642016,-1.3096607907164668e-08
25641.0,0.010157579556107521,-0.02790227009016029,0.0017041901357604326,0.0004317705527034032,0.0012141682292343648,-1.797735263269101e-05
25642.0,0.01042726170271635,-0.03151688316002343,0.001762768519920617,0.00044954058924016497,0.0012139807746737417,-2.3506176414603335e-05
25643.0,0.009985582903027534,-0.03553116513461309,0.0018638293826031594,0.00046714286043467943,0.0012137460518004204,-1.2329133679118874e-05
25644.0,0.009337165392935276,-0.04015365444348879,0.001949857753703108,0.00048454574364425757,0.001213630932640107,-7.4186032047347805e-06
25645.0,0.010288206860423088,-0.04453722874588398,0.0020063337330568725,0.0005046062835627551,0.0012135546085157213,-2.0385586980133057e-05
25646.0,0.01029102224856615,-0.049025246462390315,0.002053564276717817,0.0005252535086476922,0.0012133448199865586,-3.555184049486008e-05
25647.0,0.009161556139588356,-0.05340229571410159,0.00221366589185473,0.0005440673530550955,0.0012130191098039993,-1.1624278819860479e-06
25648.0,0.01024952344596386,-0.05904290085628376,0.002242732149752144,0.0005667563735151911,0.0012130071954721687,-3.2125795152069996e-05
25649.0,0.010145098902285099,-0.06369682052305406,0.0023012854358897784,0.000589509112985761,0.0012126812761030364,-4.524963822668454e-05
25650.0,0.010237447917461395,-0.06858409448071233,0.002471253494575103,0.0006130684027788951,0.001212218035288407,-2.18988310575755e-05
25651.0,0.010045803152024746,-0.07548090175320962,0.0023892708065131945,0.0006378941289241499,0.001211998043942343,-0.00013471676531944224
25652.0,0.009430700913071632,-0.08014915450542723,0.0021726990258428974,0.0006604266273007092,0.0012107275704206389,-0.0003273618293786626
25653.0,0.010432557202875614,-0.0835995848464504,0.0018205405740875612,0.0006830934341724473,0.001207312349409608,-0.0006111553325667403
25654.0,0.010378945618867874,-0.08656408530881154,0.0013760825154958134,0.0007019887257878446,0.0012009692014482167,-0.0009540094931171953
25655.0,0.009127668105065823,-0.08871593448970433,0.0009209555339705881,0.0007145491502744745,0.001192261319425961,-0.001294064206222646
25656.0,0.010174950584769249,-0.08984216398165158,0.00037847661093682976,0.000723919827323395,0.001179094280074127,-0.0016955691270592323
25657.0,0.010031191632151604,-0.0905425118553273,-0.0001752893910838271,0.0007277163987359895,0.0011620857012350357,-0.002105339993114835
25658.0,0.01009424589574337,-0.09077526836984344,-0.0007438468697069239,0.0007259469845194743,0.001140833881650392,-0.002522314754221698
25659.0,0.010484612546861172,-0.09042442810475992,-0.001322903919684274,0.0007181480382964017,0.001114388388731146,-0.002948458404193771
25660.0,0.009328221902251244,-0.08968515968814678,-0.001818047091816329,0.0007058076969782288,0.001086884514467269,-0.0033143299764148114
25661.0,0.010259799659252167,-0.08871525985816398,-0.0023358252226857615,0.0006871548980451073,0.0010528801529045989,-0.00369763261984678
25662.0,0.010582665912806988,-0.08734623908953845,-0.0028253878025928983,0.0006624356400827158,0.0010137493422204631,-0.004065292291131504
25663.0,0.009689919650554657,-0.085803011520646,-0.0032329691308812655,0.0006350578592939335,0.0009743569865633796,-0.004373133548988816
25664.0,0.009494087658822536,-0.08416701779270279,-0.0035882920147008446,0.0006043637669670795,0.000932838073305542,-0.004644971784947874
25665.0,0.010385112836956978,-0.08246929218650353,-0.0039265937207562775,0.0005670989495024596,0.0008845995171943769,-0.00490879071873535
25666.0,0.009488106705248356,-0.08058099305401939,-0.004184640507606181,0.0005298430092917658,0.0008380243870612831,-0.005115558857836074
25667.0,0.010244855657219887,-0.078855865497988,-0.0044175196318858015,0.00048697197131398513,0.0007856162249567399,-0.005305277066454162
25668.0,0.010362760163843632,-0.0769112790280076,-0.004595200937576932,0.00044119427484968176,0.0007306389111143355,-0.005459013201358138
25669.0,0.009313535876572132,-0.07506483023295604,-0.00470933932509434,0.0003983967060575011,0.0006797961958128056,-0.005564450316104154
25670.0,0.01047440804541111,-0.07342485799699225,-0.00479346499322695,0.00034906916434216203,0.0006215118726535138,-0.005650837354009994
25671.0,0.010457870550453663,-0.07161720112830539,-0.004824568338473952,0.00029893972795486335,0.0005624161471036093,-0.00570160143390705
25672.0,0.009219259023666382,-0.07000623546439022,-0.004815269978058726,0.00025446078276509225,0.0005098516066347125,-0.005718296814139236
25673.0,0.010168652981519699,-0.0686259525479338,-0.004770231093438383,0.0002054959733458831,0.00045170423068640095,-0.005710710730908476
25674.0,0.010620053857564926,-0.06718992288367423,-0.0046824115616024035,0.00015483586222053664,0.00039105617515917897,-0.005674625876198425
25675.0,0.00906885415315628,-0.0659031132623861,-0.00458012130398486,0.0001123717546833117,0.0003395938207142088,-0.0056220036080403355
25676.0,0.010631220415234566,-0.06488039878655538,-0.004437171988053687,6.367947557213709e-05,0.000279825061181888,-0.005540648720047702
25677.0,0.009278813377022743,-0.06373293902808727,-0.004282171805740395,2.250778477323394e-05,0.00022841441572092543,-0.005450072450582184
25678.0,0.010210003703832626,-0.06301205640260964,-0.0041026215817741305,-2.121320522382314e-05,0.00017276915581432517,-0.005337308321571262
25679.0,0.010513684712350368,-0.06213922331420049,-0.0038938684633507722,-6.43468750286805e-05,0.000116654378908721,-0.005204820003058942
25680.0,0.010174098424613476,-0.061494188328107754,-0.0036817658433075237,-0.00010396347602730969,6.37000279152023e-05,-0.00506502734814127
25681.0,0.00923022162169218,-0.060916925050256004,-0.003478824838105219,-0.00013794699072021454,1.694870297192654e-05,-0.004928816039917777
25682.0,0.010410741902887821,-0.06051563337494627,-0.0032448499396877345,-0.0001741641382350835,-3.436392870647108e-05,-0.004768319490952636
25683.0,0.010100635699927807,-0.06013039156711747,-0.003010115991246927,-0.00020693918537680202,-8.252698678544886e-05,-0.004606220256053359
25684.0,0.01035307627171278,-0.05993624327867195,-0.002773274561513391,-0.00023810314582088378,-0.00013021553642067767,-0.0044372061845241485
25685.0,0.010034414008259773,-0.05971625532638254,-0.0025411919611490036,-0.0002659313309296842,-0.00017474030031620368,-0.004270131288366924
25686.0,0.00932314619421959,-0.05964243977491518,-0.0023290524258744428,-0.00028962323509105196,-0.00021455135858615976,-0.004114352621803551
25687.0,0.01038866862654686,-0.05961990736095449,-0.0020974852534867026,-0.00031381898895731664,-0.00025729400458684114,-0.003941273160469615
25688.0,0.009431016631424427,-0.05964176439619967,-0.0018903079130695207,-0.0003336004072671172,-0.0002944642173122168,-0.003785337959181271
25689.0,0.010207949206233025,-0.05978168320885246,-0.0016782464851965255,-0.0003528965744278712,-0.000333104754927965,-0.0036200492817449934
25690.0,0.010397427715361118,-0.05986601280703919,-0.0014662534000655226,-0.00037034602094626097,-0.0003707439556609535,-0.003454234290581377
25691.0,0.009244554676115513,-0.06009068419300346,-0.0012891433162648246,-0.000383900880672207,-0.00040267681342434614,-0.003311357408003875
25692.0,0.01003332156687975,-0.06027009934360853,-0.0011061791770874223,-0.0003968352701100857,-0.00043590072712171844,-0.003160353770643604
25693.0,0.010513314977288246,-0.060472222887168865,-0.0009213579325723135,-0.00040846488022012334,-0.0004691265217521552,-0.0030069182700800637
25694.0,0.010324595496058464,-0.06079475959658251,-0.0007550122033977675,-0.0004179775281810172,-0.0005001717365804398,-0.002863167830908624
25695.0,0.009957082569599152,-0.061058763456873874,-0.0006049261094789046,-0.00042549524703130374,-0.000528680535083417,-0.002730048568523028
25696.0,0.009250148199498653,-0.061327838652987694,-0.0004744975433927586,-0.00043109090319372973,-0.0005539338889340842,-0.0026115403997356164
25697.0,0.010590758174657822,-0.061597877528515,-0.00033593605024121945,-0.00043611619193027165,-0.0005815920817710333,-0.0024817425008086314
25698.0,0.009484589099884033,-0.06189999979234567,-0.00021981000662759512,-0.0004393024073306476,-0.0006051303896429218,-0.002371388381322008
25699.0,0.010415742173790932,-0.06223830086845861,-0.00010816314457961074,-0.0004415918916868999,-0.0006298301596166952,-0.002257170335380847
25700.0,0.01026635617017746,-0.062479725533791323,-2.9443692026040116e-06,-0.0004427023330536406,-0.000653003074216474,-0.0021496845938134648
25701.0,0.00919666700065136,-0.06283100885512241,7.831646518678978e-05,-0.00044272941143672393,-0.0006727730075822069,-0.002059742371172586
25702.0,0.0106119429692626,-0.06305707303242167,0.00016466071086277623,-0.00044189832157460747,-0.0006946308761564641,-0.0019607043382441863
25703.0,0.010180597193539143,-0.0633223009196579,0.0002421697586864185,-0.00044022197720371175,-0.0007145920172397529,-0.0018711033892191236
25704.0,0.010139320977032185,-0.0636648873217444,0.0003046722716931862,-0.00043776654028945973,-0.0007335637350842584,-0.0017885464745236983
25705.0,0.009873156435787678,-0.06386353455451821,0.0003616044438623527,-0.0004347584632893861,-0.0007512223342199075,-0.0017120055158632334
25706.0,0.009424460120499134,-0.06410895873454676,0.00040870814132858824,-0.0004313505366288101,-0.000767357061930235,-0.0016434065962160891
25707.0,0.010596721433103085,-0.06431739258630001,0.00045546047127860564,-0.00042701957030770975,-0.000784771783831661,-0.0015704911491291708
25708.0,0.009233498945832253,-0.06454206029131743,0.0004918283554364254,-0.0004228140765262905,-0.0007992729122015841,-0.001510985415700493
25709.0,0.010018118657171726,-0.06476977297137743,0.00052144083063432,-0.00041788688170256677,-0.0008144101433853276,-0.0014506517580830944
25710.0,0.010678349062800407,-0.06489379689086197,0.000554057708323664,-0.0004123187544974569,-0.000829900709226704,-0.0013888855628909076
25711.0,0.009257313795387745,-0.06514918540252987,0.0005735821489085141,-0.00040718966843075136,-0.0008427580587082689,-0.0013397877739282954
25712.0,0.010184135288000107,-0.06528122421968346,0.0005908452039162148,-0.00040134823022748524,-0.0008564026386551632,-0.0012881809856099724
25713.0,0.01002680417150259,-0.06538641767918901,0.0006095367901773736,-0.00039542394107214583,-0.0008693189771353276,-0.0012393710155061718
25714.0,0.010398317128419876,-0.06560238550090224,0.00061965891260648,-0.00038908578422644236,-0.0008822063499943326,-0.0011928499959245062
25715.0,0.010061506181955338,-0.06570041659201944,0.0006291146487200811,-0.0003828510822465485,-0.0008942082176024725,-0.0011496069806050146
25716.0,0.009285647422075272,-0.06583486101779756,0.0006340819254578903,-0.0003770093454304711,-0.0009048830626983271,-0.0011119425320383763
25717.0,0.010230929590761662,-0.06591871033435466,0.0006383464820590526,-0.00037052209789633684,-0.0009162592684525849,-0.0010718986099458533
25718.0,0.010271484963595867,-0.06601271717498573,0.0006431945700082777,-0.000363965331604303,-0.0009272692589071431,-0.0010334331570328967
25719.0,0.010318021290004253,-0.06616805836341856,0.0006415876493599152,-0.00035732883633734244,-0.0009379322442232049,-0.0009976235205708455
25720.0,0.009739787317812443,-0.06622216738800815,0.0006406804533209312,-0.00035107990908684163,-0.0009476488851368122,-0.0009646679616817012
25721.0,0.009390146471560001,-0.06629974278267442,0.0006382286183946687,-0.00034506382578869263,-0.0009567072585934246,-0.0009341113268453747
25722.0,0.010327724739909172,-0.06635413392733464,0.0006358387043519796,-0.00033847237629677996,-0.0009663545032535149,-0.0009013803212595587
25723.0,0.010572351515293121,-0.06643350054078832,0.0006335036787031988,-0.0003317500660073423,-0.0009758842128588388,-0.0008693128409145357
25724.0,0.009303201921284199,-0.06654726803730789,0.0006270925574497186,-0.0003258564533664901,-0.0009839716057506319,-0.0008429165899241066
25725.0,0.010322242975234985,-0.06656748887969577,0.0006204429831224136,-0.0003193834516205326,-0.000992672395599685,-0.0008137751677885438
25726.0,0.009705808013677597,-0.06658518033958015,0.0006186466566219046,-0.00031336155114291306,-0.0010005707411445389,-0.0007866175865881354
25727.0,0.010307392105460167,-0.06671586595809043,0.0006095802582990011,-0.00030698491747837913,-0.0010086787170465535,-0.000760058669309924
25728.0,0.010286984965205193,-0.0667116876583231,0.0006048863186679119,-0.0003007141745261714,-0.0010164974291504184,-0.0007333134490914447
25729.0,0.009206147864460945,-0.06679828811582378,0.0005975605074629452,-0.00029514550163532515,-0.0010232484211937522,-0.0007107098786330327
25730.0,0.010088172741234303,-0.06681425542059591,0.0005900676849506837,-0.0002891172080126993,-0.001030418185218304,-0.0006860168931994638
25731.0,0.010447538457810879,-0.06682816512312076,0.0005866309292603554,-0.0002829524531814656,-0.0010375853730927133,-0.0006606004450014897
25732.0,0.010352279990911484,-0.06694939432567155,0.0005773284075820494,-0.0002768794855504338,-0.0010444240938614895,-0.0006375605829273143
25733.0,0.00942175555974245,-0.06695708031104239,0.0005702953187476138,-0.00027144003841650036,-0.0010504310338283575,-0.0006165564648988205
25734.0,0.009872972033917904,-0.06698147933433952,0.0005629437111782466,-0.00026580952868343084,-0.0010565182785636348,-0.0005947967232497243
25735.0,0.01021428219974041,-0.06699651745571687,0.0005583853482537336,-0.0002600594627548871,-0.0010625937001463885,-0.0005724408778380553
25736.0,0.01023433730006218,-0.0670843695716623,0.000550531659504915,-0.0002543447587574457,-0.0010684522531745268,-0.0005515478016182107
25737.0,0.010106375440955162,-0.0671131240934188,0.0005430575368371339,-0.0002487808791143569,-0.001074026402331314,-0.000531276740106845
25738.0,0.01029228139668703,-0.06714122178097096,0.0005359585551065682,-0.0002431915781306374,-0.0010794944520400081,-0.0005109925498989256
25739.0,0.009332590736448765,-0.06717663624390051,0.0005298292482949613,-0.00023818969628412937,-0.0010842633363775892,-0.0004930893290965145
25740.0,0.009936045855283737,-0.06721669236094928,0.0005218447027769405,-0.0002329252885776001,-0.0010891626945622433,-0.0004745733517663622
25741.0,0.01011611707508564,-0.06721939131441038,0.000517777398820297,-0.00022764624646929533,-0.0010939635341494277,-0.0004556720052040841
25742.0,0.010269448161125183,-0.06731769642506952,0.0005089118521885808,-0.00022232895831310806,-0.001098643034185347,-0.0004381910101913969
25743.0,0.009306702762842178,-0.06732602941131723,0.0005022856030121378,-0.00021759266697230146,-0.001102721147670548,-0.0004223566634110822
25744.0,0.010373742319643497,-0.06735554786841828,0.0004939435783346134,-0.0002123820855557868,-0.0011071025668637588,-0.0004050680571701969
25745.0,0.010415760800242424,-0.067356268189481,0.0004909901718959497,-0.00020723728739503765,-0.0011113216588550625,-0.0003876640397120037
25746.0,0.00927049946039915,-0.06749181513232498,0.000480573633680998,-0.00020268556327141497,-0.0011149154981260287,-0.00037435188532992486
25747.0,0.010351871140301228,-0.06745326159488017,0.0004720426895072671,-0.00019771072694212296,-0.001118790740604093,-0.00035851717573836444
25748.0,0.010190041735768318,-0.06744421159024713,0.00047009376579059455,-0.0001929005922349796,-0.0011224440455878566,-0.00034273150886969387
25749.0,0.010067857801914215,-0.06759537981822934,0.0004585419155457705,-0.00018816775504743353,-0.0011258946176833922,-0.0003297824615228183
25750.0,0.009328869171440601,-0.06755033546751549,0.00045215986080518423,-0.00018389007750768528,-0.0011289711151219741,-0.0003168652462739285
25751.0,0.01023996714502573,-0.06758081575193937,0.0004444049738873352,-0.00017925997538874078,-0.0011322158048332196,-0.000303097773412584
25752.0,0.01030965056270361,-0.0675921268621599,0.00044073371512977436,-0.00017467831539963493,-0.001135340636963437,-0.0002894058424256288
25753.0,0.01003187708556652,-0.06771186872421334,0.00042984604725811274,-0.00017025692894198795,-0.0011382439208024956,-0.0002781507392559451
25754.0,0.010233651846647263,-0.06767913860089546,0.00042237771188553103,-0.00016585803414669094,-0.0011410904186289286,-0.0002658827632495372
25755.0,0.01001645252108574,-0.06770284247487826,0.00041594384106771173,-0.0001616273078496247,-0.0011437536207031926,-0.0002542085734321985
25756.0,0.00958882737904787,-0.06774758744296874,0.00040846244607752074,-0.00015763889415824827,-0.001146191182832108,-0.00024371242738665898
25757.0,0.010227300226688385,-0.06776301034189224,0.00040104920367823715,-0.00015346142609088594,-0.0011486837029959663,-0.00023267110008238205
25758.0,0.009335719980299473,-0.06778620922902562,0.0003962278351149379,-0.00014971734302702384,-0.0011508558552338437,-0.0002229530421349575
25759.0,0.010383186861872673,-0.06786271031482037,0.0003849987108351459,-0.00014560323537515015,-0.001153170818331754,-0.00021341481888023715
25760.0,0.010232856497168541,-0.06781212946991827,0.00038294577687173154,-0.00014166359881557922,-0.0011553546615477245,-0.00020304928597381693
25761.0,0.010152153670787811,-0.06796922016469363,0.00036965449084473326,-0.0001377758744411982,-0.0011574160491016744,-0.00019555086232458572
25762.0,0.009672251529991627,-0.06789143658072647,0.00036305157151986266,-0.00013420048322655695,-0.0011593074662289845,-0.0001868731304783722
25763.0,0.009961748495697975,-0.06791792121794829,0.0003556870224864751,-0.00013058385478010817,-0.0011611690493554137,-0.0001783043905270411
25764.0,0.010546129196882248,-0.06792946465028632,0.00034989329114192404,-0.00012683273348731142,-0.0011630494704942833,-0.00016937505162828502
25765.0,0.009129500947892666,-0.06799047023550919,0.00034335471291721705,-0.00012363838235416994,-0.001164595780188673,-0.00016262868487689822
25766.0,0.010596610605716705,-0.06802385035969877,0.00033039083967904853,-0.00011999998616174855,-0.0011663190930356333,-0.00015517899755264377
25767.0,0.009321813471615314,-0.06790836837776255,0.000334809874504122,-0.0001169201443815301,-0.0011677656427055312,-0.00014679072732669016
25768.0,0.010338613763451576,-0.06818041620066438,0.00031620452576452154,-0.00011345867440484228,-0.001169283255339418,-0.00014238952242564876
25769.0,0.010038396343588829,-0.06797919498352906,0.0003174353607980103,-0.00011028448804958148,-0.001170712617800701,-0.00013441509259183072
25770.0,0.010427259840071201,-0.06818406585635876,0.00030306208530055773,-0.00010697450706011388,-0.0011721141988975832,-0.00012990158594757868
25771.0,0.009225758723914623,-0.06807677559713833,0.00029831547377169435,-0.0001041785293827645,-0.0011733126395873895,-0.0001239925051007672
25772.0,0.010394482873380184,-0.06812524107648461,0.0002871003687571221,-0.00010107769429978033,-0.001174601477558087,-0.00011804380313707629
25773.0,0.010255430825054646,-0.06802618035778513,0.000294185590792089,-9.813335632814398e-05,-0.0011758120676154857,-0.000110471239502272
25774.0,0.010209467262029648,-0.0683754358082878,0.0002726596868697457,-9.51298781699913e-05,-0.00117693992011858,-0.00010940500480860947
25775.0,0.009363071992993355,-0.06813381652559253,0.0002676123044268097,-9.257694589224284e-05,-0.0011779642870549968,-0.00010402085614671376
25776.0,0.010594962164759636,-0.0681537980318422,0.0002597531762704563,-8.974160365201666e-05,-0.0011790663840902172,-9.816082069265608e-05
25777.0,0.009440941736102104,-0.06811300002469657,0.00026713500583118834,-8.728928904907982e-05,-0.0011799931146791445,-9.242915239162755e-05
25778.0,0.010325836017727852,-0.06846296344536132,0.00024076740552107394,-8.45308967842722e-05,-0.001180947522949998,-9.262399684277414e-05
25779.0,0.010280300863087177,-0.0680877718498635,0.0002483232626260225,-8.205573541749064e-05,-0.0011818997255046834,-8.561397260453189e-05
25780.0,0.009055131115019321,-0.06840061740615037,0.0002316618562962457,-7.980713571550263e-05,-0.0011826749712518952,-8.459856863861786e-05
25781.0,0.010235300287604332,-0.06819207727978786,0.0002232477366759899,-7.743600705112671e-05,-0.001183540863005813,-7.914102480135167e-05
25782.0,0.010296002961695194,-0.06808121535492775,0.0002239200393263633,-7.513744769311897e-05,-0.0011843556992315592,-7.18168297102348e-05
25783.0,0.009886804968118668,-0.06815442862411536,0.00022616086407718932,-7.292359393584576e-05,-0.0011850657382203329,-6.558350380729163e-05
25784.0,0.009972340427339077,-0.06829656733825172,0.0002195617047838696,-7.066824080792686e-05,-0.001185719759246717,-6.220893718183379e-05
25785.0,0.01030568778514862,-0.068287899034352,0.0002151557805470525,-6.840550642884933e-05,-0.001186360865130759,-5.850934913592767e-05
25786.0,0.009551068767905235,-0.06833112843525019,0.00021026300108231073,-6.63505387730321e-05,-0.0011869196919479215,-5.583079179879783e-05
25787.0,0.010178412310779095,-0.06836791084262973,0.00020016109778736875,-6.421039525431456e-05,-0.0011874879607664869,-5.349380753989275e-05
25788.0,0.01035615149885416,-0.06827678778426867,0.00020308404013253209,-6.21374966014516e-05,-0.0011880419507416206,-4.949525941253351e-05
25789.0,0.00993913784623146,-0.0684940198084104,0.00018944909912028103,-6.0119016332204765e-05,-0.0011885338909476567,-4.952003714551694e-05
25790.0,0.0093739228323102,-0.06836733032189829,0.00018327447453676078,-5.8343135096400565e-05,-0.0011889980879545119,-4.720949036833175e-05
