tick,tick_dt,input_force,output_angle,output_speed,output_ang_vel,output_position
1167.0,0.010577547000025334,-0.35667171135431186,0.0004920171708312879,0.00924149259324335,0.019235652187377418,-0.00013953099021573505
1168.0,0.011864561000010099,-0.35667171135431186,0.000720239739583405,0.00010075161482114553,0.0043948175621272385,-2.9884737612057805e-05
1169.0,0.00657299099998454,-0.21075052991614796,0.0007491268358658413,-0.0007336519079990051,0.0030587633294681697,-2.9222498154604507e-05
1170.0,0.007099874999994427,-0.21075052991614796,0.0007708436731596321,-0.002719953354384536,-0.00012342941376666772,-3.443133499490485e-05
1171.0,0.00821458200002212,-0.18833030403516768,0.0007698297521190311,-0.004652190711249227,-0.003192100129479132,-5.6774614860731844e-05
1172.0,0.004888958999998749,-0.18833030403516768,0.0007542237054621169,-0.005802341918555276,-0.005023763779317098,-7.951898450820434e-05
1173.0,0.010622396999991679,-0.15868349701626885,0.0007008592921640322,-0.007676922313735255,-0.007991037314909228,-0.00014115376389679186
1174.0,0.0049849170000015874,-0.15868349701626885,0.0006610246344052941,-0.008557773327961862,-0.009377148630088102,-0.00017942258444622226
1175.0,0.010587009999994734,-0.12710392730554043,0.0005617486680871144,-0.009766777062241303,-0.011273591983205886,-0.0002700238162470427
1176.0,0.008728595999997424,-0.12710392730554043,0.0004633460381969005,-0.010767177954160082,-0.012847210233093416,-0.0003552740674453887
1177.0,0.010407221999997773,-0.09330393427761086,0.0003296422692204542,-0.011265234460243346,-0.013615754261578352,-0.00046733047872781456
1178.0,0.009991221999996469,-0.09330393427761086,0.0001936042456956269,-0.011748837547748487,-0.014377432329586472,-0.0005798839371021162
1179.0,0.009958339999997179,-0.06546837064600158,5.042888623065333e-05,-0.01168483411519586,-0.014265823435240318,-0.0006968828560073287
1180.0,0.005089915000013434,-0.06546837064600158,-2.218294245991954e-05,-0.0116535784180262,-0.014215998651765233,-0.0007563576684429329
1181.0,0.009922195000001466,-0.05124706884228736,-0.0001632368532024921,-0.011317085698118309,-0.013696747007791015,-0.0008719867459543975
1182.0,0.006954645000007531,-0.05124706884228736,-0.00025849286629659395,-0.011084379027474289,-0.013329914607968446,-0.0009506930594194727
1183.0,0.007938193000001093,-0.039437246301920026,-0.0003643083011281814,-0.010634852518063755,-0.012643118135020417,-0.001038682999424728
1184.0,0.004730117000008249,-0.039437246301920026,-0.0004241117291517541,-0.01036820681623812,-0.012236503655321335,-0.001088987096113002
1185.0,0.010725806000010607,-0.033469402420912786,-0.0005553580934771514,-0.009641436412976708,-0.011143466650259625,-0.0012001944709919595
1186.0,0.010334026999998969,-0.033469402420912786,-0.0006705149787145225,-0.008946371631515005,-0.01009957807615027,-0.0012998293352024341
1187.0,0.009641504000001078,-0.02674993429148076,-0.0007678901011340485,-0.008172001871858552,-0.008953663410467874,-0.0013860858130731821
1188.0,0.0049204610000117555,-0.02674993429148076,-0.0008119462527524879,-0.007777758790733363,-0.008370212996200084,-0.0014262958295756852
1189.0,0.009658261999987872,-0.02499795727810175,-0.0008927879628654918,-0.006973020159921855,-0.007194129724926725,-0.0015014154617492969
1190.0,0.010539183999981105,-0.02499795727810175,-0.000968608219756228,-0.00609876403215521,-0.005904240530035115,-0.001574905404250291
1191.0,0.009761553999993566,-0.025556075531074057,-0.0010262427825191165,-0.005301231339636955,-0.004763647530826072,-0.0016344388186833926
1192.0,0.005415936999980886,-0.025556075531074057,-0.001052042397436185,-0.004859424722455171,-0.004129538941315425,-0.0016631499536411906
1193.0,0.010022042000002784,-0.027234321753988516,-0.0010934288101466954,-0.004076728082335694,-0.0030263865306336657,-0.0017118513123054882
1194.0,0.005177967000008721,-0.027234321753988516,-0.0011090993397315874,-0.003673111080437494,-0.0024443751368250872,-0.0017329604757838314
1195.0,0.008836299999984476,-0.03030831896038408,-0.001130698571753077,-0.003038358310668739,-0.0015666102087034542,-0.001765417187223844
1196.0,0.005683962999995629,-0.03030831896038408,-0.001139603126214763,-0.002630445473155554,-0.0009971039032407548,-0.0017826871034424144
1197.0,0.010940055000020266,-0.03369031090462188,-0.0011505114977569517,-0.001919020611485838,-3.55618450396158e-05,-0.0018114643215932905
1198.0,0.008489018999995324,-0.03369031090462188,-0.0011508133829351678,-0.0013673758465623533,0.0007220702673625394,-0.0018277549240255763
1199.0,0.010733861000005618,-0.03898143696515134,-0.0011430627810530614,-0.0007819786766040397,0.0014802283528329405,-0.0018424321462973416
1200.0,0.00540560400000345,-0.03898143696515134,-0.0011350612527480691,-0.00048719512664521157,0.0018687930253203273,-0.0018466592133595098
1201.0,0.00931240799999955,-0.04325758381897697,-0.0011176582896287328,-6.844125090175321e-05,0.002357303664803445,-0.0018511961731544416
1202.0,0.004804910000018481,-0.04325758381897697,-0.0011063316576766385,-5.373388904501386e-05,0.002291087807317683,-0.0018515250272053132
1203.0,0.010131185000005871,-0.043467367118907405,-0.0010831202232494453,-3.485396329323034e-05,0.002165230660379348,-0.001852069415175998
1204.0,0.004639120999996749,-0.043467367118907405,-0.0010730754562230426,-4.7060598600130306e-05,0.002049421571286846,-0.0018522311069290448
1205.0,0.010900871999979245,-0.04020570317356429,-0.0010507349740004482,-4.077343949748296e-05,0.0018879440347624172,-0.0018527441084906272
1206.0,0.009197598000014295,-0.04020570317356429,-0.0010333704237221785,-9.178096586507585e-05,0.0016095521312701627,-0.0018531191261962029
1207.0,0.010017801000003601,-0.03383890493933163,-0.0010172462507719823,-6.785223845830601e-06,0.0016417783506138517,-0.0018540385696478273
1208.0,0.005123655000005556,-0.03383890493933163,-0.0010088343449169586,-1.4537457259134036e-05,0.001538851160565295,-0.001854073334793911
1209.0,0.009800662999992937,-0.03195374388119087,-0.0009937525832851102,-1.8101329658645347e-05,0.0013749928058260814,-0.0018542158115133847
1210.0,0.004595900999987634,-0.03195374388119087,-0.0009874332524738383,-4.236744154812495e-05,0.0012461612854289858,-0.001854299003432464
1211.0,0.0070530479999888485,-0.027031682163870807,-0.0009786440171119799,-1.764928800985362e-05,0.0011947211585430922,-0.0018545978230313396
1212.0,0.008592772999975296,-0.027031682163870807,-0.0009683780493983516,-4.3353448538442814e-05,0.0009978302890686424,-0.0018547494793568196
1213.0,0.010689974000001712,-0.022156823934096813,-0.0009577112695517936,-2.4293614452728714e-05,0.000876334276754038,-0.001855212926594506
1214.0,0.009097843999995803,-0.022156823934096813,-0.0009497385170100362,-3.083340567465893e-05,0.0007221167624678986,-0.0018554339461089929
1215.0,0.010235124000018914,-0.01596331603540235,-0.0009423475624036851,-2.6437048639175123e-05,0.0005829031510192523,-0.001855749529839416
1216.0,0.005574856000009731,-0.01596331603540235,-0.0009390979612748008,-1.4224946447145609e-05,0.0005205419518740423,-0.0018558969125786445
1217.0,0.00916928399999506,-0.01080891547255946,-0.0009343249642841559,-1.6510360112326277e-05,0.00037897962516481894,-0.001856027345152503
1218.0,0.004666249999985439,-0.01080891547255946,-0.0009325565506082362,-2.366222308085593e-05,0.0002923212929492909,-0.001856104386620377
1219.0,0.00705017700002486,-0.0053259848421424606,-0.0009304956337520676,-1.641297162041879e-05,0.00020532707983043344,-0.001856271209481311
1220.0,0.00815231199999289,-0.0053259848421424606,-0.0009288217433352425,-2.3610943075552715e-05,6.497462566904806e-05,-0.0018564050131468076
1221.0,0.010715917999988278,0.0008027774658634066,-0.000928125480574493,2.4759175704365416e-06,-3.717076677654988e-05,-0.0018566580260767076
1222.0,0.0037547720000077334,0.0008027774658634066,-0.0009282650483288043,2.4842220988865625e-06,-9.328636176207883e-05,-0.0018566487295707398
1223.0,0.006518461000013076,0.006253742041355541,-0.0009288731318397835,7.23715289145981e-05,-7.142826368869883e-05,-0.0018566325362658728
1224.0,0.010027930999996215,0.006253742041355541,-0.0009295894095395033,5.41631619727173e-05,-0.000231962641966747,-0.001855906799567553
1225.0,0.009575636000022314,0.012343976963803084,-0.0009318105993645804,8.093190684467685e-06,-0.0004733083858775617,-0.001855388152843892
1226.0,0.00496912500000235,0.012343976963803084,-0.0009341625278975553,1.1005088347041482e-06,-0.000562127176271521,-0.001855347936767732
1227.0,0.009691742999990538,0.020560630610475812,-0.0009396105200232893,8.847959000986379e-05,-0.0005782579183293359,-0.001855337270918937
1228.0,0.005262759999993705,0.020560630610475812,-0.0009426537526655526,5.038969613376472e-05,-0.0006863434660045554,-0.0018548716240718171
1229.0,0.00976042399997823,0.02697944558693778,-0.0009493527559033717,8.680119561922264e-06,-0.0009206302997093475,-0.0018543797992723215
1230.0,0.009983431999984305,0.02697944558693778,-0.0009585438058976451,6.161991806871283e-05,-0.0009665930883623654,-0.0018542931418889233
1231.0,0.009899047000004657,0.037422342418534676,-0.0009681121563092238,6.2579357885086785e-06,-0.0012363375730282357,-0.0018536831634238247
1232.0,0.00578968000002078,0.037422342418534676,-0.0009752701552290596,1.7798316027862104e-07,-0.0013398674847308685,-0.0018536469319781485
1233.0,0.009405662999995457,0.04802965508541959,-0.0009878724972550896,6.337437192888879e-05,-0.0013470290760755513,-0.0018536452579285233
1234.0,0.00936342400001422,0.04802965508541959,-0.0010004853016347323,9.378373592782586e-05,-0.0014457546413360436,-0.0018530518568134185
1235.0,0.00659643899999196,0.0575123537487504,-0.0010100221339352608,1.946776103530771e-06,-0.0017441715652260015,-0.0018524332181201792
1236.0,0.008801763999997547,0.0575123537487504,-0.0010253739204278865,5.418909574720851e-05,-0.0017692055483527357,-0.001852416083056355
1237.0,0.010461540000022751,0.06843467738309492,-0.0010438825350402407,8.507344932260269e-05,-0.0018928658083141288,-0.0018518491816636303
1238.0,0.004887184000011757,0.06843467738309492,-0.001053133318532803,4.365167149390722e-05,-0.0020789114791145884,-0.0018514334120632752
1239.0,0.009628892999984373,0.08037198331987037,-0.0010731509347216366,0.00022854020845338536,-0.0019521765186521147,-0.0018510130947891898
1240.0,0.010334193999995023,0.08037198331987037,-0.0010933251055876224,0.0004271868113140082,-0.0017778341690084833,-0.0018486513159382332
1241.0,0.01023449500002016,0.09047181621883216,-0.0011115203405012047,0.000827495476471088,-0.0013239014053768978,-0.0018442792746537655
1242.0,0.00950995399998078,0.09047181621883216,-0.0011241105819668488,0.0011994749351608596,-0.0008847397732746448,-0.0018364098307373333
1243.0,0.010383636000000251,0.09693649861167127,-0.0011332973977272556,0.0017387184377783912,-0.0001885651568308709,-0.001823954919619499
1244.0,0.00971175899999821,0.09693649861167127,-0.001135128697086194,0.0022430558911970184,0.0004644341140435056,-0.001807068905182942
1245.0,0.010062428999987105,0.09865808559189722,-0.0011304553617884593,0.002800156138522667,0.00119562377292168,-0.0017844983145347694
1246.0,0.004840242000000217,0.09865808559189722,-0.001124668253386565,0.003068274943825305,0.0015493920608053925,-0.0017709448811865335
1247.0,0.010924351999989312,0.09796468903866512,-0.001107742149128338,0.003450581273286737,0.001960455424583885,-0.0017374259656674383
1248.0,0.009813680999997132,0.09796468903866512,-0.0010885028649767578,0.0041905191159819135,0.003034344731723001,-0.0017035630617868384
1249.0,0.008818966999996292,0.09519452943674017,-0.0010617430789210801,0.004620236684747516,0.003583251381401219,-0.0016666070119901403
1250.0,0.005471712999991496,0.09519452943674017,-0.0010421365557552295,0.004887328161774445,0.003928795292329108,-0.0016413264028591697
1251.0,0.009759108999986665,0.09261007953468521,-0.0010037950142587552,0.005314927668886017,0.004468432796565159,-0.0015936304346097084
1252.0,0.004725617000019611,0.09261007953468521,-0.0009826789122718619,0.005522655226746031,0.004744101800532748,-0.001568514122063746
1253.0,0.007234317000012425,0.08914585556601598,-0.0009483585759664782,0.0057913194893385546,0.005070272340209535,-0.0015285614834716899
1254.0,0.008245383000001993,0.08914585556601598,-0.0009065522386071342,0.006099123826236867,0.00546094566032113,-0.0014808098362067176
1255.0,0.010463021000020944,0.0852803503082902,-0.0008494142494832209,0.006411369167537926,0.005828432110181053,-0.0014169945755310733
1256.0,0.004703914000003806,0.0852803503082902,-0.0008219978060820685,0.006552276666084792,0.00599796216433441,-0.001386836046344699
1257.0,0.009953322999990633,0.08151674501507974,-0.0007622981513187252,0.006714900409703583,0.006140259113160404,-0.0013216191203018553
1258.0,0.005055694999981597,0.08151674501507974,-0.0007312548740217288,0.006893621113696142,0.00638037915501037,-0.0012876706318751426
1259.0,0.010949202999995578,0.07774469520011554,-0.00066139480743658,0.007064222011428096,0.0065408915609488525,-0.001212190974896228
1260.0,0.00884054099998366,0.07774469520011554,-0.0006035697874155646,0.0072040708077522235,0.006687787056627451,-0.0011497394305712107
1261.0,0.010146444000014299,0.07287274784420145,-0.0005357125305614737,0.0072687311676134896,0.006701580279528219,-0.001076643729548215
1262.0,0.009861011999987568,0.07287274784420145,-0.0004696281670061659,0.007334253120496529,0.006737038617558671,-0.0010049666842796947
1263.0,0.010279160000010279,0.06859822654601988,-0.00040037706913003226,0.007317829435157019,0.006642255181733302,-0.0009295767229735362
1264.0,0.004696062999983042,0.06859822654601988,-0.0003691846203346489,0.00731091570922652,0.0066033593354058295,-0.0008952117349229085
1265.0,0.009885381999993115,0.0660202410727807,-0.0003039078908209416,0.007080689514668554,0.006177023103825333,-0.0008229405403674538
1266.0,0.010703121999995346,0.0660202410727807,-0.00023779445894390913,0.007182810171202095,0.006310509320445873,-0.0007471550566478685
1267.0,0.009053622999999789,0.06278737685542388,-0.00018066148661860734,0.0070712335325042,0.006093060331486239,-0.0006821246012772408
1268.0,0.00474354300001778,0.06278737685542388,-0.0001517587929344998,0.007013360311033564,0.005984736058105749,-0.0006485819009526395
1269.0,0.011488994000018238,0.06154532834921256,-8.300019627123003e-05,0.006522825464968389,0.005162563778654497,-0.0005680054464192088
1270.0,0.009390866999979153,0.06154532834921256,-3.4519246446975836e-05,0.006714218582206232,0.005477591807003001,-0.0005067504600136135
1271.0,0.009710611999992125,0.05964228876918193,1.8671522285166055e-05,0.006541361155104042,0.005192186330517383,-0.00044155128847867155
1272.0,0.005812624000014921,0.05964228876918193,4.88517491624808e-05,0.006438576666297121,0.0050257477231807676,-0.00040352881563574845
1273.0,0.009327091999978165,0.05878684695484851,9.572736054526862e-05,0.0062594055760156865,0.004739939153170406,-0.00034347561872028246
1274.0,0.009513416999993751,0.05878684695484851,0.00014082037826397597,0.006078707152006966,0.004475482963616758,-0.00028392728330355917
1275.0,0.0065816249999954834,0.057651456549988794,0.00017027632882436988,0.005939270140310365,0.004258907570174488,-0.00024391951234425878
1276.0,0.009312037000000828,0.057651456549988794,0.00020993543369741833,0.005743499917777895,0.003964789081657453,-0.00018861280904468856
1277.0,0.009304796999998644,0.057578049831930156,0.000246826991250052,0.005548109358554169,0.003687916696440962,-0.00013517070824025634
1278.0,0.005651019999987739,0.057578049831930156,0.0002676674822599286,0.005429705506732226,0.003514079732282313,-0.00010381823129294759
1279.0,0.009886973999982729,0.05728809250323259,0.0003024110972068701,0.005218178979369977,0.003208751819725832,-5.013487412032303e-05
1280.0,0.004910071999972843,0.05728809250323259,0.0003181662996717678,0.005113708723552952,0.003071085252906309,-2.4513239622871642e-05
1281.0,0.00979901499999869,0.05723699563668448,0.0003482599101312715,0.00490479583663419,0.002776902044005712,2.5596068864847883e-05
1282.0,0.004678527000010035,0.05723699563668448,0.0003612517213205353,0.004805476307392225,0.002646182900492992,4.8543288616077746e-05
1283.0,0.009781811999999945,0.057463113746577074,0.0003871361849707723,0.004602780952486775,0.002367859893334508,9.554955442544244e-05
1284.0,0.005849454999975023,0.057463113746577074,0.0004009868748630782,0.004482143731368216,0.002214671672587195,0.00012247331448175602
1285.0,0.009875585999992609,0.05778063914926575,0.0004228580554274605,0.00428511147599317,0.0019524840442758965,0.0001667371103652106
1286.0,0.004563902000001008,0.05778063914926575,0.0004317690012621013,0.004194358750039112,0.0018386719672695139,0.00018629393920072308
1287.0,0.009780645000006416,0.058259042681495864,0.0004497523990454278,0.00400949532106028,0.0015984219269127356,0.00022731747313752627
1288.0,0.004743078999979389,0.058259042681495864,0.0004573338405200742,0.003920281394588629,0.0014956935893484192,0.0002463348261953629
1289.0,0.009487307000000555,0.05867892635783816,0.00047152394478015543,0.0037497242015237043,0.001282351311715591,0.00028352773931221556
1290.0,0.011391905000010638,0.05867892635783816,0.0004861323690998585,0.0035458918679711665,0.0010441314186459964,0.00032624424119221437
1291.0,0.009275223999992477,0.059366296142200604,0.00049581692189323,0.0033926720085634106,0.0008606346849778652,0.00035913318254739867
1292.0,0.00612414599999056,0.059366296142200604,0.0005010875743566904,0.0032916763961332376,0.0007422451480684483,0.0003799104012579222
1293.0,0.009725037000009706,0.06020701217509082,0.0005083059358847337,0.0031477854641226324,0.0005808603231154968,0.00041192207600237654
1294.0,0.0047104699999920285,0.06020701217509082,0.0005110420610109549,0.0030783889997374743,0.0005139260338856005,0.0004267496249975372
1295.0,0.009888861999996834,0.06060046108441615,0.0005161242046382553,0.0029400623673201845,0.0003622880759500509,0.0004571913889982494
1296.0,0.004921682999992072,0.06060046108441615,0.0005179072717027586,0.002871498206325061,0.0002978519934783287,0.0004716614439704056
1297.0,0.011218764999995301,0.061126472046956606,0.0005212488032223721,0.0027265543597677047,0.00014775208841011911,0.0005038761075450745
1298.0,0.008801320000003443,0.061126472046956606,0.0005225492166331383,0.002613206630384908,4.425160788880038e-05,0.0005278733849627946
1299.0,0.00965429999999401,0.06178886937900801,0.0005229764349311788,0.002501217051579636,-6.530245722660374e-05,0.000553102065734504
1300.0,0.00555754499998784,0.06178886937900801,0.0005226135135865322,0.0024368627677138137,-0.0001231153450902096,0.0005670026920533947
1301.0,0.010331201000013834,0.06248492942327186,0.0005213415842102192,0.0023312659260704242,-0.00021673434144329963,0.0005921784111160961
1302.0,0.008886654999997745,0.06248492942327186,0.0005194155408911609,0.0022408249729568273,-0.0002776218222260211,0.0006128955671143342
1303.0,0.007075421999985565,0.06286943443198226,0.0005174512493425069,0.0021737464477717115,-0.0003362276130556909,0.0006287503494261101
1304.0,0.008684033999998064,0.06286943443198226,0.000514531437318993,0.0020914845425130516,-0.00040151167840501837,0.0006476272374859347
1305.0,0.009804317999993373,0.06361857613127464,0.0005105948891431991,0.002013226722303357,-0.00044503904944875146,0.0006681328170328033
1306.0,0.004668492999996943,0.06361857613127464,0.0005085172274561223,0.0019758316230149074,-0.0004701033444507028,0.0006775315518932833
1307.0,0.006382508999990932,0.06384337203104343,0.0005055167886292398,0.0019273947302377902,-0.0005041209202479855,0.0006901423150096426
1308.0,0.009159328000009737,0.06384337203104343,0.0005008993797690217,0.0018581992903786738,-0.0005329683357457229,0.0007077959555293809
1309.0,0.010557820000002494,0.06404123412487527,0.0004952723960145176,0.0017819781015357943,-0.0005776326235081543,0.0007274144891613312
1310.0,0.008674164999973755,0.06404123412487527,0.0004902619153288401,0.001719247080908532,-0.0006127433140634468,0.0007428716612403927
1311.0,0.006548760000015363,0.06459034072998326,0.0004862492064234246,0.0016788942373331703,-0.0006299104361327265,0.0007541305977539897
1312.0,0.009486258000009684,0.06459034072998326,0.0004802737135093709,0.0016202387079102454,-0.0006553537019423172,0.0007700570216440616
1313.0,0.009671730999997408,0.06498055165025389,0.00047393530879433237,0.0015679561159230768,-0.0006593275556197865,0.0007857275345827529
1314.0,0.0047126949999949375,0.06498055165025389,0.00047082809911960414,0.0015422258401722353,-0.0006702825104504701,0.0007931168335304751
1315.0,0.01129743500001723,0.06502860022239304,0.0004632556260261416,0.0011932256685314904,-0.0011423698509111413,0.0008105400297151678
1316.0,0.008753716000001077,0.06502860022239304,0.0004532556447843019,0.0014344355400126977,-0.0006920612746498579,0.0008209851883414039
1317.0,0.009733580000016673,0.06543503485583843,0.000446519411002584,0.001389290288835309,-0.000700638095446501,0.0008349473814249845
1318.0,0.004779098999989628,0.06543503485583843,0.000443170992181281,0.0013670621295669195,-0.0007052393317952087,0.0008415869372550526
1319.0,0.006738639999980478,0.06575261714135625,0.0004384186382104863,0.0013397674286459284,-0.0007091499788534632,0.0008507990768038108
1320.0,0.009258657000003723,0.06575261714135625,0.00043185286179472216,0.0013025377110723862,-0.000693755508159507,0.0008632035238854204
1321.0,0.010044416999988925,0.06566336107456984,0.00042488449217472886,0.0012596695596304788,-0.0007002305720770691,0.0008762867558136426
1322.0,0.008773511999976336,0.06566336107456984,0.0004187410108478604,0.0012221033212920776,-0.0007033733198400787,0.0008873384818110654
1323.0,0.005764036000016404,0.06566336107456984,0.00041468674171085115,0.0011973103173577506,-0.0007069593562976053,0.0008943827293507326
1324.0,0.009430130999987796,0.06596597925666588,0.0004080200223692977,0.0011621186270914454,-0.0007076232089181676,0.0009056735224910531
1325.0,0.006374472000004516,0.06623799832325444,0.0004035092980374955,0.001141982839405597,-0.0006892629929984514,0.0009130814151401312
1326.0,0.009333875000010039,0.06623799832325444,0.0003970758034187151,0.0011117708742879023,-0.0006854433115461669,0.0009237405402152996
1327.0,0.011175959000013336,0.0661046125431165,0.0003894153170720418,0.0010726433707983305,-0.0006728031297018138,0.0009361656459237502
1328.0,0.008352475000009463,0.0661046125431165,0.0003837957457512793,0.0010429975659886608,-0.0006741451997294909,0.0009451248728622692
1329.0,0.0048443930000132696,0.0661046125431165,0.0003805299214647172,0.0010257420836125477,-0.0006752880884355839,0.0009501775629699755
1330.0,0.005707225000008975,0.06608593818627483,0.00037667590040418934,0.0010050936866014032,-0.0006784831963452757,0.0009560317038331303
1331.0,0.010704388000021936,0.0663076653939055,0.0003694131530190144,0.0009711768973575699,-0.00066140524251429,0.0009667906166308842
1332.0,0.008765029999977969,0.0663076653939055,0.00036361591622623396,0.0009430308790974583,-0.0006563611422467695,0.0009753030112715089
1333.0,0.004801469000000225,0.0663076653939055,0.00036046441854893136,0.0009274522329979055,-0.0006583929361846215,0.0009798309448035383
1334.0,0.005445420999990347,0.0660712466004657,0.0003568791918279863,0.0009071529934824045,-0.0006651825595759724,0.000984881312669593
1335.0,0.010295813999988468,0.06637464594577541,0.00035003059591855586,0.0008751197799147709,-0.0006516338152148866,0.0009942211911600207
1336.0,0.009727987000019311,0.06637464594577541,0.00034369151063537245,0.0008444804995085831,-0.0006461296741560724,0.0010027343450024913
1337.0,0.00960928899999658,0.06613879298091746,0.00033748266386493314,0.0008093128529356534,-0.000656697653684232,0.0010108492021771308
1338.0,0.005163471000003028,0.06613879298091746,0.0003340918245743646,0.0007904191761174342,-0.0006596860237863503,0.0010150280656231938
1339.0,0.010687555000004068,0.0664155183609497,0.00032704139391241395,0.0007566869584143736,-0.0006673165661731257,0.0010234757140410067
1340.0,0.009133996000002753,0.0664155183609497,0.00032094612706625304,0.0007283326656770465,-0.0006451071639183877,0.0010303872896924179
1341.0,0.00657079600000543,0.06618243271023823,0.00031670725949400327,0.0007040993870050477,-0.0006644925777388127,0.001035173015058722
1342.0,0.009043147999989287,0.06618243271023823,0.0003106981547686168,0.0006708684093502524,-0.0006780735251374622,0.0010415402900221104
1343.0,0.010215928000008034,0.06690955227214279,0.00030377100445710086,0.000648178175953451,-0.0006553703385971346,0.0010483938333895125
1344.0,0.00415149799999881,0.06690955227214279,0.0003010502358071563,0.0006386857717854853,-0.0006563416036733318,0.0010510847437906262
1345.0,0.006510872999996309,0.06680474251691257,0.00029677687898102534,0.0006223342153546342,-0.0006607328135917789,0.0010552431457376262
1346.0,0.009168937999987747,0.06680474251691257,0.00029071866077864483,0.0005998770415178163,-0.0006340937298858165,0.0010609492895734837
1347.0,0.010245129999987057,0.06654423835191853,0.000284222288083788,0.0005683872725340277,-0.0006507802609319616,0.0010670951078478414
1348.0,0.0035977830000035738,0.06654423835191853,0.0002818809219242691,0.0005573941349648879,-0.0006525953530375354,0.0010691400419143827
1349.0,0.006016247000019348,0.06654423835191853,0.00027795474708933047,0.00048174749955139676,-0.0007542990961311514,0.0010724934627066936
1350.0,0.0050942700000007335,0.06705809101236104,0.0002741121438328819,0.0005285523795327478,-0.0006449920813307626,0.0010749476145412336
1351.0,0.009872666000006802,0.06704654037017674,0.000267744352441254,0.0005075954368158567,-0.000641874008280662,0.0010801658356478692
1352.0,0.0054480690000104914,0.06704654037017674,0.0002642473785548277,0.0004960884103239121,-0.0006348794089856467,0.0010829312506117324
1353.0,0.009411612000008063,0.0672042980132857,0.00025827213989066034,0.0004786299996046748,-0.0006329397746136209,0.0010876002422474018
1354.0,0.004985293999993701,0.0672042980132857,0.0002551167490299217,0.00046965576087392607,-0.0006177520368697803,0.001089986353512648
1355.0,0.009448482000010472,0.0672371131150807,0.00024927993002908774,0.00045242349814231855,-0.0006164919309646758,0.0010944238875154665
1356.0,0.005149546000012606,0.0672371131150807,0.00024610527647194857,0.0004432909651338741,-0.0006021743386595069,0.001096753663130637
1357.0,0.010490100999987817,0.06728664720695322,0.00023978840683980948,0.00042481815835249814,-0.0006009170334206095,0.0011014038301272735
1358.0,0.004924851999987823,0.06728664720695322,0.00023682897938594123,0.00041640790681908894,-0.0005868319994046076,0.001103495996684067
1359.0,0.009560365999988107,0.06735416969876723,0.0002312186506911284,0.0004005059273874661,-0.000586929486870333,0.0011074770086785465
1360.0,0.005505177000003414,0.06735416969876723,0.00022798749997938602,0.00039166251293891257,-0.0005708085940572995,0.0011096818646983652
1361.0,0.009642361000004485,0.0673959649707904,0.00022248355745358052,0.00037611078054746605,-0.0005710666012786894,0.0011134584160382912
1362.0,0.004692233000014312,0.0673959649707904,0.00021980397990185464,0.000368777353276552,-0.0005592042642269796,0.001115223215454437
1363.0,0.00748390399999721,0.067518243448111,0.00021561894887199085,0.00035829010584431155,-0.0005592846150806983,0.0011179831097637319
1364.0,0.00811055999997734,0.067518243448111,0.0002110828374443146,0.00034732967767319816,-0.0005363889572426652,0.0011208890431645803
1365.0,0.009759374999987358,0.06743866843920798,0.00020584801646473126,0.00033181805596703775,-0.0005379102493596724,0.001124278763737618
1366.0,0.004663307999976496,0.06743866843920798,0.00020333957529562293,0.00032447128339371697,-0.0005341035447833983,0.0011258261335325456
1367.0,0.007800425999988647,0.0677450539479045,0.00019917334011820842,0.00031657567861573775,-0.0005308716925945156,0.0011283571477677795
1368.0,0.00855924399999708,0.0677450539479045,0.0001946294797686005,0.0003085233204973083,-0.0004947186599424127,0.0011310667962455164
1369.0,0.009942496999997275,0.06735902613682332,0.00018971074097628039,0.0002903932137044668,-0.0005086094995195374,0.00113413428843399
1370.0,0.008851119000013341,0.06735902613682332,0.00018520897777149573,0.0002744465512652485,-0.0005065716625813354,0.0011367045933252846
1371.0,0.0058604019999961565,0.06735902613682332,0.0001822402641869627,0.00026371604465816355,-0.000510178788466422,0.0011383129604432116
1372.0,0.01020261400000777,0.06790745574166519,0.00017703510693724817,0.00025591760120730067,-0.0005006385427430004,0.0011410035534524677
1373.0,0.013535797999992383,0.06827947461088917,0.00017025856475166837,0.0002563613014964924,-0.00042721836714857054,0.0011444676024070523
1374.0,0.005615413000015224,0.06827947461088917,0.00016785955717893701,0.000255426105151599,-0.0004407520475946805,0.0011459071769921766
1375.0,0.012189783999986048,0.06789544903578563,0.0001624868849212063,-0.00014809350402414528,-0.0010680618795650835,0.0011490207660419323
1376.0,0.007838461999995161,0.06789544903578563,0.00015411492246459197,0.00023890436464555988,-0.0004073001331515908,0.0011478599407381928
1377.0,0.009720190999985334,0.06806849237737149,0.00015015588737603904,0.00023374733843855664,-0.0003921445484733771,0.001150182136793278
1378.0,0.004541832999990447,0.06806849237737149,0.0001483748323250163,0.00023109891901696225,-0.0003944333031482676,0.0011512437781686581
1379.0,0.01099746700000992,0.0682873044450735,0.00014403706508993834,-3.153281945182628e-05,-0.0008095981499638649,0.0011537852809042851
1380.0,0.00946755399999688,0.0682873044450735,0.0001363721508868579,0.0011836288355584128,-0.05939058665363912,0.001153486742233353
1381.0,0.010548616999983551,1.8136207035022949,-0.0004901164011267159,0.03679575869181188,0.05963270879920002,0.0011659723894897952
1382.0,0.005126361999998608,1.8136207035022949,-0.00018441754878151435,0.054580473257568124,0.08883605446093026,0.001354600768608618
