tick,tick_dt,input_force,output_speed,output_ang_vel,output_angle,output_position
1860.0,0.009472011000070779,-0.08789885626179986,-0.0011358431498747783,0.0011330402496835589,0.0007096332312096776,0.0011969763670539345
1861.0,0.009731041999884837,-0.08939943184844044,-0.0015114689484250956,0.0006274327750495033,0.0007206588934669083,0.0011859234296572217
1862.0,0.010605506000047171,-0.09030495306242334,-0.0019397564171850365,4.8717195114970636e-05,0.000727313135527322,0.0011698935366558144
1863.0,0.009440992999998343,-0.09076843406391885,-0.0023296856937159464,-0.00048118427407735706,0.000727773074225382,0.0011515803098994686
1864.0,0.009908724000069924,-0.09065295343926248,-0.002736773534009191,-0.001036509947651635,0.0007230051520603756,0.001128496097353526
1865.0,0.01012968300005923,-0.09007694994819532,-0.0031418392173844793,-0.001584762382413154,0.0007125056348642565,0.001100773449011061
1866.0,0.010134071000038603,-0.08921951173389171,-0.003530368875479144,-0.0021100027712780993,0.0006964455403626913,0.0010689338273113809
1867.0,0.010056629000018802,-0.08800676429923125,-0.003892493389026747,-0.002596049835169454,0.0006752260253029359,0.0010334302172974735
1868.0,0.010390196000116703,-0.08657139457769662,-0.0042380448326053595,-0.0030556419193497773,0.0006482525586894546,0.000992986448056327
1869.0,0.009966463999944608,-0.0849034475154642,-0.004537617687788278,-0.0034485739822225072,0.0006177986135035334,0.0009507481268020145
1870.0,0.009730209000053947,-0.08319097965809794,-0.004798170557011208,-0.0037858842684635606,0.0005842432679043601,0.000906596158337493
1871.0,0.009998055000096429,-0.08141813618828012,-0.005032117389835679,-0.004082330905651074,0.0005463917887642616,0.0008586237852086517
1872.0,0.010366975000124512,-0.07957507118304159,-0.005238387642714982,-0.00433678682269388,0.0005040703663231412,0.0008064559500305334
1873.0,0.009333901999980299,-0.07765656600393625,-0.005389924227872377,-0.004516148937051538,0.0004635912231253106,0.000757561353135524
1874.0,0.009703395000087767,-0.07596057606442522,-0.005516322430782548,-0.004659409277286614,0.00041976924610987305,0.0007052607893319353
1875.0,0.010203218000015113,-0.07419878631439378,-0.0056154171847780186,-0.004759935558394802,0.00037222827750242485,0.0006489765490122877
1876.0,0.010485304999974687,-0.07247345947019265,-0.005683240794132383,-0.0048169315628785805,0.0003223189013924305,0.000590097187127791
1877.0,0.010040980999974636,-0.07074424433048371,-0.0057155124831321635,-0.004825857451937345,0.00027395218309138856,0.0005330318742956269
1878.0,0.009186461000126656,-0.06919800723331959,-0.0057183374950438995,-0.004797048756432441,0.00022961963181699556,0.0004805265417735962
1879.0,0.011060274999863395,-0.06789425699641422,-0.005695315049288111,-0.004728292301240493,0.00017656295338310004,0.00041728015653638066
1880.0,0.009892983999861826,-0.06639363241021998,-0.00564706721958886,-0.004625863802353916,0.00012978603330025798,0.0003609364958796011
1881.0,0.009330624999847714,-0.06530246415565588,-0.00558270886478836,-0.0045093377247347605,8.662383286012394e-05,0.0003082458293046848
1882.0,0.010728540999934921,-0.06425462229191484,-0.005488433348465483,-0.004347603473821175,3.824521819775381e-05,0.00024835150835810275
1883.0,0.009896242999957394,-0.06322752606710519,-0.005382941382084819,-0.004173245991879082,-4.779722246639451e-06,0.00019403663825261848
1884.0,0.009637765999968906,-0.0624739413173136,-0.005267138960369206,-0.003991571192797837,-4.500049057667818e-05,0.00014215710882053577
1885.0,0.010534896999843113,-0.06175126353825554,-0.005127187194123189,-0.0037759682082995527,-8.70512819603443e-05,8.666834238918545e-05
1886.0,0.00958908200004771,-0.06112661031545921,-0.004989241162256678,-0.0035673222012987528,-0.00012325935073930193,3.750332395514365e-05
1887.0,0.00965152499998112,-0.06070261675228586,-0.004843459536400782,-0.003353582587519347,-0.00015768945014812453,-1.0650461853311537e-05
1888.0,0.010339197000121203,-0.06029490514949108,-0.004680357071840644,-0.003116747015434754,-0.00019236280117666327,-6.072794416227494e-05
1889.0,0.009462918000053833,-0.06001017929665227,-0.004526783662111144,-0.0028976705796050135,-0.00022185632261063486,-0.00010501777934407501
1890.0,0.010716818999981115,-0.05983800797749743,-0.004350413096874184,-0.0026526666314942962,-0.00025291013373383213,-0.0001535305005029918
1891.0,0.009066315000154646,-0.059648251347503,-0.004198711434692469,-0.0024420340538626965,-0.0002769600450053586,-0.00019297271602005146
1892.0,0.011181012999941231,-0.05966621851592599,-0.004013053498163245,-0.002194047137507738,-0.0003042644595078966,-0.00023991856315434986
1893.0,0.009788874999912878,-0.05958073282785872,-0.0038498291386956447,-0.0019738224140168213,-0.0003257417126808765,-0.00027920184221583296
1894.0,0.009324069999820495,-0.059754783979341815,-0.003698055958987441,-0.0017787030819401905,-0.000344145771036384,-0.0003150979185923798
1895.0,0.010702189999847178,-0.05978630510693884,-0.003525415363271304,-0.0015571684390165007,-0.00036318178937262165,-0.00035467521609553046
1896.0,0.009692433000054734,-0.059963244247499284,-0.0033730791945924257,-0.0013641931115043805,-0.0003782745401375889,-0.0003888450683014012
1897.0,0.009963038000023516,-0.06020561426821188,-0.003221699869761343,-0.001180114453386769,-0.00039186604794687736,-0.00042245118449421424
1898.0,0.009524658000145791,-0.060370469328509674,-0.003080604607873605,-0.001009074637911118,-0.0004031062345164153,-0.00045313677393280525
1899.0,0.010349159000043073,-0.06064132367332123,-0.0029332340365611576,-0.0008363713398048875,-0.00041354930838706836,-0.00048501844083595453
1900.0,0.00970319200018821,-0.06089605808774566,-0.00280033341957986,-0.000682764691954911,-0.00042166478008064985,-0.0005134801738741945
1901.0,0.010305733999985023,-0.06120151324037897,-0.0026656464041178375,-0.0005337221057827663,-0.00042870117138051885,-0.000542339665207653
1902.0,0.010482935000027283,-0.06146070790077252,-0.0025343463176531297,-0.0003901820863730538,-0.00043429614552351726,-0.0005702834631950768
1903.0,0.010093499000049633,-0.061801503833496904,-0.0024148736151080145,-0.0002654535083665224,-0.00043823444802216095,-0.0005958638852180881
1904.0,0.009048556999914581,-0.06208663369121391,-0.0023129836662217386,-0.00016260252378410482,-0.00044063641922344274,-0.0006177150067719828
1905.0,0.01081363200000851,-0.062343194883657485,-0.002196800926106837,-4.945584379727521e-05,-0.00044239474307791667,-0.0006427267609605352
1906.0,0.009781430000202818,-0.06263772407538243,-0.002097566001793625,4.657347960657506e-05,-0.0004428784919521207,-0.00066421461544363
1907.0,0.00940260499987744,-0.06299935518658714,-0.0020087651404520706,0.0001232342545156996,-0.0004424405799199102,-0.0006839372000196676
1908.0,0.010928926000133288,-0.063185899463084,-0.001909642459588311,0.00020878474697452686,-0.00044109376187162654,-0.0007058908455913156
1909.0,0.00973732099987501,-0.06349168010499584,-0.0018272212420548859,0.00027711043783055085,-0.0004390607577704579,-0.0007244856472153179
1910.0,0.009884688000056485,-0.06379226175584846,-0.0017492331940249033,0.0003336704353661087,-0.00043632160755094384,-0.0007425471591001061
1911.0,0.010504749999881824,-0.06396570990981612,-0.0016699409656028732,0.0003917459888332874,-0.00043281648304507116,-0.0007609224164948325
1912.0,0.009383495000065523,-0.06424458621694074,-0.0016041673023814318,0.00043532315617511943,-0.0004291405365175583,-0.0007765922991959716
1913.0,0.009974724000130664,-0.06445832609614555,-0.0015382677943461224,0.0004740003206183005,-0.00042479830818384573,-0.0007925934252872606
1914.0,0.010502953000013804,-0.06462351358447352,-0.0014722251746720448,0.0005130711085883172,-0.00041981990509440024,-0.0008087497796327128
1915.0,0.009462603999963903,-0.06487922263125681,-0.0014173083453392773,0.0005398497523439413,-0.0004149649163700065,-0.000822680863459412
1916.0,0.010169015999963449,-0.06503967968036725,-0.0013612904208819623,0.0005635914131426001,-0.00040947517560084465,-0.0008370934947000488
1917.0,0.010027500999967742,-0.06517510524247375,-0.0013086273952552057,0.0005865404357419222,-0.000403823762141984,-0.0008507438357566893
1918.0,0.010182979000092018,-0.06538456554710763,-0.0012590770406669001,0.0006018935621006823,-0.0003978510332021192,-0.0008640695610415181
1919.0,0.009910817999980281,-0.0655062126767331,-0.0012130554509056815,0.0006152085010102186,-0.0003918857756527795,-0.0008765480444395215
1920.0,0.00937445700014905,-0.0656471879075687,-0.0011719277312270443,0.0006241752431162286,-0.00038611853001393304,-0.0008879197806028333
1921.0,0.01004007400001683,-0.06575256348520986,-0.0011297449167583108,0.0006318062566470979,-0.0003798517643840676,-0.0008996860217470247
1922.0,0.010369253000135359,-0.06586284199767442,-0.0010882397458132284,0.0006388619597703169,-0.0003733004054618254,-0.0009114006326145084
1923.0,0.0099935739999637,-0.0660117763093776,-0.0010509019092320212,0.0006407080032154388,-0.0003669158911910989,-0.0009222760370439946
1924.0,0.010352549000117506,-0.06609286933178629,-0.0010136263019936843,0.0006413435509870052,-0.0003602829301930436,-0.0009331555505536362
1925.0,0.009629229999973177,-0.06617082682590915,-0.0009802556563306606,0.0006418724758824617,-0.0003541072856315902,-0.0009429159913495556
1926.0,0.00939316099993448,-0.06626879543806552,-0.00094926927080281,0.0006392823960883029,-0.00034807807412419965,-0.000952123690550566
1927.0,0.010270735999938552,-0.06631373208586683,-0.0009160875920384024,0.0006376556451250414,-0.00034151217340456857,-0.0009618733846238358
1928.0,0.009699914000066201,-0.06640172796862445,-0.0008862448169657312,0.0006354844446143989,-0.00033532696848519893,-0.0009707593554831361
1929.0,0.010790021000048,-0.06650027023660285,-0.0008547909649630425,0.0006286763203770672,-0.0003284700779826057,-0.00098032195566938
1930.0,0.009044649999850662,-0.0665245171343898,-0.0008287524962732449,0.0006260177245070717,-0.00032278392070160116,-0.0009880532407705053
1931.0,0.010966869999947448,-0.06662140122043203,-0.0007988426469575787,0.0006162701453580964,-0.0003159184656992692,-0.000997142061659266
1932.0,0.009851614999888625,-0.0665902670090116,-0.000771372304126004,0.0006168402006722995,-0.0003098472094912758,-0.0010050119518625839
1933.0,0.00935836600001494,-0.06678239384244467,-0.0007483984988519892,0.0006054511569290774,-0.0003040745931298618,-0.0010122307362068698
1934.0,0.010932906999869374,-0.06671823792707982,-0.00072001712472133,0.0005999126941733141,-0.0002974552519381929,-0.0010204129073936605
1935.0,0.009622045000014623,-0.06678324636318334,-0.0006961431923419464,0.000596403969354489,-0.0002916828649987772,-0.0010273409445685103
1936.0,0.009962927000060517,-0.06689806764810763,-0.0006732918467090782,0.0005850957186933998,-0.0002857409357895521,-0.0010342765683754023
1937.0,0.010405751999996937,-0.06684450621040597,-0.0006482212979243071,0.0005808882119230637,-0.0002796525748445686,-0.0010412826763558768
1938.0,0.009615434000124878,-0.06693764280088396,-0.0006265861446863765,0.0005739997044122882,-0.0002740670825813718,-0.0010475156054635434
1939.0,0.009765671999957704,-0.06697363879302573,-0.0006050677515569386,0.000566087776907252,-0.00026846158974000873,-0.0010536346402322686
1940.0,0.01037666000001991,-0.06698004943611198,-0.000582163456251295,0.0005606601185607661,-0.00026258748934887506,-0.0010599132225671516
1941.0,0.009539564999840877,-0.06704919839539253,-0.0005622144293793188,0.0005544119510870148,-0.00025723903570504616,-0.0010654668086985928
1942.0,0.010026278000168531,-0.06709777488878939,-0.0005419402937829998,0.0005456932712586952,-0.0002516803473568319,-0.0010711037268632561
1943.0,0.010013221999997768,-0.06709269034830462,-0.0005214702376549892,0.000540995441811859,-0.0002462161994878136,-0.0010765302953356494
1944.0,0.00997672399989824,-0.06717372303004679,-0.0005024116459934205,0.0005329998619936819,-0.00024081883727965366,-0.0010817328599708946
1945.0,0.009762894000004962,-0.06718959488788996,-0.00048389341784281704,0.0005263647168115679,-0.00023561521612499206,-0.0010866378516150965
1946.0,0.00974769100002959,-0.06722442691254295,-0.0004658830394300422,0.0005196330488474261,-0.0002304843755121948,-0.0010913546951291766
1947.0,0.010383974999967904,-0.06725544445779394,-0.00044713241179922665,0.0005129629461078775,-0.00022508851892380602,-0.0010961924129635273
1948.0,0.010728670999924361,-0.06729976298459756,-0.00042850394681354445,0.0005065970675144703,-0.00021958510823986266,-0.001100989549503124
1949.0,0.008913115000041216,-0.06736774068335913,-0.0004140300841728757,0.000498818276863296,-0.00021506975031842254,-0.0011048088544590446
1950.0,0.010338419999925463,-0.06737213656569362,-0.0003970484464993362,0.000488542286239601,-0.00020991275746857067,-0.0011090892713618284
1951.0,0.010406658999954743,-0.0673158027609468,-0.0003788875496455824,0.0004901526979456295,-0.00020482866448861685,-0.0011132212191510087
1952.0,0.009947039000053337,-0.0675439487068393,-0.0003655683433776864,0.00047692645740736006,-0.00019995309648617032,-0.001116990028383968
1953.0,0.009390495000161536,-0.06747215705437995,-0.0003515719877196229,0.00046994175144323373,-0.00019547452097244176,-0.0011204228960846735
1954.0,0.010256457999958002,-0.06749032850518813,-0.00033647286914181883,0.0004630259480376265,-0.00019065458313633754,-0.0011240287794106816
1955.0,0.010902167000040208,-0.06752091597042503,-0.0003209607392994328,0.0004583249884144618,-0.0001856065969254794,-0.0011276970628210485
1956.0,0.00910007500010579,-0.06763131269590505,-0.0003097655056455036,0.00044906378833255747,-0.00018143580515648519,-0.0011306178296207627
1957.0,0.00997100099993986,-0.06761917942814108,-0.0002969963243836909,0.00043767749842621147,-0.00017695818967398448,-0.001133706501787301
1958.0,0.01069650499994168,-0.06753443397072703,-0.0002816168204256474,0.00043873299750404567,-0.00017227657012370653,-0.0011368833244560354
1959.0,0.009779006000144363,-0.06774479180768472,-0.00027128769608754854,0.00042808703451918326,-0.00016798619750865314,-0.0011396372570327193
1960.0,0.010328401999913694,-0.0677285251007151,-0.0002598370483979929,0.00041750358473111623,-0.00016356474252518809,-0.001142439225415542
1961.0,0.009532066000019768,-0.06769171584238884,-0.00024855975641031484,0.00041365423954976154,-0.00015958507080028624,-0.001144916009310122
1962.0,0.009765097999888894,-0.06778527308745962,-0.0002385402163108587,0.00040375142310449354,-0.0001555456966130133,-0.0011473432196902973
1963.0,0.012416654999924503,-0.06775325983464288,-0.00022489233713137073,0.00039742655683904177,-0.00015053245448659627,-0.0011503050912598366
1964.0,0.009352754000019559,-0.06783951306276458,-0.00021621536988879466,0.0003943312556706441,-0.00014681542166740592,-0.0011524084539655157
1965.0,0.009859966999783865,-0.06799659942544123,-0.00020945345701056415,0.0003714952969874353,-0.00014292732849951003,-0.0011545403303774653
1966.0,0.008059094999907757,-0.06767306472278296,-0.00019918072039723525,0.000377299919090991,-0.00013993341260906935,-0.0011562283356855725
1967.0,0.010710615999869333,-0.06792063427165967,-0.00019013889028541238,0.0003626919097413219,-0.00013589229805890398,-0.0011583616838963247
1968.0,0.009651840999822525,-0.06777107551685146,-0.00017962336572049475,0.000375134894448733,-0.00013239165341415876,-0.001160196874233242
1969.0,0.009941150000031485,-0.06827067668248023,-0.0001777243896460833,0.00034583198732617075,-0.00012866238115819792,-0.00116198253705538
1970.0,0.0105461739999555,-0.06789732685804176,-0.00016813444275472024,0.0003419521424799336,-0.00012501517684510572,-0.0011638568493926235
1971.0,0.009663581000040722,-0.06797717486990376,-0.00016073549978118867,0.00033590261476794603,-0.00012171069461811342,-0.0011654816301990805
1972.0,0.00950230700004795,-0.06801862916929306,-0.0001540214769021346,0.0003262647173477449,-0.00011851884485046955,-0.0011670089882638076
1973.0,0.010426009999946473,-0.06796200264472681,-0.00014546961232802844,0.00032208169231564524,-0.00011511720564477225,-0.0011686148177221958
1974.0,0.010401252000065142,-0.0680261774619581,-0.0001382006430714137,0.00031838516820806095,-0.00011176715279838977,-0.0011701278838183715
1975.0,0.00987772500002393,-0.06813950393780929,-0.00013320650893907862,0.00030638151247607085,-0.00010862223166274418,-0.0011714929917654574
1976.0,0.009308514999929685,-0.06806179367960466,-0.0001270319573033175,0.0003000302469510066,-0.00010577027475815953,-0.001172732946552005
1977.0,0.0102715509999598,-0.06806316419985185,-0.00012013522114930628,0.0002939872814922082,-0.00010268849877507173,-0.0011740377617800708
1978.0,0.009834597000008216,-0.06807825299578381,-0.00011388036545104311,0.00029277872520076673,-9.979725233846789e-05,-0.0011752192432655812
1979.0,0.009648433999927875,-0.06822701053922482,-0.00011021427650610261,0.00027998347845297443,-9.697239613178527e-05,-0.0011763180104555234
1980.0,0.010929871000143976,-0.06812127896293266,-0.00010379174175882938,0.0002742576024640425,-9.391221283012267e-05,-0.0011775226382801092
1981.0,0.009805911999819727,-0.0681544316140947,-9.875981716488918e-05,0.000275611463580097,-9.122286691507873e-05,-0.0011785404109661043
1982.0,0.00967215499986196,-0.06838842616063744,-9.774843656578462e-05,0.00025384827569379807,-8.855711011959323e-05,-0.0011794956312254812
1983.0,0.010671616000081485,-0.06809198833358339,-9.058802060318145e-05,0.0002530592208220259,-8.58481387991062e-05,-0.0011805387650051197
1984.0,0.010128239000096073,-0.06819053937357952,-8.577340235641019e-05,0.00025369459003311384,-8.328509452944262e-05,-0.0011814562621283342
1985.0,0.009303995999971448,-0.06839086974002433,-8.464351387826025e-05,0.0002365754888092474,-8.092472107856013e-05,-0.0011822542975207621
1986.0,0.010419011000067258,-0.06817947462173715,-7.903477598130645e-05,0.00023056674970391158,-7.84598384583103e-05,-0.0011831361992229441
1987.0,0.009378162000075463,-0.06814485284576328,-7.362265188575274e-05,0.0002405340845729466,-7.629754612775617e-05,-0.0011838774001557365
1988.0,0.009822320000012041,-0.06853628630885025,-7.48948730307145e-05,0.0002140956382593618,-7.393494337817072e-05,-0.0011846005454018078
1989.0,0.010078388000010818,-0.06813790922681025,-6.85977208762363e-05,0.00021749212188075287,-7.177720446668291e-05,-0.0011853553649914229
1990.0,0.01025269899992054,-0.06830713655494629,-6.534918679035704e-05,0.00021011101137679344,-6.954732320618552e-05,-0.0011860586767756475
1991.0,0.0101587379999728,-0.0682801908016641,-6.153816878148841e-05,0.00020502877407645002,-6.741286049069938e-05,-0.001186722542042762
1992.0,0.010005408000097304,-0.06828589158170609,-5.7815094104558084e-05,0.00020018410684591922,-6.536146395430472e-05,-0.0011873382565289997
1993.0,0.009876965999865206,-0.06828905471002653,-5.413775982478619e-05,0.00019605404996389075,-6.338425233727419e-05,-0.0011879092942477494
1994.0,0.009994926999979725,-0.0683032236283897,-5.062675286422984e-05,0.0001919633118913906,-6.142470641983472e-05,-0.0011884503972051407
1995.0,0.00964276699983202,-0.06832074807666115,-4.7517998801943936e-05,0.00018818587285264308,-5.957364893074996e-05,-0.0011889385791869686
1996.0,0.010746003999884124,-0.06834603327970112,-4.446322279741669e-05,0.00018220237859687072,-5.7551402788353776e-05,-0.0011894492077921608
1997.0,0.009538381000083973,-0.0683309363742623,-4.154409240939458e-05,0.00015199132776359974,-5.5813487082175275e-05,-0.0011898733149516942
1998.0,0.00969558099995993,-0.06758016207984688,-2.968155485269635e-05,0.0001770434440277882,-5.4339842852551834e-05,-0.0011902761090647194
1999.0,0.011224623000089196,-0.06758016207984688,-1.0452185646769127e-05,0.0002076974315864127,-5.235259693870252e-05,-0.0011906092733279974
2000.0,0.011650967000150558,-0.06758016207984688,-5.483092264246076e-05,9.303893774263967e-05,-4.99327210172732e-05,-0.0011907310513980473
2001.0,0.14171849500007738,-0.06709987793550747,-0.0003855720031777931,-0.00048734657011158386,-3.674738278398041e-05,-0.0011985016072344026
2002.0,0.027863916999876892,-0.06427979516511904,-0.0004578525765644619,-0.0009414474588813367,-5.0326767163744266e-05,-0.0012092451535284249
2003.0,0.020392457000070863,-0.052750156050760375,-0.00020812377744228996,-0.0003442130542428722,-6.952519398680791e-05,-0.0012185818925083873
2004.0,0.01922620300001654,-0.059263522506257826,-0.0001911342839097978,-0.0003324971972277108,-7.614310404293707e-05,-0.001222583322502623
2005.0,0.019789431999925,-0.05843256162783586,-5.102791225150083e-05,-6.567550808224413e-05,-8.27230347176405e-05,-0.0012263657614169103
2006.0,0.018203465000169672,-0.060522646475698945,-2.5101843426819348e-05,-4.1983196961472815e-05,-8.3918556530384e-05,-0.0012272946462316121
2007.0,0.011698095999918223,-0.06018109651081681,-2.479105162844816e-05,-5.137382422339359e-05,-8.440967999882278e-05,-0.001227588290005794
2008.0,0.010185219999812034,-0.05985641083349763,-0.00011208714170022658,-0.00024799054897637403,-8.493293370076972e-05,-0.0012278407923206566
2009.0,0.008416458999818133,-0.05727615412756816,-5.177525778422992e-05,-0.0001335156165495276,-8.702013598857175e-05,-0.0012287841691531833
2010.0,0.010234756000045309,-0.05821376348418218,-5.645308413375289e-05,-0.00015793973493807752,-8.838663574615178e-05,-0.0012293140762834444
2011.0,0.010177164999959132,-0.05754413016002166,-6.156813997059198e-05,-0.00019722184321374354,-8.99940144886664e-05,-0.0012298886086354302
2012.0,0.009618286999966585,-0.05643388423136036,6.508781085118093e-08,-6.874658863039721e-05,-9.189095077935861e-05,-0.0012304807886757215
2013.0,0.00978285699989101,-0.05773162381567673,-1.4981141590979746e-05,-0.00011477457260493399,-9.256348882516012e-05,-0.0012304801519309756
2014.0,0.010552933999861125,-0.056863635727258666,-7.334232918439655e-06,-0.00011645097006475286,-9.377469731472225e-05,-0.0012306382469294277
2015.0,0.009132463000014468,-0.05640346021221306,-2.818294582370511e-05,-0.0001788024613005393,-9.48381814901544e-05,-0.0012307052265401889
2016.0,0.010304939000207014,-0.05523037833791095,-3.6813583004678254e-05,-0.00020633775938709283,-9.668072994694333e-05,-0.0012309956500777483
2017.0,0.010443880999901012,-0.05454369969994693,-4.4226365576466526e-05,-0.00024861267172750017,-9.883569695176834e-05,-0.001231380126757829
2018.0,0.010091499000054682,-0.053354213815239415,-5.921728684431694e-06,-0.00017628033089416505,-0.00010134457147990733,-0.00123182643708182
2019.0,0.009050315999957093,-0.05378992234392296,-6.584973597996658e-06,-0.00019128354877522604,-0.00010293996417907652,-0.00123188003059768
2020.0,0.010418289000199366,-0.05319327933724577,-3.3311552724998366e-05,-0.0002647406339583587,-0.00010493281147120056,-0.0012319486347556828
2021.0,0.010290014000020165,-0.05180141416209144,-4.623836766336838e-05,-0.00032019363075616,-0.00010765699630100628,-0.0012322914110995853
2022.0,0.010098203000097783,-0.05036010990603193,-4.3020709802473235e-07,-0.0002319327503385983,-0.00011089037658372033,-0.0012327583355226431
2023.0,0.009988723999867943,-0.050900688085674606,-4.9527711238183454e-06,-0.0002595946958941165,-0.00011320708881338287,-0.001232762632742608
2024.0,0.010040538000112065,-0.04998884262797669,-3.002667323054084e-06,-0.0002742527190268537,-0.00011581355922213527,-0.0012328123612292826
2025.0,0.00958426900001541,-0.04918744100985727,-1.8855924122618494e-07,-0.0002867032086223983,-0.00011844207105527428,-0.0012328411396006244
2026.0,0.01083228000015879,-0.04841486978480687,-1.2197231171396333e-05,-0.0003329532631657363,-0.00012154772048801604,-0.001232843182127122
2027.0,0.00991490999990674,-0.047142159087007605,-3.8342754082305205e-05,-0.00041634840151073013,-0.00012484892212647958,-0.0012329641165764343
2028.0,0.009054482999999891,-0.045289251350070406,-1.7194480242764987e-05,-0.0003820888557760699,-0.00012861874165003562,-0.0012333112903914457
2029.0,0.01048297200009074,-0.04508853976644227,-2.891389244048889e-05,-0.00042898656095478107,-0.00013262416842668286,-0.0012334915396463866
2030.0,0.009388977000071463,-0.04369017297245885,-4.097140343201334e-05,-0.0004842290071750805,-0.00013665191338082706,-0.0012337630115174928
2031.0,0.01034803099992132,-0.042064882167500636,-2.471124979645887e-05,-0.0004644737288330538,-0.0001416627301581359,-0.0012341869848703176
2032.0,0.010132998000017324,-0.04147843104331845,-3.254897724896354e-05,-0.0005122541127860244,-0.00014636924152346183,-0.001234437383915083
2033.0,0.009947576000058689,-0.0398347510793257,-1.2266052787892807e-06,-0.00046358962069719274,-0.00015146492824174345,-0.0012347611673399913
2034.0,0.010358790000054796,-0.03952418676200428,-5.099715012134034e-06,-0.0004977590063835021,-0.00015626715576875074,-0.0012347738734864871
2035.0,0.009086667000019588,-0.038106182628601486,-1.3039091242420806e-05,-0.0005409165180208372,-0.00016079012610601824,-0.0012348202128985974
2036.0,0.010320995000029143,-0.03661016370738911,-2.847681630958674e-05,-0.0005978212119579214,-0.00016637292278394447,-0.0012349547892941152
2037.0,0.010459750999871176,-0.03486706565194932,-3.6566299951786155e-05,-0.0006520936422755035,-0.00017262598380346554,-0.0012352526497019826
2038.0,0.009631139000020994,-0.032863855657446595,-5.381962965372897e-06,-0.000607649157063044,-0.00017890638831325088,-0.0012356048248195347
2039.0,0.01040527099985411,-0.03229725406182306,-1.867484459096489e-05,-0.0006652018504140067,-0.00018522914246532477,-0.0012356608256027005
2040.0,0.00965950799991333,-0.03036544534150027,-2.3189114596558572e-05,-0.0007098284480957384,-0.00019165466506095602,-0.0012358412154134242
2041.0,0.009878059000129724,-0.028484947314149,-1.4184379154091292e-05,-0.0007172488882931324,-0.00019866639235121625,-0.0012360702788555698
2042.0,0.010392010999794365,-0.027125774762622346,-5.516644928237772e-06,-0.0007350982718560552,-0.00020612005068794875,-0.0012362176830797644
2043.0,0.009461381999926743,-0.025419602602844454,-1.742901173008799e-05,-0.0007950557016322506,-0.0002130750962454649,-0.0012362698781647884
2044.0,0.010194553000019368,-0.02329293747869348,-1.6768875445248045e-05,-0.0008259820433664685,-0.00022118033373372245,-0.0012364475591486088
2045.0,0.010200792999967234,-0.021422616717071064,-2.004770145163549e-05,-0.0008751729283343272,-0.00022960600557979377,-0.001236618614975868
2046.0,0.009355273999972269,-0.01912752512998382,-1.97840284445979e-07,-0.0008649708901704985,-0.0002377934881217195,-0.0012368061667160177
2047.0,0.01094811099983417,-0.0177441509631215,-1.5119322455226602e-05,-0.0009397272481204874,-0.0002472632854389315,-0.0012368083326934121
2048.0,0.009289478000027884,-0.014996875541807002,-2.5593025848132527e-05,-0.0010054635583771135,-0.0002559928610363735,-0.0012369487833067353
2049.0,0.010891908999838051,-0.012445401770446705,-2.191641924107999e-05,-0.0010391688041608423,-0.0002669442786168704,-0.0012372275402153037
2050.0,0.009815893999984837,-0.010053737518569902,-2.3156557707912024e-05,-0.001090383042432233,-0.0002771446494466042,-0.0012374426694634333
2051.0,0.009007558000121207,-0.007418342720610947,-8.877743374890076e-06,-0.0010972953733131828,-0.00028696633794366116,-0.0012376512535000705
2052.0,0.010394826999799989,-0.005548557143937753,-1.2744001396208294e-05,-0.0011554420908514275,-0.00029837253351693265,-0.001237743536106601
2053.0,0.010992665999992823,-0.0026575288153130386,-1.307398730117084e-05,-0.0012133565891260655,-0.00031107392250399575,-0.001237883626657453
2054.0,0.009266571000125623,0.000505685450970253,-4.0061728297792325e-06,-0.001240959368945882,-0.0003223175774856027,-0.001238004777689034
2055.0,0.010375679000162563,0.0029596101137072603,1.106250587277259e-05,-0.0012632488349873655,-0.00033519337355002946,-0.001238046344452335
2056.0,0.009482808000029763,0.005675073103023363,1.180332461665839e-05,-0.0013162192488589868,-0.00034717251970847594,-0.0012379414408331443
2057.0,0.010102943999982017,0.008662316908751085,1.2032273675788521e-05,-0.0013719008252655372,-0.0003604702090713967,-0.0012378221925055286
2058.0,0.009283182999979545,0.011866647612588425,6.46911395743249e-06,-0.0014419371353412175,-0.00037320581549015966,-0.0012377104947070906
2059.0,0.010907242000030237,0.015209907977553512,1.6385582296763982e-05,-0.0014859329074511374,-0.00038893337277415665,-0.0012376399345156311
2060.0,0.009698710999828108,0.018711940082165215,2.5269450590023797e-05,-0.0015339766376480002,-0.0004033450066086596,-0.001237481015488371
2061.0,0.009552454999948168,0.02214294423990827,2.190160927390808e-05,-0.0016004403137197247,-0.0004179982494107639,-0.0012372396301987363
2062.0,0.010403030000134095,0.02569696706657345,8.955937463541048e-06,-0.0017031730564255802,-0.0004346476780078142,-0.0012370117871004086
2063.0,0.010076351000179784,0.030190477467497354,1.7193894288592055e-05,-0.0017614139431470532,-0.00045180944753840733,-0.0012369215439309903
2064.0,0.009305459999950472,0.03421549702904427,7.599858520035434e-06,-0.0018497425539693258,-0.0004682002145297173,-0.0012367615468354444
2065.0,0.010291865999988659,0.03837860408700735,2.881638336293902e-05,-0.0018815033906525661,-0.0004872375170296464,-0.0012366833301099374
2066.0,0.010705931000074997,0.0423283796190354,2.6933741827812623e-05,-0.001979545640691263,-0.0005073807625063799,-0.0012363748238979821
