tick,tick_dt,input_force,output_position,output_ang_vel,output_speed,output_angle
13977.0,0.009662263999985043,0.06633714376056717,-0.001212316510775076,-0.0024283967110823026,6.161415806100242e-06,-0.0005956054130515309
13978.0,0.004874621999988449,0.06633714376056717,-0.0012122864762020365,-0.0024625771120337617,1.1369650959067387e-05,-0.0006074429290840723
13979.0,0.010254571000018586,0.07417731030935773,-0.0012121698853090313,-0.0024321954498455474,9.514651519844227e-05,-0.0006326956009224433
13980.0,0.013839506000010715,0.07417731030935773,-0.0012108531045410625,-0.0022029908882528807,0.00030947814252356166,-0.0006663559844437795
13981.0,0.01373645099999976,0.0845245910110758,-0.0012066019732007167,-0.00173305884178033,0.0007069674427029019,-0.0006966172608337111
13982.0,0.007478496000032919,0.0845245910110758,-0.0012013149200083095,-0.0014634079743591922,0.0009234321135385366,-0.000709577934449787
13983.0,0.010079072999985783,0.09101738460060038,-0.0011920075803254235,-0.0008976381736772133,0.001344569451838869,-0.0007243277302521147
13984.0,0.010023351000029379,0.09101738460060038,-0.0011785304887657255,-0.0003134000129248531,0.001763596770308031,-0.0007333250727379068
13985.0,0.01037090300002319,0.09226950522324859,-0.0011602403977297067,0.00031278547561663537,0.0022223747970893572,-0.0007365753138721565
13986.0,0.01080398999999943,0.09226950522324859,-0.0011362298826457025,0.0009716187027799787,0.0027005875254919455,-0.0007331959827214493
13987.0,0.008388594999985344,0.09140949663934014,-0.0011135757476323379,0.001460794856818988,0.0030577942351159917,-0.0007250454669294169
13988.0,0.004839566999976341,0.09140949663934014,-0.0010987773475593526,0.0017421884321535393,0.003263968291017158,-0.0007179758523466206
13989.0,0.007069908999994823,0.08984747017567371,-0.0010757013887629926,0.002116427859854203,0.003543463315622953,-0.0007056587386704515
13990.0,0.008856256000001395,0.08984747017567371,-0.0010443195705132219,0.002606722817982848,0.0038946409833300966,-0.0006869151117380476
13991.0,0.009511340000017299,0.08710039301533234,-0.0010072763159427677,0.003036383438329365,0.004220329563252119,-0.0006621216847304095
13992.0,0.005039194000005409,0.08710039301533234,-0.0009860092565295822,0.003267709394553849,0.004393225581225891,-0.0006468207595262644
13993.0,0.01029612599995744,0.08461402427661878,-0.0009407760523990442,0.0036569679349118104,0.004696721904884926,-0.0006131760118686933
13994.0,0.010748360999969009,0.08461402427661878,-0.000890293989848879,0.0040990591940718935,0.00501579863572744,-0.00057386960033895
13995.0,0.008551648999969075,0.07993797686972144,-0.0008474006404616142,0.0043030901253974865,0.005190712925484295,-0.000538815884881151
13996.0,0.004694586999960393,0.07993797686972144,-0.0008230323870411092,0.004421394581063573,0.005287199276348567,-0.0005186146539188021
13997.0,0.007006001999968703,0.07774666708907033,-0.0007859902583367782,0.004548669078505315,0.0054013949239104875,-0.0004876383546412199
13998.0,0.008845495999992181,0.07774666708907033,-0.0007382122411429498,0.004736771028956107,0.005547403327966858,-0.000447403120502013
13999.0,0.010429679999958807,0.07446778686769431,-0.000680354599601549,0.0048388329747369,0.005653058234853423,-0.0003980001144369252
14000.0,0.009228306000011344,0.07446778686769431,-0.0006281864483744376,0.00494328682376936,0.005748243710241035,-0.0003533458830631079
14001.0,0.0417814959999987,0.07093044006674187,-0.00038801622678798415,0.0051184396898035535,0.005918211374497911,-0.00014680796440894213
14002.0,0.037594013999978415,0.07093044006674187,-0.0001655269055202782,0.005484215228095046,0.006100035146621703,4.561472894757784e-05
14003.0,0.04565385299997615,0.047277064035849664,0.000112963202358277,0.002567365168330343,0.004214806179250863,0.00029599028479125974
14004.0,0.012521671999991213,0.047277064035849664,0.00016573962287839248,0.0017891608850713146,0.003699580419232963,0.00032813798933329453
14005.0,0.019827075999955923,0.052864182993711845,0.00023909148501847322,0.00019169858199665098,0.0026545531765139077,0.0003636118181777519
14006.0,0.012532949000046756,0.052864182993711845,0.00027236086459763413,0.0023472121602647216,0.003972456308192737,0.0003660143667292972
14007.0,0.011020968000025277,0.048215490304941835,0.00031614117845172484,-0.0002207438093683265,0.0023032285875281095,0.0003918829168368449
14008.0,0.008761942000035106,0.048215490304941835,0.0003363219337484689,-0.0007617291520850254,0.001960319813994047,0.0003899487723822928
14009.0,0.010085091999997076,0.06620062247055208,0.000356091939422016,-0.0007510816457884009,0.0019270893597893829,0.0003822666638044356
14010.0,0.010294163000025947,0.06620062247055208,0.00037592971140730356,-0.0007381717437395205,0.0018929526801753909,0.00037453490691636204
14011.0,0.010223349000000326,0.06717643959682457,0.0003952820272972226,-0.0007033793692193397,0.0018783911649770063,0.00036698831955817414
14012.0,0.004777642000021842,0.06717643959682457,0.00040425630781948667,-0.0006868324636995811,0.0018715394577447932,0.00036362782474184296
14013.0,0.009711763000041174,0.06783124804301624,0.00042243225547832966,-0.00082564424041881,0.0017504822773648696,0.0003569574706336582
14014.0,0.010564955999996073,0.06783124804301624,0.0004409260237174624,-0.0005669398369882479,0.0018682846817579838,0.00034823457556198333
14015.0,0.00943802599999799,0.06816846284465265,0.0004585589431192922,-0.0005173124781489507,0.00187240482589398,0.0003428837826400536
14016.0,0.005032379999988734,0.06816846284465265,0.00046798159571700347,-0.00048724645286462106,0.0018746417102914557,0.00034028046967127224
14017.0,0.010374866000006477,0.06858530410482629,0.0004874307522593003,-0.00044940347053179535,0.00186644089313772,0.00033522535301382334
14018.0,0.00965359700001045,0.06858530410482629,0.0005054486204659914,-0.0003278715192465343,0.0018999650489439192,0.0003308869930189033
14019.0,0.009845928000004278,0.06814903102221705,0.0005241555395404179,-0.0002800105075655577,0.0019033079506389926,0.0003276587936471499
14020.0,0.005070656999976109,0.06814903102221705,0.0005338065613234357,-0.00025044254408764064,0.001905119723642056,0.0003262389564068957
14021.0,0.010495585999990453,0.06827082958037359,0.0005538019092231989,-0.00019462082671147768,0.001911099111233843,0.0003236104151473675
14022.0,0.009264138999981242,0.06827082958037359,0.0005715065970324099,-0.00011893898017130598,0.0019169340819556147,0.0003218074207564211
14023.0,0.0100082049999628,0.06757778768264582,0.0005906916662960372,-9.021288588224364e-05,0.0019086972174096808,0.0003206170550603802
14024.0,0.0050343249999968975,0.06757778768264582,0.0006003006684150672,-7.054221597874569e-05,0.0019046674397328021,0.0003201628940736613
14025.0,0.010570513000004667,0.06757841944486555,0.0006204339803474484,-4.210397877345916e-05,0.0018921933417180956,0.0003194172266626089
14026.0,0.00975635700001476,0.06757841944486555,0.0006388948941023011,1.7184552311947225e-05,0.0018885501187241532,0.00031900644521457396
14027.0,0.010415237000017896,0.06680458938964791,0.000658564591175225,2.0229276193675087e-05,0.001863898301426969,0.0003191854263996421
14028.0,0.010476218000007975,0.06680458938964791,0.0006780911961108186,3.4352993916754596e-05,0.0018393661645055139,0.0003193973527070294
14029.0,0.009544821999952546,0.06672779509088653,0.0006956476187437591,4.382397123451147e-05,0.001815544283328725,0.00031972524591913025
14030.0,0.004763198000034663,0.06672779509088653,0.0007042954156430849,4.8371628973330404e-05,0.0018036554990431483,0.00031993398817126807
14031.0,0.010107167000001027,0.06646767470205003,0.0007225252629823843,-0.00019258715751979523,0.0016214907129952153,0.0003204228883033636
14032.0,0.010470865999991474,0.06646767470205003,0.0007395036749583878,6.285838321227178e-05,0.0017419033196601488,0.00031840633398365456
14033.0,0.009525155000005725,0.06601159225666257,0.0007560955740731752,4.128536977631939e-05,0.0017043358664453733,0.0003190050698268012
14034.0,0.004814474999989216,0.06601159225666257,0.0007643010564937614,3.368057373129846e-05,0.001685427187911372,0.0003192038372074546
14035.0,0.010205794999990303,0.06613875553612163,0.000781502180860995,-0.00018180972449610588,0.0015223443178341938,0.0003195475742384383
14036.0,0.01021875800000771,0.06613875553612163,0.0007970586490376294,2.5971502620210554e-05,0.0016107152690653284,0.00031768970466176455
14037.0,0.009028810000017984,0.06571381765151255,0.0008116014911661481,-4.346233026673738e-06,0.0015697001575063576,0.0003179241964243374
14038.0,0.005449227000042356,0.06571381765151255,0.0008201551436464025,-1.8305768965296507e-05,0.0015450462144294633,0.00031790051281397995
14039.0,0.009872763000032592,0.06591720426279475,0.0008354090187455621,-4.107194419237146e-05,0.0015042733100512637,0.0003177197842954522
14040.0,0.009889113999975052,0.06591720426279475,0.0008502849489957789,-4.15092094956394e-05,0.001463938419569034,0.0003173136191571332
14041.0,0.01015111099997057,0.06544868387863394,0.0008651455503899456,-8.270110956701488e-05,0.0014124760374170501,0.000316892254564022
14042.0,0.010091944999999214,0.06544868387863394,0.0008794001808733753,-0.00011491313092105052,0.001361488374496551,0.00031605763951483276
14043.0,0.010016222999979618,0.06568219164831211,0.0008930371520442126,-0.0001400090122607634,0.001315479265383256,0.00031490664396990165
14044.0,0.005067972999995618,0.06568219164831211,0.000899703965443229,-0.0001526249947981134,0.0012921896861632317,0.00031419708207600805
14045.0,0.010417292999989058,0.06564903427337382,0.0009131650840155553,-0.00022243430357695432,0.001217231074054762,0.0003126071427860743
14046.0,0.010386904999961644,0.06564903427337382,0.0009258083475447634,-0.0001954015122860748,0.001195286201436804,0.00031029673880608787
14047.0,0.008777907000023788,0.06533681075290161,0.0009363004586593874,-0.00024071955398867738,0.0011484390876486852,0.0003085815225035767
14048.0,0.004823104999957195,0.06533681075290161,0.0009418395009651721,-0.000260062189412653,0.0011228087990052238,0.0003074205068191464
14049.0,0.007279591999974855,0.0658443941654941,0.0009500130909159119,-0.00028184065167569556,0.0010913202032014691,0.00030552736018560215
14050.0,0.007971786999974029,0.0658443941654941,0.0009587128631246024,-0.0002862135526113743,0.001057229971660964,0.0003032805865425096
14051.0,0.010723974000029557,0.06568438127116888,0.0009700505698527466,-0.00032210143522651296,0.001007281479067022,0.0003002112398458491
14052.0,0.008766333000039594,0.06568438127116888,0.0009788807347230204,-0.00034488303263944403,0.0009665208622396901,0.00029738759140486283
14053.0,0.00607247800002142,0.06568438127116888,0.0009847499113955327,-0.00036638121543453587,0.000938110781885136,0.00029529329677657914
14054.0,0.010036593999984689,0.06595257402114107,0.000994165348440322,-0.00039221974322144675,0.0008964066725983266,0.00029161607726804176
14055.0,0.009203104999983225,0.0663441739592728,0.0010024150731709298,-0.0003874538609471737,0.0008656113735994711,0.00028800643778810833
14056.0,0.0050619730000107666,0.0663441739592728,0.0010067967745725926,-0.0003998311481304275,0.0008482918038194732,0.00028604515680524383
14057.0,0.007294276999971316,0.06620608362523513,0.001012984449966457,-0.0004171308940888555,0.0008213487813823584,0.0002831286776575639
14058.0,0.008097728999985065,0.06620608362523513,0.0010196355098125594,-0.0004171187482513487,0.0007917937598900718,0.00027975086471971087
14059.0,0.010025241999983336,0.06614214536371614,0.001027573433869534,-0.0004412082430658938,0.0007532780132034388,0.000275569148325761
14060.0,0.0048127910000062,0.06614214536371614,0.001031198803511982,-0.0004498933849578472,0.0007348207633837746,0.0002734457052644049
14061.0,0.010467291999987083,0.06643778268299554,0.0010388903870099735,-0.0005059791611377376,0.0006755151529709841,0.00026873653983518854
14062.0,0.010062316000016835,0.06643778268299554,0.0010456876339419673,-0.00045833072580216995,0.0006678775354778574,0.00026364521762639717
14063.0,0.009508453000023565,0.06624911348263576,0.00105203811609783,-0.0004909023943226479,0.0006325514187528487,0.00025928720146164053
14064.0,0.004734717000019373,0.06624911348263576,0.0010550330680535855,-0.0005004382545516218,0.0006150800577095523,0.0002569629175498909
14065.0,0.010624696999968819,0.06688388923331276,0.0010615681072974727,-0.0008455687980474981,0.00037977515640156244,0.0002516459127280866
14066.0,0.009904929000015272,0.06688388923331276,0.0010653297532575998,-0.000488398121748727,0.0005649019345641241,0.0002432706138187979
14067.0,0.009957724000003054,0.06693017880097146,0.0010709548908090572,-0.0005001215386302445,0.0005407103750243162,0.00023840728012030417
14068.0,0.005007583999997678,0.06693017880097146,0.0010736625434316616,-0.0005029921883901264,0.0005285738732766234,0.00023590287950540513
14069.0,0.010753807000014604,0.0673878155099937,0.0010793467248501286,-0.0006401073048115948,0.0004242282638275119,0.0002304937985889427
14070.0,0.00968169099996885,0.0673878155099937,0.0010834539718139599,-0.0004643031936845509,0.0004975539392211791,0.00022429647745693398
14071.0,0.009040068999979667,0.06708013718839757,0.001087951893755731,-0.0004792930143389094,0.00047753646843399247,0.00022009914454911472
14072.0,0.009171659999992698,0.06708013718839757,0.0010923316958818049,-0.000481993661348008,0.00045738268507956176,0.00021570323198122663
14073.0,0.01154600099999925,0.06766471488344059,0.0010976126368211158,-0.0004618255348990693,0.0004452583961284957,0.00021013813268530923
14074.0,0.009330325000007633,0.06766471488344059,0.0011017670423659769,-0.00044435866968179385,0.0004353543452287742,0.00020582915035139855
14075.0,0.010764918000006674,0.06748770191407676,0.0011064535961933112,-0.00044180614022656657,0.00041970151113713026,0.000201045665709682
14076.0,0.009895799999981136,0.06748770191407676,0.001110606878407214,-0.0004279802083852569,0.0004054357701007924,0.00019667364050723627
14077.0,0.009810707999974966,0.06752125290185866,0.001114584490360418,-0.00042384826289803255,0.00039156262964496846,0.0001924748516530001
14078.0,0.004738327999973535,0.06752125290185866,0.001116439842532208,-0.00041913386390220474,0.0003848939140077413,0.00019046651956117019
14079.0,0.009979945999987194,0.06759086616029641,0.0011202810630097288,-0.0006140577702846268,0.0002464244729318462,0.0001862835862326602
14080.0,0.01043142200001057,0.06759086616029641,0.0011228516206780112,-0.0003832773085405641,0.00035875298347284667,0.00017987809049843572
14081.0,0.009204603999990013,0.06722747341419441,0.0011261537998246936,-0.0004064006962944338,0.00033945025578140044,0.00017635017465113785
14082.0,0.0057493900000054055,0.06722747341419441,0.0011281054317307825,-0.0004120729377501896,0.0003275478125806453,0.0001740136185518674
14083.0,0.009980575999975372,0.06792736720681661,0.0011313745475678694,-0.0004035552489008523,0.00032053541282387854,0.00016990089327911852
14084.0,0.010379607999993823,0.06792736720681661,0.0011347015795030975,-0.0003617290601097608,0.0003138735416100965,0.00016571214798918773
14085.0,0.009298806999993303,0.06733559476821105,0.0011376202289889341,-0.0003834093943160533,0.0002958964162430998,0.00016234849927293808
14086.0,0.00513310100001263,0.06733559476821105,0.0011391390951790517,-0.00038737001227880834,0.0002861246730001794,0.0001603804201275601
14087.0,0.010367497000004278,0.06795936704103106,0.0011421054918680082,-0.00038085573399856113,0.0002789598428266061,0.00015636436268736794
14088.0,0.009611228999972354,0.06795936704103106,0.0011447866387992109,-0.0003377639710330412,0.0002731003194851488,0.0001527038710119552
14089.0,0.009987261999981456,0.06728402410445052,0.0011475141632421876,-0.00036836536927016436,0.0002521646317467792,0.00014933053373909408
14090.0,0.01016201900000624,0.06728402410445052,0.001150076665021128,-0.00037848276901804,0.0002312645040117806,0.00014558719785762636
14091.0,0.009457323999981782,0.06809457362057496,0.0011522638083652627,-0.0003642440975244655,0.00022691610041301126,0.0001420077636826125
14092.0,0.004905769999993481,0.06809457362057496,0.0011533770065631844,-0.0003576473604385589,0.00022461294101158748,0.00014022086591630227
14093.0,0.010002779999979339,0.06807524769353675,0.0011556237603972716,-0.0003826530081283987,0.00019633518743828487,0.00013664339805226204
14094.0,0.0058686099999931685,0.06807524769353675,0.0011567759750416224,-0.00032443151760495296,0.0002166157638615611,0.00013439775678223225
14095.0,0.008921497000017098,0.06770825829521883,0.0011587085119290697,-0.0003353692091910721,0.00020504629803296386,0.00013150334197120867
14096.0,0.010228202999996938,0.06770825829521883,0.0011608057670897487,-0.0003261683485090163,0.00019216386142804944,0.00012807311761965393
14097.0,0.010199388000046383,0.06785323167853696,0.0011627657208720405,-0.00033093718941097687,0.00018171473663791953,0.00012474640007987612
14098.0,0.01010824100001173,0.06785323167853696,0.0011646025372232304,-0.00032961106624274225,0.00017138457083637116,0.00012140120721344344
14099.0,0.009659321000015098,0.068208512639544,0.0011662579958073888,-0.000316424918824346,0.0001682534430437899,0.00011821738811944755
14100.0,0.004914437000024918,0.068208512639544,0.0011670848667532647,-0.00031011007075501025,0.00016662581988717554,0.0001166623377906473
14101.0,0.01065804899997147,0.06817513805156222,0.0011688607729062827,-0.0004950818485498248,4.105452182159504e-05,0.00011335716946115578
14102.0,0.010687103999998726,0.06817513805156222,0.0011692995268506603,0.0018753203896878063,0.0014903427545581553,0.00010806617825719219
14103.0,0.008960588999968877,0.05397706791094213,0.0011826538757433373,-1.0942168980692941e-05,0.0002450194620108412,0.0001248701535124461
14104.0,0.004933491999963735,0.05397706791094213,0.0011838626772990033,-0.00024040238037127093,0.0001189651590414865,0.0001248161704093176
14105.0,0.010272590999989006,0.06442477181592579,0.0011850847577210852,-0.0009542786427788957,-0.00034803531782066064,0.00012234661508033975
14106.0,0.009345251000013377,0.06442477181592579,0.0011818322803191818,-0.0002176988389211132,0.00015105294099265228,0.00011342864163961888
14107.0,0.006629747999966185,0.06616295642770408,0.0011828337232526168,-0.00025536921762957455,0.00012174125252937237,0.00011198535319768667
14108.0,0.009488508000004003,0.06616295642770408,0.0011839888661011723,-0.0003232205964292084,7.927557776611773e-05,0.00010956228033325369
14109.0,0.009176085999968109,0.06720085069682558,0.0011847163056204514,-0.0002801160282512441,7.287357993260331e-05,0.00010659638034345829
14110.0,0.010079259999997703,0.06720085069682558,0.0011854508173797227,-0.00033438182411846934,4.984372294016974e-05,0.00010377301806454729
14111.0,0.009891781000021638,0.0672275760866864,0.0011859438605712727,-0.00034535330132776305,2.682074172702119e-05,0.00010046538628997964
14112.0,0.010035352999977931,0.0672275760866864,0.0011862130161822246,-0.00036552469319326857,7.959100601801147e-06,9.699964400144779e-05
14113.0,0.009657451000009587,0.06745838570615578,0.0011862898808062906,-0.00036170723108911113,3.7131072041690753e-06,9.346960718764026e-05
14114.0,0.004713735999985147,0.06745838570615578,0.0011863073834133908,-0.0003430724424855853,8.364908011866427e-06,9.176461479100058e-05
14115.0,0.0065698049999696195,0.06744843560406279,0.0011863623392278715,-0.00019774398201855426,6.890892938949638e-05,8.951069574300699e-05
14116.0,0.009892983999975513,0.06744843560406279,0.0011870440541637774,-0.00013601093344048893,9.69932556981757e-05,8.755441769280598e-05
14117.0,0.010178740000014841,0.06520261627275539,0.001188031323295284,-0.00024309022175077527,3.916473865795763e-05,8.616999776415592e-05
14118.0,0.0091991040000039,0.06520261627275539,0.0011883916037993315,-0.0003001512317869567,5.910285119594634e-06,8.393378553288652e-05
14119.0,0.009748653000031027,0.06716361827445116,0.0011884492211180937,-0.0002078194575316331,3.9641528404554584e-05,8.10077153266636e-05
14120.0,0.004580311999973219,0.06716361827445116,0.0011886307916863423,-0.0002772177688010204,7.971244464209911e-06,8.005583737150354e-05
14121.0,0.010217536000027394,0.06704718948308759,0.0011887122381636205,-0.0006096194790395543,-0.00019654884980053086,7.722335483893184e-05
14122.0,0.0048715489999722195,0.06704718948308759,0.0011877547408109292,-0.00018002151530424916,4.540959172703226e-05,7.425356367545311e-05
14123.0,0.0065937670000266735,0.06622536867024223,0.0011880541610783436,-0.00018115841316871309,4.128289389361102e-05,7.306654374854515e-05
14124.0,0.009168291000037243,0.06622536867024223,0.001188432654662884,-0.0001709672020734078,4.1127172896245126e-05,7.140563069950941e-05
14125.0,0.010162815000001046,0.0661842669201982,0.0011888506225125016,-0.0001297761211683915,5.537052135172217e-05,6.966812265376957e-05
14126.0,0.009583044000009977,0.0661842669201982,0.0011893812406549187,-0.0001927713267683572,2.020263823719372e-05,6.842447237446225e-05
14127.0,0.010508087000005162,0.06646539882758665,0.0011895935317351447,-0.00016039820032894865,2.728005715601538e-05,6.639881450167394e-05
14128.0,0.01054927199999156,0.06646539882758665,0.0011898813164782588,-0.0001566348004349246,2.685392720156154e-05,6.470673025809472e-05
14129.0,0.009319787999970686,0.06612879052905253,0.001190131589386744,-0.0002008981135998234,1.1308557347091832e-06,6.32469271246235e-05
14130.0,0.009568285000000287,0.06612879052905253,0.0011901424097367076,-8.956570132099756e-05,4.495278551754528e-05,6.132467671773796e-05
14131.0,0.011083025000004909,0.0652573673310311,0.0011906406225824183,-0.0001640801555887705,9.072025926306892e-06,6.0332017810854365e-05
14132.0,0.008687555999983942,0.0652573673310311,0.0011907194363156865,-0.00010962234015080554,3.1181773675921565e-05,5.8906562270690844e-05
14133.0,0.009885243999974591,0.06565907169032967,0.001191027675756825,-2.2783247706951442e-05,6.173831480304097e-05,5.782291869045192e-05
14134.0,0.010122130000013385,0.06565907169032967,0.001191652599005243,-6.869392246378938e-05,4.186795000945013e-05,5.7592303695339656e-05
14135.0,0.009596118000047227,0.06506986887438752,0.0011920543687939538,-0.00013609942829520061,5.403236718420821e-06,5.693310870949104e-05
14136.0,0.005344766000007439,0.06506986887438752,0.0011920832478298565,-0.00011216677228051677,1.3084358320338206e-05,5.62056891125184e-05
14137.0,0.010048761999996714,0.0654752740402854,0.0011922147294325402,-1.1498639717307512e-05,5.4871879456611245e-05,5.5078551913563656e-05
14138.0,0.010571366000021953,0.0654752740402854,0.0011927948001533852,0.0001458229437555589,0.00012886133786531502,5.4956995584609606e-05
14139.0,0.009305789999984881,0.06238542358129968,0.001193993956702677,-0.00010916457889809133,3.1927645931976292e-06,5.6313993276378445e-05
14140.0,0.00472543999995878,0.06238542358129968,0.001194009043920196,-4.436670662774438e-05,2.8948204629790646e-05,5.579814260867475e-05
14141.0,0.007278944999995929,0.06424468864809042,0.001194219756309545,3.4720228363483755e-05,6.245085483382409e-05,5.547519979130045e-05
14142.0,0.00797971399998687,0.06424468864809042,0.0011947180962701737,8.930000919771354e-05,8.936765275895934e-05,5.575225728365528e-05
14143.0,0.010603014000025723,0.06260785222565082,0.0011956656627435263,-7.219924452196395e-05,7.671194742869752e-06,5.669910653138106e-05
14144.0,0.004771699000002627,0.06260785222565082,0.0011957022673758097,-1.91062188043021e-05,3.1000965255983475e-05,5.635459346849466e-05
14145.0,0.009989892000021428,0.06361845134293721,0.0011960119636706134,-3.947766987237357e-05,1.9794359231977566e-05,5.616372440611091e-05
14146.0,0.01023570400002427,0.06361845134293721,0.0011962145728725822,0.0002114529144930836,0.00013211316446432953,5.5759642662686616e-05
14147.0,0.00931364199999507,0.06070294780188508,0.0011974450275898895,-5.004043370839089e-05,3.333062025308468e-06,5.7729039408130766e-05
14148.0,0.00512802800000145,0.06070294780188508,0.001197462119625281,1.07208159335398e-06,2.2963713354361404e-05,5.747243066294192e-05
14149.0,0.010879176999992524,0.06271107345843427,0.0011977119459274403,-1.1098246284202022e-06,2.2197232204880037e-05,5.748409402835445e-05
14150.0,0.010346443999992516,0.06271107345843427,0.001197941608347403,0.0002465210486130813,0.00013306145777768638,5.747261128998669e-05
14151.0,0.008809999999982665,0.05961740900386399,0.001199113879790422,-1.9011231170972716e-05,2.453641976338942e-06,5.964446172826366e-05
14152.0,0.004770995000001221,0.05961740900386399,0.001199125586104023,5.903316637129412e-05,3.386647605117556e-05,5.955375923940308e-05
14153.0,0.0101834270000154,0.061275729917205056,0.001199470462890638,-4.215036796734751e-05,-3.351539607108609e-05,6.015491917972492e-05
14154.0,0.010485849000019698,0.061275729917205056,0.0011991190255082607,0.0002665031822214319,0.0001268505677313422,5.971293678592405e-05
14155.0,0.009788432000050307,0.05861544860362014,0.0012003606936646666,4.5829120750569596e-05,1.7035374856904224e-05,6.232158506289555e-05
14156.0,0.005425117000015689,0.05861544860362014,0.0012004531125664045,5.304917165393374e-05,1.6085248771526165e-05,6.257021340497524e-05
14157.0,0.009189216999970995,0.06052337919190905,0.0012006009234078645,0.0001634864025211347,6.183964327611874e-05,6.305769375497194e-05
14158.0,0.010186001000022316,0.06052337919190905,0.0012012308220761161,0.0002703051376021253,0.000111970533621809,6.472296641454227e-05
14159.0,0.009762969000007615,0.057493460634531125,0.0012023239869247801,6.148772401540364e-05,7.293237824685141e-06,6.736194709349461e-05
14160.0,0.01050127500002418,0.057493460634531125,0.0012024005752208178,0.00010270733705084243,1.9360718142572357e-05,6.800764659250595e-05
14161.0,0.01018772300000137,0.058670721500245354,0.0012025978168543354,0.00010981495552718284,1.949163143623224e-05,6.905400049244771e-05
14162.0,0.004739717999996174,0.058670721500245354,0.001202690201690703,8.58674503332727e-05,4.940720903527373e-06,6.957449241382867e-05
14163.0,0.01012287200001083,0.058466942242387965,0.0012027402159759972,-0.0002515741932955275,-0.00020435176706062918,7.044371762251968e-05
14164.0,0.010630160999994587,0.058466942242387965,0.0012005679237915093,0.0003308364002133599,0.00011116434265883469,6.776944344434446e-05
14165.0,0.008475688999965314,0.05531141345466769,0.001201510118187771,0.00018347736438557453,3.649996287187714e-05,7.057350988242096e-05
14166.0,0.005819778000045517,0.05531141345466769,0.0012017225398686952,0.00021022075524935186,4.153685278082307e-05,7.164130741117846e-05
14167.0,0.010401238000042667,0.055889939826889286,0.0012021545745602414,0.0002692419232092191,6.30102317809996e-05,7.382786351907569e-05
14168.0,0.009885559999986526,0.055889939826889286,0.0012027774659871255,0.0003497965330774255,0.00010086964262232742,7.648947070547219e-05
14169.0,0.009767598999985694,0.05348235865016201,0.0012037627202075322,0.00016399066167946532,5.578106334694452e-06,7.990614297215772e-05
14170.0,0.004763013999991017,0.05348235865016201,0.0012037892888060978,0.00016314827509599124,2.5493031294206354e-06,8.06872327896048e-05
14171.0,0.010657698999978038,0.054887324018505844,0.0012038164585115108,-0.0001683219669993349,-0.00019209313305619581,8.242601799794348e-05
14172.0,0.010231500999964283,0.054887324018505844,0.00120185105742856,0.0016587152506034551,0.0009249761622584588,8.070383162427383e-05
14173.0,0.008721260000015718,0.04487391639149443,0.0012099180150334328,0.0006250530996159866,0.00020237923274768783,9.51699185907778e-05
14174.0,0.005219766999971398,0.04487391639149443,0.0012109743874740087,0.00044095672392332786,0.00010093180486526772,9.843255013338315e-05
14175.0,0.01028040700003885,0.04871333566528276,0.001212012007507272,0.0002589510236201252,-3.699248827219751e-05,0.00010296576472471873
14176.0,0.009733246999985568,0.04871333566528276,0.0012116519504817747,0.0004506949699581728,9.947392301663176e-05,0.0001054861989985125
14177.0,0.00980793100001165,0.04758128941949545,0.0012126275838550222,0.0003425196106155032,3.9807048994159695e-05,0.00010990658416591459
14178.0,0.005704243000025144,0.04758128941949545,0.0012128546529355988,0.0002717108320010874,1.0197295935918751e-06,0.00011186039925713941
14179.0,0.01042112699997233,0.04851237206789061,0.0012128652796671992,0.00040099832594175347,5.031700442070513e-05,0.00011469193234469089
14180.0,0.008922480000023825,0.04851237206789061,0.001213314232132804,0.0004971861831510411,9.124660459685919e-05,0.00011826983188794922
14181.0,0.010237574000029781,0.044516517191880926,0.0012142483759996158,0.0003610877249540985,1.5033787647724054e-05,0.00012335981222975036
14182.0,0.009914782000009836,0.044516517191880926,0.0012143974327267775,0.00041167395041395564,3.120482556655117e-05,0.00012693991830554975
14183.0,0.009402214000033382,0.04385265773754331,0.001214690827174588,0.0003872298741880275,9.030528109170905e-06,0.0001308105648855809
14184.0,0.00591399900002898,0.04385265773754331,0.0012147442337087954,0.000415181281959664,1.5600488370180023e-05,0.00013310064197431023
14185.0,0.010183314999949289,0.042475291522542535,0.001214903098396022,0.0005267277841490382,5.5770112222645134e-05,0.00013732856375058824
14186.0,0.010206703999983802,0.042475291522542535,0.0012154723274235245,0.0006151276954603907,9.068759442202264e-05,0.00014270471833196483
14187.0,0.009541490000003705,0.03830718659227121,0.0012163376221988266,0.0004496318007830242,8.869465397060455e-07,0.00014857395308692548
14188.0,0.0048059389999934865,0.03830718659227121,0.0012163418848097926,0.0004869190957272971,1.183443058630702e-05,0.00015073485609394592
14189.0,0.010615236000035111,0.03826217634218068,0.0012164675100833923,0.0002674154499833798,-0.0001317672841832248,0.00015590361720801486
14190.0,0.010583421999967868,0.03826217634218068,0.0012150729613090916,0.0007075338977003832,9.250906912152798e-05,0.00015873378776450027
14191.0,0.009105624999961037,0.0337733828293043,0.0012159153142016076,0.0005987618692178115,2.938238867528259e-05,0.00016517632611172075
14192.0,0.004974326000024121,0.0337733828293043,0.001216061471781538,0.00060543951705275,2.3534125235892673e-05,0.00016815476284559396
