tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
3931.0,0.009866111000064848,-0.021172873424133598,-0.011161284522891448,-0.00036560506209630067,-0.011745444586142666,0.0006399375021261896
3932.0,0.008650314000078652,-0.021172873424133598,-0.009910420920821773,-0.0004621536778635297,-0.01094474053575216,0.0005383357183855318
3933.0,0.010510000000067521,-0.02385704401630734,-0.00850750210436131,-0.0005663122017420358,-0.010032217649540529,0.00042330649535403755
3934.0,0.004859741000018403,-0.02385704401630734,-0.007860891686011848,-0.0006076564585263432,-0.009611128532698644,0.0003745525159214572
3935.0,0.009713777000001755,-0.027060245677376443,-0.006698277486565613,-0.0006840154073854301,-0.00883380002565571,0.0002811921566364685
3936.0,0.006427611000049183,-0.027060245677376443,-0.00591821931860809,-0.0007270693294394611,-0.008321077485244625,0.0002244119264193291
3937.0,0.009410092999928565,-0.03105533126261195,-0.004933259825295647,-0.0007827603236215371,-0.007646485551319209,0.00014610981342356546
3938.0,0.010472295999989,-0.03105533126261195,-0.0038408748118319677,-0.0008344228807568872,-0.006898108288368366,6.603355337051163e-05
3939.0,0.009011350999912793,-0.03603701685606703,-0.0030592539692521005,-0.000869034351833029,-0.006344473648644045,3.872278348616637e-06
3940.0,0.004898722000007183,-0.03603701685606703,-0.0026358548303067656,-0.0008840207865558137,-0.006043795672299061,-2.7207534292461787e-05
3941.0,0.010413389000063944,-0.0394609041781705,-0.0017728723178729747,-0.0009114689682514955,-0.00541947958221686,-9.014392966501491e-05
3942.0,0.010678852000069128,-0.0394609041781705,-0.0010527361664032012,-0.0009304012093490805,-0.004896253561191844,-0.00014801775004090524
3943.0,0.008691445000067688,-0.045175676418841376,-0.0005784554980616034,-0.000939551007838956,-0.0045224159171150195,-0.0001905732685743897
3944.0,0.006142481999972915,-0.045175676418841376,-0.00023924171203612186,-0.0009431041603235848,-0.004258449888405299,-0.0002183521269416597
3945.0,0.010110241000006681,-0.04816066444869353,0.00021900825553677387,-0.0009455229516895241,-0.0038840687471670505,-0.00026140608159988884
3946.0,0.00939020399994206,-0.04816066444869353,0.0006565742002381554,-0.0009434664194923624,-0.003536662220876795,-0.0002978782794855868
3947.0,0.009625129999903947,-0.052477061110058745,0.0009567464338403967,-0.0009371468074604872,-0.003262505473795355,-0.000331919113127275
3948.0,0.004700185999922724,-0.052477061110058745,0.0011065217773649928,-0.0009326499212666745,-0.003128637978800941,-0.00034725349567987914
3949.0,0.011454500000013468,-0.05484128510419079,0.0018297181700570664,-0.0009199752675678323,-0.002563295984673566,-0.00038309047940809666
3950.0,0.00882407400001739,-0.05484128510419079,0.001608146649666194,-0.0009038296990360724,-0.0026451771580355285,-0.00040570919286080364
3951.0,0.0101824260000285,-0.05862361245771249,0.0017342979404724403,-0.0008874548647786526,-0.0024777567820689125,-0.0004326435135294661
3952.0,0.010254834000079427,-0.05862361245771249,0.0018674228224544456,-0.0008696699272924282,-0.002308511220499548,-0.00045805249802215376
3953.0,0.010226480999904197,-0.06098658125732917,0.0019260806823288763,-0.0008505727632798103,-0.0021870672244117175,-0.00048166044415665803
3954.0,0.00963170300008187,-0.06098658125732917,0.001986022219119416,-0.0008320213261934236,-0.0020720225112997935,-0.0005027256261034051
3955.0,0.01050264800005607,-0.06287765109976579,0.001990953792520492,-0.0008111628339057221,-0.001985225260182442,-0.0005244873491877791
3956.0,0.00916664800001854,-0.06287765109976579,0.002000596412726535,-0.0007929124613053847,-0.0019088792325903001,-0.0005426852103486168
3957.0,0.004841556000087621,-0.06287765109976579,0.0020049620120141448,-0.0007832264617395948,-0.0018683153047659908,-0.000551927156050607
3958.0,0.005442666000021745,-0.06431555164859415,0.0019828123872690476,-0.0007723141231654703,-0.0018379592152632717,-0.0005620957722371772
3959.0,0.010665166000080717,-0.06478520960519188,0.0019428051077758448,-0.0007511670999082295,-0.001788066800392771,-0.000581697912369338
3960.0,0.009898648000103094,-0.06478520960519188,0.0019052849500896557,-0.0007319359560135541,-0.0017408713171946893,-0.0005993973562270966
3961.0,0.00910212999997384,-0.06594652846383486,0.0018344229685612768,-0.0007145938047108444,-0.0017177123931390154,-0.0006152429932694284
3962.0,0.004799296999976832,-0.06594652846383486,0.001800075954592915,-0.0007057898640611397,-0.001705408669370453,-0.0006234868052046435
3963.0,0.011187389000042458,-0.06609429834649279,0.002021218005513098,-0.000685651714127486,-0.0014846118958236495,-0.0006425658753929355
3964.0,0.009313184999996338,-0.06609429834649279,0.001663471428624717,-0.0006668277369168188,-0.0016569727725316114,-0.0006563923406319365
3965.0,0.010160407000057603,-0.06688711955581836,0.0015666047631902613,-0.0006499261901690244,-0.0016475615544398095,-0.0006732278583888716
3966.0,0.005160704000104488,-0.06688711955581836,0.0015200471104068881,-0.0006418414067010457,-0.0016426786291211114,-0.0006817304358932875
3967.0,0.010177776999967136,-0.06662908487713082,0.0014350690754351652,-0.0006263707061818799,-0.0016270407854435097,-0.0006984492526630939
3968.0,0.009715445000097134,-0.06662908487713082,0.0013803120990511341,-0.0006124283715081493,-0.0016123816232358611,-0.0007142566779269851
3969.0,0.009751481999956013,-0.0668351195231443,0.001296729759367016,-0.0005989682829199306,-0.0016003135351775985,-0.0007299797883030295
3970.0,0.010324018000005708,-0.0668351195231443,0.0012207402712215779,-0.0005855808215430825,-0.00158732380712172,-0.0007465014540458558
3971.0,0.009586185999978625,-0.06633611040019015,0.0011686975631744346,-0.0005738785782454882,-0.0015653281014080668,-0.0007617178353031189
3972.0,0.010248166999986097,-0.06633611040019015,0.0011143843429425415,-0.0005619015704455998,-0.0015412930421154884,-0.0007777595790961198
3973.0,0.010103221999997913,-0.06618669672079161,0.0010704722487721696,-0.0005506426980355295,-0.0015142305509116914,-0.0007933316048676647
3974.0,0.00975940700004685,-0.06618669672079161,0.0010285347154465158,-0.0005401955236775065,-0.001487635700770613,-0.0008081095971059171
3975.0,0.009759852000001956,-0.06606903549301109,0.000993067282634141,-0.0005301571770778843,-0.001458396312312399,-0.0008226287013753575
3976.0,0.005063055000050554,-0.06606903549301109,0.0009755935277296689,-0.0005251292228071569,-0.0014431421309300005,-0.0008300126421164661
3977.0,0.010244350999982998,-0.06596525363973174,0.0009380005174376893,-0.0005151349002757825,-0.0014094972289228247,-0.0008447966966485765
3978.0,0.009658944999955565,-0.06596525363973174,0.000928546646270989,-0.000506074804867922,-0.0013782543002968364,-0.0008584109528603319
3979.0,0.009534130000020014,-0.0661385326335847,0.0008894167259441637,-0.0004972219204312918,-0.0013494835014722338,-0.0008715514085324486
3980.0,0.005981555999937882,-0.0661385326335847,0.0008715017296349153,-0.0004919018244777753,-0.0013315120855485515,-0.000879623419667497
3981.0,0.010478148000061083,-0.06568885950872552,0.0008523935017119038,-0.0004827701003723515,-0.0012901113887452305,-0.0008935752003637447
3982.0,0.009361906999970415,-0.06568885950872552,0.0008538337249476818,-0.00047479007168194553,-0.0012534059794674435,-0.0009056531032047802
3983.0,0.009796925999921768,-0.06586810176960126,0.0008319627618114254,-0.00046642512586239556,-0.001217510783472455,-0.0009179326288334822
3984.0,0.010059480999984771,-0.06586810176960126,0.0008191136434992427,-0.0004580560122672587,-0.0011805923821347091,-0.0009301801554271
3985.0,0.010023370999988401,-0.06561411531793457,0.0008156390063860712,-0.0004498457323273135,-0.0011383975722961054,-0.0009420136708729963
3986.0,0.00496153700009927,-0.06561411531793457,0.0008142575120777391,-0.00044579890921840485,-0.0011174302700745961,-0.0009476618725487666
3987.0,0.010437443999990137,-0.06564023645795215,0.0009508230969855347,-0.00043730014203452217,-0.0009866414980402411,-0.000959324988416564
3988.0,0.01052368499995282,-0.06564023645795215,0.0008248372395228113,-0.0004272939792711668,-0.0010292794952279645,-0.0009697080927498211
3989.0,0.008317685000065467,-0.06621035526293609,0.000800711795517013,-0.0004204332429364925,-0.0010028328535987019,-0.0009782693153681536
3990.0,0.005222537000008742,-0.06621035526293609,0.0007912279679917958,-0.0004162514959580614,-0.0009863185089354627,-0.0009835066470508971
3991.0,0.00697677800008023,-0.06578022194460714,0.0007876947831425284,-0.00041073127407792806,-0.0009580872805669565,-0.00099038797232511
3992.0,0.009358944000041447,-0.06578022194460714,0.0007983203213687061,-0.00040335928271337235,-0.00092042188055311,-0.0009993546575310882
3993.0,0.009996908000061921,-0.06603492955897422,0.0007907029267347209,-0.0003953785479060695,-0.0008845236096062886,-0.0010085560303922216
3994.0,0.008591630000069017,-0.06603492955897422,0.0007867196468812055,-0.0003885851209195931,-0.0008534899710725449,-0.0010161555299722843
3995.0,0.011137073999975655,-0.06598825567958355,0.000784892125289355,-0.00037982336599504243,-0.0008118339652133176,-0.0010256609109383563
3996.0,0.008953871000016989,-0.06598825567958355,0.0007910042417221618,-0.0003727955431562724,-0.0007783120783866161,-0.0010329299675363086
3997.0,0.0049595369999906325,-0.06598825567958355,0.0007886915837488511,-0.0003688725283523018,-0.000759460452873477,-0.0010367900350866067
3998.0,0.005137129999980061,-0.06622179473534383,0.0007824113365299642,-0.0003648209171566938,-0.0007422255584293682,-0.0010406914821628616
3999.0,0.01062681399992016,-0.0660555426806896,0.0007914387306143994,-0.00035650637741196093,-0.0007032049256416039,-0.0010485789751182772
4000.0,0.010916666000071018,-0.0660555426806896,0.0008036012458418224,-0.00034786650513032337,-0.0006627820429090734,-0.0010562556284211115
4001.0,0.07230924099997083,-0.06669286921012299,0.0007787382671020346,-0.00028975870897687025,-0.0004688841489435159,-0.0011041808948922766
4002.0,0.01768248100006531,-0.06669286921012299,0.0007563689680745629,-0.0002759886843648147,-0.00042178890514870586,-0.001112471929947202
4003.0,0.03159813000002032,-0.06833523446994678,0.0006002668876386698,-0.0002520888393836135,-0.0004335803482745117,-0.0011257996706046571
4004.0,0.02231061099996623,-0.06833523446994678,0.000548753384541239,-0.00023869651835734668,-0.0004446604653802199,-0.0011354731130922397
4005.0,0.018336814000008417,-0.06888865685522247,0.00041144637302780346,-0.00022863412961313887,-0.0004698005698850125,-0.001143626769339074
4006.0,0.010964092999984132,-0.06888865685522247,0.00034565912992719347,-0.00022412299331475588,-0.00048553931839259533,-0.001148777706478739
4007.0,0.01012781500003257,-0.0669767310453562,0.00033785431616581847,-0.00022062222159378105,-0.000461050468227111,-0.0011536951588706611
4008.0,0.010139389000073606,-0.0669767310453562,0.0003559668825137454,-0.00021719658525682197,-0.0004372467520484413,-0.0011583699289166819
4009.0,0.010696759999973438,-0.06689654750843504,0.0003661571031113887,-0.0002133888929466337,-0.00040984672533217925,-0.0011630470524841118
4010.0,0.0036808520000022327,-0.06689654750843504,0.00036929896860022943,-0.00021204112284133113,-0.00040038276011857335,-0.0011645556376227452
4011.0,0.006338926000012179,-0.06691279507884679,0.0006203466994841973,-0.00020970016400749346,-0.00023205528621735003,-0.0011670936343108175
4012.0,0.00544479699999556,-0.06691279507884679,0.0003842497312578796,-0.00020632250215918475,-0.0003704587400316578,-0.001168357128237047
4013.0,0.008829278000007434,-0.06715736759448836,0.0003830270572843941,-0.0002029298544604808,-0.0003519267241416266,-0.0011716280114403188
4014.0,0.010047556000017721,-0.06715736759448836,0.00038846925947523677,-0.00019908136865289384,-0.0003308886384673077,-0.0011751640149090345
4015.0,0.009721351999928629,-0.06709435890719655,0.00038968667880346643,-0.00019530492224038347,-0.00030894345663847465,-0.0011783806998363524
4016.0,0.005910352000000785,-0.06709435890719655,0.0003916390776462751,-0.00019300173679894373,-0.00029557846672934507,-0.0011802066644131827
4017.0,0.010374313999932383,-0.06691642132025881,0.0003962670372956431,-0.00018893875003279738,-0.0002680897753495315,-0.0011832730882386515
4018.0,0.00855833299999631,-0.06691642132025881,0.0004347072817082246,-0.00018554736477069931,-0.00024632400965234286,-0.001185567489809987
4019.0,0.006463518000032309,-0.06757026237929412,0.0004113290177018968,-0.0001827376264306331,-0.00023712780707568418,-0.0011871596094802151
4020.0,0.009459908000053474,-0.06757026237929412,0.0003999783000168656,-0.00017884649176542079,-0.00022408302576969156,-0.0011894028167194054
4021.0,0.01027203700004975,-0.06677228837747018,0.0004436704031912453,-0.00017473789986843053,-0.0001942640320301827,-0.0011917046058511948
4022.0,0.009345111000016004,-0.06677228837747018,0.000447576721345627,-0.00017059175070318648,-0.00016602401221606659,-0.0011935200247938276
4023.0,0.010031778000097802,-0.0672617766731153,0.0004516591712434137,-0.0001661017603966355,-0.00014564939877860568,-0.0011951855408270646
4024.0,0.010485369999969407,-0.0672617766731153,0.0004635764302215627,-0.00016136594687226878,-0.00012439025318034403,-0.0011967127286635314
4025.0,0.00953816599997026,-0.06749307503441264,0.00046303673607672366,-0.0001569442779271419,-0.00010909577704426458,-0.0011978991835471437
4026.0,0.004660480999973515,-0.06749307503441264,0.00046222252166714533,-0.00015478630401636657,-0.0001015592727425671,-0.0011984076223432358
4027.0,0.010013019000098211,-0.06750347053964459,0.0007867899494175738,-0.00015015806112464013,0.00011507311519170677,-0.0011994245372708434
4028.0,0.010535500000059983,-0.06750347053964459,0.00026991236131823664,-0.0001418688356125041,-0.00013542578374492014,-0.0011982121844657343
4029.0,0.00989187100003619,-0.06467883023623912,0.00043819267116464926,-0.00013919889735302895,-5.9317689631828946e-05,-0.0011995517988486178
4030.0,0.004795982000018739,-0.06467883023623912,0.0005079182677755177,-0.00013709733318958316,-2.4276177442161112e-05,-0.0011998362854203747
4031.0,0.01129457399997591,-0.06820492080822327,0.0011131961035712235,-0.000131360612728253,0.0003184578134614962,-0.0012001104745029318
4032.0,0.008734851999975035,-0.06820492080822327,0.000295781616719783,-0.00012163700951660948,-9.192582693919465e-05,-0.00119732879263411
4033.0,0.009673370999962572,-0.06619888220999791,0.00032472264597845264,-0.00011877580420311029,-7.08359477963432e-05,-0.0011982180252625711
4034.0,0.004960092000033001,-0.06619888220999791,0.00040995485852007743,-0.00011716515000456302,-4.30058881843999e-05,-0.0011985693780805506
4035.0,0.010389296999960607,-0.06833500611617277,0.0003816567933950058,-0.0001129060072228211,-4.169013098426681e-05,-0.0011990161790256455
4036.0,0.009956833000046572,-0.06833500611617277,0.00010704871280281311,-0.00010910591426765375,-0.0001460473505464909,-0.001199431280697606
4037.0,0.010499536999986958,-0.06429803762020338,0.00031621161907887643,-0.00010798195234677964,-6.59332778948513e-05,-0.0012009647102584188
4038.0,0.00969838899993647,-0.06429803762020338,0.000353697418431326,-0.00010491520905865297,-2.3460246006294358e-05,-0.001201604156835484
4039.0,0.009602276999999049,-0.06762268190957176,0.0003505579809954842,-0.0001015189084726908,-2.0054608907979666e-05,-0.0012018294286161245
4040.0,0.004909795999992639,-0.06762268190957176,0.0003735225373250351,-9.979774029983368e-05,-6.660036347710047e-06,-0.0012019278926547223
4041.0,0.010796056000003773,-0.06821327104326211,0.0005505478043874628,-9.57651700696091e-05,0.00010327763656995566,-0.0012019997947800942
4042.0,0.01157218500009094,-0.06821327104326211,-0.08822357363114697,-8.939412902584351e-05,-0.00156314807469213,-0.0012008046468633346
4043.0,0.008115332999977909,2.441081140317551,0.05820574834600156,-0.0008053578074906714,0.03530642202532394,-0.0012134901140177356
4044.0,0.004553685000018959,2.441081140317551,0.09345682364684155,-0.0005403071643326058,0.05678648964371231,-0.001052715789636679
4045.0,0.010416593000059038,-0.6460322150661879,0.10259249102399734,0.0004331945306748359,0.0412050922474123,-0.0004611940391160604
4046.0,0.010381241000004593,-0.6460322150661879,0.09780987409169073,0.0014982319047857602,0.027886684726562878,-3.343404606825245e-05
4047.0,0.009075128999938897,-2.0026177008855854,-0.009196992479510956,0.0023858691296356352,-0.006068970503801149,0.00021964121520593144
4048.0,0.0047113340000350945,-2.0026177008855854,-0.03875453882260717,0.002342539026268848,-0.024150391040406116,0.00019104826812616296
4049.0,0.011891686000012669,-0.019088955575126576,-0.07150992067988783,0.001881682219515103,-0.021977511408050696,-9.614059890386583e-05
4050.0,0.008812852000005478,-0.019088955575126576,-0.018365900440716267,0.0012514758720311202,-0.0222444811056848,-0.0002898251542714486
4051.0,0.009965240999918024,-0.43901519056667226,-0.04640438120894015,0.001068455247958882,-0.029272316328121748,-0.0005114967694077207
4052.0,0.0054314259999728165,-0.43901519056667226,-0.05289015358936016,0.0008164132853479945,-0.03325688611009346,-0.0006704871893917099
4053.0,0.00966801899994607,0.19184671115656227,-0.044597206581757795,0.0003050702755359946,-0.028236824540070763,-0.000992015396183136
4054.0,0.009641258999977254,0.19184671115656227,-0.03640076958784573,-0.00012490294379422255,-0.02324723684347852,-0.0012642539349108717
4055.0,0.01025653700003204,0.15435575669248536,-0.02904455704359839,-0.0004982487839016033,-0.018718105376219072,-0.0015026900797445173
4056.0,0.01083653700004561,0.15435575669248536,-0.021341721267742995,-0.0008129912009544926,-0.013946193346967159,-0.001705529521224668
4057.0,0.009867148000012094,0.1113645702046856,-0.01576214720937248,-0.0010235731232783184,-0.010452896775789847,-0.001843138675015977
4058.0,0.008891666999943482,0.1113645702046856,-0.01076303686082256,-0.0011637248874681468,-0.0073097089360875,-0.0019360823523310831
4059.0,0.011031425999931344,0.07372516819485758,-0.005947052809344617,-0.0012824565321328443,-0.004241093607407643,-0.002016718865540569
4060.0,0.009886037000001124,0.07372516819485758,-0.0016406697460313556,-0.0013412493162469857,-0.0014934399292044261,-0.0020586464738638695
4061.0,0.00891429600005722,0.03422277235751171,0.0005767136754462349,-0.001355874732001448,-1.9424875179078902e-05,-0.002071959439451102
4062.0,0.004916315000059512,0.03422277235751171,0.0004890432025969379,-0.001353039425908112,-1.0102282323982171e-05,-0.0020720549382563192
4063.0,0.010997943999996096,0.026905773092141476,0.0014626208081098193,-0.0013476609561523722,0.0007346050228898654,-0.0020721660425915907
4064.0,0.009690647999946123,0.026905773092141476,0.0003130174403535516,-0.0013334872127435831,0.00011910241526660116,-0.0020650472438957725
4065.0,0.009578018999945925,0.034773173843746,-0.00011240618939494747,-0.0013304891257525625,1.424068930113671e-05,-0.0020639064786994094
4066.0,0.004748000000063257,0.034773173843746,-0.0002436440019462238,-0.0013310228303398167,1.565432627411654e-07,-0.0020638388639066065
4067.0,0.011783036999986507,0.04636752870067643,-0.0006025474440793353,-0.001333893696629574,-3.929570138180045e-06,-0.0020638370193515497
4068.0,0.008768037000095319,0.04636752870067643,0.000720122553283285,-0.0013391768549135745,0.0008047654720700199,-0.002063871473967916
4069.0,0.010245056000030672,0.048569479158354564,-0.0004949146149286569,-0.001331799159028302,0.00019535307502240883,-0.0020556266066396674
4070.0,0.010141054999962762,0.048569479158354564,-0.0008839869068916207,-0.001336818115358579,0.00010420205792892437,-0.0020536455203614534
4071.0,0.010819147999995948,0.06996236728993753,-0.0011890428052796045,-0.001346382100534298,0.00010324690607321099,-0.0020525181428748163
4072.0,0.00876401799996529,0.06996236728993753,-0.0014149808954575425,-0.0013568028930824978,8.131276506847344e-05,-0.0020516132851315498
4073.0,0.01099459299996397,0.08700210873287786,-0.0010975801351844608,-0.001372360032130778,0.00042559173621268284,-0.00205071928437392
4074.0,0.0088284079999994,0.08700210873287786,-0.0008326733717250004,-0.001382049917376881,0.0007020015029620425,-0.0020469619868852063
4075.0,0.01032320299998446,0.09588489717522855,-0.00023889354844114258,-0.0013906457736258798,0.0012069314807904691,-0.002039715082863835
4076.0,0.005364851999956954,0.09588489717522855,7.532212334373297e-05,-0.001391927402157011,0.0014694527439677709,-0.002033240074095305
4077.0,0.00975335200007521,0.09934963813946683,0.0007435093516956534,-0.0013911927589746467,0.002013628679310295,-0.002018907984235911
4078.0,0.009817314999963855,0.09934963813946683,0.0014411630023654317,-0.0013838934934636315,0.0025622208143619546,-0.0019991395571981605
4079.0,0.009582518000001983,0.10038616933177098,0.0021345179701732727,-0.0013700835230525277,0.003117396884793539,-0.0019745870301245572
4080.0,0.010406037000052493,0.10038616933177098,0.0029011737098381405,-0.0013478716500776276,0.003721381115030498,-0.0019421472827975473
4081.0,0.010628371000052539,0.09909729495039968,0.003648050575106658,-0.001317036899553869,0.00431231377403485,-0.001902595063674414
4082.0,0.008762518999901658,0.09909729495039968,0.004268614206048298,-0.001285070787076895,0.004800547294640013,-0.001864808332295896
4083.0,0.010728369999924325,0.09558530152040523,0.004914711674846056,-0.0012392755144874756,0.005325222824087698,-0.0018133062847168623
4084.0,0.0105283520000512,0.09558530152040523,0.0055675003291076565,-0.001187531699995935,0.005842369421830637,-0.0017572404643461602
4085.0,0.00874113000008947,0.09032394423411377,0.0059628451592460205,-0.0011388654558436642,0.006181745888324656,-0.001706171553721391
4086.0,0.006669795999982853,0.09032394423411377,0.006271026538301976,-0.001099094495052008,0.006441736237554909,-0.0016649405697225328
4087.0,0.009352019000061773,0.08647891506906227,0.0065974742575991546,-0.0010404477357159163,0.006736854678739241,-0.0016046973300355327
4088.0,0.009614332999944963,0.08647891506906227,0.006955563650800848,-0.0009770174212447933,0.007042808163747724,-0.0015399269657818964
4089.0,0.01008479699999043,0.0811364601120235,0.007160490290949435,-0.0009068719738059545,0.007259036138146051,-0.0014689016751406252
4090.0,0.005335519000027489,0.0811364601120235,0.007275305990265345,-0.0008686670418090814,0.007374262710170043,-0.0014301709499036606
4091.0,0.009776888999908806,0.07734288180895724,0.007371969893441565,-0.0007975371827018855,0.007514112530102046,-0.0013580736019301615
4092.0,0.010549166000032528,0.07734288180895724,0.0075192434503145045,-0.0007197690485487283,0.007668751575357162,-0.0012788059815071907
4093.0,0.009061944999984917,0.07198831316115964,0.007478964423622315,-0.0006516300779604814,0.0077069226646154934,-0.0012093121765127564
4094.0,0.01053988900002878,0.07198831316115964,0.007458648326984349,-0.000572802623100338,0.007754702324505233,-0.0011280820670959031
4095.0,0.009844296999972357,0.06809121728618481,0.007335030118348415,-0.0004993774737511571,0.0077259072075859915,-0.0010517424742670976
4096.0,0.004698315000041475,0.06809121728618481,0.007276498446469535,-0.0004649151917203647,0.007712711872222626,-0.001015443728544768
4097.0,0.01047959200002424,0.06552480282172016,0.0066212356182382606,-0.0003886604568125538,0.0073558674539396145,-0.0009346176549101317
4098.0,0.009421462000091196,0.06552480282172016,0.006920439994342501,-0.00032627873704167167,0.007563182827017844,-0.000865314629215132
4099.0,0.009384573999909662,0.06260697168629742,0.006676438620148617,-0.00026133335580283006,0.0074417600918444,-0.0007943373803001371
4100.0,0.005879815000071176,0.06260697168629742,0.006530082837769056,-0.00022207713185702573,0.007366603118614608,-0.0007505812076851793
4101.0,0.010305333000019345,0.06102735989058988,0.006233385561191096,-0.0001547824536961043,0.007205106402345351,-0.0006746659094688747
4102.0,0.010636167000029673,0.06102735989058988,0.005961571228900282,-8.848312389170211e-05,0.007041573251614092,-0.0005980311945205467
4103.0,0.008963167000047179,0.05864095908542727,0.005655841196124897,-3.50485653843924e-05,0.0068626482157641494,-0.0005349163975232643
4104.0,0.004633184999988771,0.05864095908542727,0.005503182983179518,-8.844006792187982e-06,0.006770688461087795,-0.0005031204787497861
4105.0,0.00987885200004257,0.058112845166750804,0.004914363863406705,4.552112342779525e-05,0.006406071236251449,-0.0004362338495043038
4106.0,0.010343796000029215,0.058112845166750804,0.004850166924748306,9.635430070078965e-05,0.0063543899230183234,-0.0003699707554748639
4107.0,0.00972555500004546,0.05711896277649292,0.004508838336813347,0.00014352486588683065,0.00613747788663472,-0.00030817078678681454
4108.0,0.004921093000007204,0.05711896277649292,0.0043411252992552616,0.00016571327866428694,0.006028200545259388,-0.0002779676873211974
4109.0,0.010440111000093566,0.05710555885639931,0.0038280862875671407,0.00021103510865382627,0.005693295341392284,-0.00021503260449786483
4110.0,0.009481315000016366,0.05710555885639931,0.0037021546703247033,0.0002473304005934936,0.005590296850395771,-0.00016105267797799887
4111.0,0.010243796000054317,0.056784748414970346,0.003364592468678366,0.0002852545177969482,0.005360613097190258,-0.00010378681746279843
4112.0,0.005580184999985249,0.056784748414970346,0.0031866499542168715,0.00030402956622173057,0.0052359818611770175,-7.38736046671329e-05
4113.0,0.011607221999952344,0.05716280428267066,0.002832608101583846,0.00034101771967646376,0.004986935589259447,-1.3098400816727596e-05
4114.0,0.007919388000004801,0.05716280428267066,0.002616245334812089,0.00036345024228486326,0.004818190578340916,2.639507704565054e-05
4115.0,0.010590685000011035,0.057259640424068434,0.0023092831195850863,0.0003911580725086065,0.004595056043336058,7.742301573088017e-05
4116.0,0.011109110999996119,0.057259640424068434,0.0020042157911837485,0.00041681215501449453,0.004362338322581014,0.00012847000336750343
4117.0,0.008005906999983381,0.05800477637169371,0.0018021785565788635,0.00043285772024660973,0.004206881782635578,0.00016339447828055053
4118.0,0.004687981000074615,0.05800477637169371,0.0016842335347757107,0.00044130629907859336,0.00411599194628504,0.00018311626014710615
4119.0,0.006502963000002637,0.05858071425578584,0.001532830478283733,0.0004522588074386035,0.003997599299657955,0.0002098824034821066
4120.0,0.009051628999941386,0.05858071425578584,0.0013416601281991724,0.00046613342024783054,0.0038336756971258865,0.0002460671892330359
4121.0,0.01086103699992691,0.058944710628992224,0.001112417104674828,0.0004807052405415284,0.003645078976225745,0.00028770488282524076
4122.0,0.00879766599996401,0.058944710628992224,0.0009313696729221218,0.0004904919146811045,0.0034927054191427626,0.0003197730702015656
4123.0,0.007167352000010396,0.05981768797044082,0.0008029174078040477,0.000497167368969072,0.0033811407852220032,0.00034480651937290565
4124.0,0.008177721999913956,0.05981768797044082,0.0006597174130811608,0.000503733404318985,0.0032541052690629626,0.000372456548757022
4125.0,0.01033474100006515,0.060495075609472024,0.0005078236602371304,0.0005105514129164118,0.0031078640489676313,0.00040608688389973504
4126.0,0.004878630000007433,0.060495075609472024,0.00043397513897127185,0.0005130288966599583,0.0030388200034908446,0.00042124900268497307
4127.0,0.010544889000016155,0.06093165566407643,0.0002209958597151756,0.000517605116329177,0.002852773354439068,0.00045329302231281274
4128.0,0.010006722000071022,0.06093165566407643,0.00016682053977667144,0.0005198165604605134,0.0027665343450858507,0.00048183993219989455
4129.0,0.008635036999976364,0.06147659558703175,5.7073573935305545e-05,0.000521257061993841,0.0026612676726233617,0.0005057290586314162
4130.0,0.0056868709999662315,0.06147659558703175,-9.964220338996084e-06,0.0005215816320463181,0.0025920680134862376,0.0005208633445820057
4131.0,0.010437351999939892,0.062305914047045115,-0.00010782658345592968,0.000521477631971235,0.002482204662307973,0.0005479176708465465
4132.0,0.011032500000055734,0.062305914047045115,-0.00019156235687346084,0.0005202880351892514,0.0023664875811912965,0.0005753025937835976
4133.0,0.007823055999892858,0.0626694383791848,-0.00026070962910292923,0.0005187894321439588,0.0022896115162520606,0.000593815758654308
4134.0,0.005870813999990787,0.0626694383791848,-0.0003090271475066767,0.000517258854403489,0.002231972372938859,0.0006072576419984607
4135.0,0.010080555999934404,0.06339053471621053,-0.00036665961778347626,0.000514143688937548,0.002147392763013041,0.0006297571644941774
4136.0,0.010030833999962852,0.06339053471621053,-0.0004115106280880187,0.0005104657871770721,0.0020633958532759898,0.0006512973048326828
4137.0,0.009669407999922441,0.06358275541125397,-0.0004668144176903532,0.0005064867230177848,0.0019855759092674394,0.0006712491212033564
4138.0,0.006079981999960182,0.06358275541125397,-0.0004980678526088891,0.0005036484997609055,0.001936667671143751,0.000683321386991257
4139.0,0.009444036999980199,0.06414350180464845,-0.0005355543118590974,0.0004989447285323665,0.0018709400097999846,0.0007016113481342041
4140.0,0.009206092999988869,0.06414350180464845,-0.000556299526176027,0.0004940143657308465,0.0018070818626169589,0.0007188353958618228
4141.0,0.00975549999998293,0.0643141429668745,-0.000591820419752537,0.0004885873857032458,0.0017421097638705666,0.0007364643829725517
4142.0,0.005405186000075446,0.0643141429668745,-0.0006083454886504656,0.0004853884862558406,0.0017061262787187537,0.0007458808102788196
4143.0,0.011357889000009891,0.06473767039787011,-0.0006383203292875877,0.0004784789657220919,0.0016395680690500481,0.0007652588031725071
4144.0,0.008771241000090413,0.06473767039787011,-0.0006391227461311776,0.0004728801042786534,0.0015885204350295915,0.000779639849842198
